,0
PYK_min,0.024405847810048023
CYST_II_min,0.023080182952261327
FACOAL200_max,0.017520317294419878
PDIMAT_max,0.017520317294419878
PREPTHS_max,0.017520317294419774
FAS180_max,0.014065687236082525
MYCSacp56_max,0.0029635709884413596
FBPA_max,0.0029635709884413596
PREPTHS_min,3.21915968919737e-17
MYCSacp50_max,2.332375981480437e-17
NAGINSP_max,1.8863338539277364e-17
ECHA191_max,3.521942960749585e-26
ECHA191_min,2.2009451210702603e-27
FAD_2_min,9.323628809191967e-32
TMDS_max,-0.0
CYSK2_I_min,-0.0
CYSK2_I_max,-0.0
CIGAMS_max,-0.0
HEMEOS_max,-0.0
CHSTEROLt_min,-0.0
CHSTEROLt_max,-0.0
PREPTHS2_min,-0.0
ALAD_L_min,-0.0
FBPA_min,-0.0
PPDIMAT_min,-0.0
GXRA_min,-0.0
TDPDRR_max,-0.0
ASNt2r_max,-0.0
FAS240_L_max,-0.0
APRAUR_max,-0.0
MYC1M1_max,-0.0
MAN1PT2_max,-0.0
ACChex_max,-0.0
FAD_5_min,-0.0
DCPE_max,-0.0
FAD_22_min,-0.0
FAD_22_max,-0.0
FAD_21_min,-0.0
FAD_21_max,-0.0
FAD_20_min,-0.0
FAD_20_max,-0.0
FAD_1_min,-0.0
FAD_1_max,-0.0
DHFS_max,-0.0
MYCSacp58_max,-0.0
NADH10_min,-0.0
ECHA192_max,-0.0
ECHA192_min,-0.0
EMB_max,-0.0
FACOAL200_min,-0.0
FAD_23_max,-0.0
MYC1M2_max,-0.0
FAD_23_min,-0.0
FAD_24_min,-0.0
DCPT_max,-0.0
FAD_6_min,-0.0
FAD_6_max,-0.0
FAD_5_max,-0.0
FAD_4_min,-0.0
FAD_24_max,-0.0
PDIMAT_min,-0.0
FAD_4_max,-0.0
FAD_27_min,-0.0
FAD_27_max,-0.0
FAD_26_min,-0.0
FAD_26_max,-0.0
FAD_25_min,-0.0
FAD_25_max,-0.0
ACCC_max,-0.0
FAD_2_max,-4.5076263333739494e-24
NADH9_min,-3.7814213048878994e-17
MSHS_max,-1.5626648564046985e-16
ASPt2r_max,-2.540848409980447e-16
FAD_7_max,-2.957546721429539e-16
FAD_3_min,-3.0471088742088826e-16
FAD_3_max,-3.160759147193225e-16
FAS260_max,-3.8242414107596984e-16
FAD_7_min,-6.431590684278259e-16
DHFR_min,-0.008275064483977811
VPAMTr_min,-0.01699597176879032
TMDS_min,-0.0194368449630533
ALAR_min,-0.0227256379240504
NADH5_max,-0.023436804321599107
ASPt2r_min,-0.02669955823711548
ASNt2r_min,-0.026702021634665462
NADH5_min,-0.03319851658223655
PGCD_min,-0.03699506008472496
ACCOAC_max,-0.04103495936119487
MAN1PT_min,-0.04665425851816636
MAN1PT_max,-0.04665425851816636
NADH2r_min,-0.04687722715568707
CYSM_II_min,-0.04883986963447912
FAD_9_min,-0.08281091202125007
FAD_10_min,-0.08281091202125007
FAD_14_min,-0.08384602581280763
FAD_13_min,-0.08395320121530961
FAD_12_min,-0.08395320121530961
FAD_11_min,-0.08395320121530961
FAD_15_min,-0.08398003208410107
FAD_19_min,-0.08398003208410107
FAD_16_min,-0.08398003208410107
FAD_18_min,-0.08398003208410107
FAD_17_min,-0.0839800320841014
FAD_8_min,-0.0839908994687363
CYSM_II_max,-0.0858172651404169
PYK_max,-0.10862510117398684
TYRTA_min,-0.10980937776909641
PHETA1_min,-0.1104476260152197
PGCD_max,-0.11568503180549324
ACCOAC_min,-0.13340752674050638
VPAMTr_max,-0.16030034602162505
ADNCYC_max,-0.1608022713015268
PHETA1_max,-0.1654615244641278
GXRA_max,-0.16715493119386152
ALAD_L_max,-0.17041091331022745
TYRTA_max,-0.17310716658243222
DHPPDA_max,-0.18851634447825655
Kabc_min,-0.19455602169413785
ALAALAr_max,-0.2265163745041612
NADH2r_max,-0.23349072973206805
ALAALAr_min,-0.23658329680875995
DHFR_max,-0.24120376243903593
NADH10_max,-0.24883618192648194
NADH9_max,-0.24980924703566706
Kabc_max,-0.2555772677812538
OXCDC_min,-0.2802787171717374
DHPPDA_min,-0.33597167893686075
DHPPDA2_min,-0.33640323882801687
OXCDC_max,-0.34504206606521887
