,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
GLYCTO4,8.0,0.008006682616352344,"[(1.4923756684251757e-11, 34)]",Glyoxylate Metabolism,Glycolate oxidase,['Rv1257c'],2dmmq8_c + glyclt_c --> 2dmmql8_c + glx_c,
GTPCII2,6.813711795948723,0.01364885322316888,"[(0.07699192861664561, 27), (0.9942804971353352, 2), (0.9942804964425631, 1), (0.9942804971344199, 1), (0.5741321756469251, 1), (0.9942804971352823, 1), (0.7199011190052518, 1)]",Cofactor and Prosthetic Group Biosynthesis,GTP cyclohydrolase II (25drapp),"['Rv1415', 'Rv1940']",gtp_c + 3.0 h2o_c --> 25drapp_c + for_c + 2.0 h_c + ppi_c,
DHPPDA2,6.813711795948719,0.01364885322316888,"[(0.07699192861664561, 27), (0.9942804971353352, 2), (0.9942804964425636, 1), (0.9942804971344199, 1), (0.5741321756469253, 1), (0.9942804971352828, 1), (0.7199011190052518, 1)]",Riboflavin Metabolism,diaminohydroxyphosphoribosylaminopryrimidine deaminase (25drapp),"['Rv1409', 'Rv2671']",25drapp_c + h2o_c + h_c --> 5apru_c + nh4_c,['Rv1409']
IPDDI,6.453781512605045,0.016123555539220322,"[(0.0, 22), (0.9999999986272881, 2), (0.9999999982998479, 1), (0.9999999981849117, 1), (0.9999999986671463, 1), (0.9999999987687389, 1), (0.9999999997908736, 1), (0.9999999982789515, 1), (0.9999999986266743, 1), (0.9999999984303597, 1), (0.9999999986273875, 1), (0.9999999986272877, 1)]",Polyprenyl Metabolism,isopentenyl-diphosphate D-isomerase,['Rv1745c'],ipdp_c <=> dmpp_c,
DMPPS,6.334475197055631,0.01704818595857756,"[(0.0, 12), (0.9999999988085132, 4), (0.9999999988080019, 1), (0.9999999984861002, 1), (0.9999999988081526, 1), (0.9999999988081212, 1), (0.8014107480552913, 1), (0.9999999984985339, 1), (0.9999999988079893, 1), (0.9999999984985337, 1), (0.9999999984861287, 1), (0.999999998808393, 1), (0.9999999988080133, 1), (0.9999999986505659, 1), (0.9999999986118095, 1), (0.9999999987574564, 1), (0.9999999988078138, 1), (0.9999999984988029, 1), (0.9999999988085129, 1), (0.8676071649730335, 1)]",Cofactor and Prosthetic Group Biosynthesis,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp),['Rv1110'],h2mb4p_c + h_c + nadh_c --> dmpp_c + h2o_c + nad_c,
DHPPDA,6.23949439724458,0.017825522633969432,"[(0.923008072691664, 27), (0.005719502855149533, 6), (0.0, 1)]",Riboflavin Metabolism,Diaminohydroxyphosphoribosylaminopyrimidine deaminase,['Rv1409'],25dhpp_c + h2o_c + h_c --> 5apru_c + nh4_c,['Rv1409']
GTPCII,6.23949439724458,0.017825522633969432,"[(0.9230080726916641, 26), (0.0057195028551499, 3), (0.0057195028551494664, 3), (0.923008072691664, 1), (0.0, 1)]",Riboflavin Metabolism,GTP cyclohydrolase II,"['Rv1415', 'Rv1940']",gtp_c + 3.0 h2o_c --> 25dhpp_c + for_c + 2.0 h_c + ppi_c,
MCOATA,6.2188008113428825,0.01799994607624595,"[(0.030061582723368507, 1), (0.03006158277288501, 1), (0.0300615827233518, 1), (0.03006158277289217, 1), (0.030061582706044587, 1), (0.030061582772902495, 1), (0.030061582779036977, 1), (0.526503446932864, 1), (0.030061582773009743, 1), (0.03006158274353682, 1), (0.030061582949137022, 1), (0.030061582718730495, 1), (0.030061582725364577, 1), (0.030061582772792916, 1), (0.4460425859520148, 1), (0.03006158274277193, 1), (0.08684010247211293, 1), (0.03006158272336057, 1), (0.4129489459811256, 1), (0.0472524467976001, 1), (0.4129489459810311, 1), (0.45267400984640555, 1), (0.030061582743565407, 1), (0.03006158274270676, 1), (0.38060303277348, 1), (0.03006158277300336, 1), (0.4460425859518074, 1), (0.44604258595895224, 1), (0.030061582725298686, 1), (0.9580045104605481, 1), (0.41294894595600634, 1), (1.0, 1), (0.412948945970319, 1), (0.44604258595127205, 1)]",Fatty Acid Metabolism,Malonyl-CoA-ACP transacylase,['Rv2243'],ACP_c + malcoa_c <=> coa_c + malACP_c,['Rv2243']
PHDCATA,6.1484329906996,0.018607100766650262,"[(0.9978483202980708, 2), (0.9978483202945287, 1), (0.9978483202945243, 1), (0.9978483202993161, 1), (0.9978483202945121, 1), (0.9978483202940912, 1), (0.46854875344833646, 1), (0.9978483202929117, 1), (0.9978483202945231, 1), (0.9978483202819141, 1), (0.9978483202990697, 1), (0.997848320297934, 1), (0.9978483202945302, 1), (0.5779581486931527, 1), (0.99784832029669, 1), (0.9405362259149562, 1), (0.9978483202980705, 1), (0.6113627850890365, 1), (0.9804959056646597, 1), (0.6113627850891888, 1), (0.5712644062008827, 1), (0.9978483202962274, 1), (0.9978483202966876, 1), (0.644012668014728, 1), (0.9978483202945309, 1), (0.5779581486934341, 1), (0.5779581486862331, 1), (0.997848320297931, 1), (0.06118507806659068, 1), (0.6113627851324752, 1), (0.0, 1), (0.6113627851168066, 1), (0.5779581486939918, 1)]",Fatty Acid Metabolism,PHDCATA,[],ACP_c + phdcacoa_c <=> coa_c + phdcaACP_c,
FACOALPHDCA,6.148432990699556,0.01860710076665071,"[(0.9978483202980706, 2), (0.9978483202945285, 1), (0.9978483202945241, 1), (0.9978483202993159, 1), (0.9978483202945119, 1), (0.997848320294091, 1), (0.46854875344833624, 1), (0.9978483202929115, 1), (0.9978483202945229, 1), (0.9978483202819138, 1), (0.9978483202990694, 1), (0.9978483202979338, 1), (0.99784832029453, 1), (0.5779581486931524, 1), (0.9978483202966898, 1), (0.940536225914956, 1), (0.9978483202980702, 1), (0.6113627850890363, 1), (0.9804959056646595, 1), (0.6113627850891885, 1), (0.5712644062008826, 1), (0.9978483202962272, 1), (0.9978483202966874, 1), (0.6440126680147278, 1), (0.9978483202945306, 1), (0.5779581486934339, 1), (0.5779581486862331, 1), (0.9978483202979308, 1), (0.06118507806659057, 1), (0.611362785132475, 1), (0.0, 1), (0.6113627851168064, 1), (0.5779581486939915, 1)]",Membrane Metabolism,FACOALPHDCA,[],atp_c + coa_c + phdca_c <=> amp_c + phdcacoa_c + ppi_c,
FASPHDCA,6.148432990678028,0.018607100766839753,"[(0.0021516797019292544, 2), (0.0021516797054718373, 1), (0.002151679705475834, 1), (0.002151679700771264, 1), (0.002151679705487991, 1), (0.002151679705996168, 1), (0.5314512465516636, 1), (0.0021516797070883775, 1), (0.002151679705564291, 1), (0.0021516797181732883, 1), (0.0021516796960971973, 1), (0.0021516797021533807, 1), (0.00215167970534505, 1), (0.42204185130685073, 1), (0.002151679703397358, 1), (0.05946377408513115, 1), (0.002151679701935111, 1), (0.38863721491096354, 1), (0.01950409433534045, 1), (0.3886372149108113, 1), (0.42873559379911735, 1), (0.0021516797037727797, 1), (0.0021516797033100388, 1), (0.3559873319810249, 1), (0.00215167970559077, 1), (0.4220418513065661, 1), (0.4220418513137671, 1), (0.0021516797020836864, 1), (0.9388149219334967, 1), (0.38863721486752506, 1), (1.0, 1), (0.3886372148831935, 1), (0.4220418513060084, 1)]",Membrane Metabolism,FASPHDCA,[],4hbzACP_c + 24.0 h_c + 8.0 malACP_c + 16.0 nadph_c --> 8.0 ACP_c + 8.0 co2_c + 8.0 h2o_c + 16.0 nadp_c + phdcaACP_c,
AACPS11,6.148432990677976,0.018607100766840284,"[(0.0021516797019293377, 2), (0.002151679705471865, 1), (0.002151679705475862, 1), (0.002151679700771264, 1), (0.0021516797054880465, 1), (0.0021516797059962234, 1), (0.5314512465516678, 1), (0.002151679707088433, 1), (0.0021516797055643466, 1), (0.002151679718173316, 1), (0.002151679696097253, 1), (0.0021516797021533807, 1), (0.0021516797055085857, 1), (0.42204185130685, 1), (0.0021516797033973856, 1), (0.059463774085131205, 1), (0.0021516797019351663, 1), (0.3886372149109635, 1), (0.019504094335340505, 1), (0.3886372149108114, 1), (0.4287355937991174, 1), (0.0021516797037728075, 1), (0.002151679703314785, 1), (0.35598733198102483, 1), (0.0021516797054559333, 1), (0.42204185130656613, 1), (0.42204185131376715, 1), (0.002151679702083742, 1), (0.9388149219334969, 1), (0.3886372148675249, 1), (1.0, 1), (0.38863721488319347, 1), (0.42204185130600835, 1)]",Membrane Metabolism,AACPS11,[],4hbz_c + ACP_c + atp_c --> 4hbzACP_c + amp_c + ppi_c,
CHRPL,6.148432990677976,0.018607100766840284,"[(0.00215167970192931, 1), (0.002151679705471865, 1), (0.0021516797019293377, 1), (0.002151679705475862, 1), (0.002151679700771264, 1), (0.0021516797054859926, 1), (0.0021516797059962234, 1), (0.5314512465516679, 1), (0.002151679707088433, 1), (0.0021516797055643466, 1), (0.002151679718173316, 1), (0.002151679696097253, 1), (0.0021516797021533807, 1), (0.0021516797055085857, 1), (0.42204185130685, 1), (0.0021516797033973856, 1), (0.059463774085131205, 1), (0.0021516797019351663, 1), (0.3886372149109635, 1), (0.019504094335340505, 1), (0.3886372149108114, 1), (0.4287355937991174, 1), (0.0021516797037728075, 1), (0.0021516797033149238, 1), (0.35598733198102483, 1), (0.0021516797054559333, 1), (0.42204185130656613, 1), (0.42204185131376715, 1), (0.002151679702083742, 1), (0.9388149219334969, 1), (0.388637214867525, 1), (1.0, 1), (0.38863721488319347, 1), (0.4220418513060086, 1)]",Membrane Metabolism,Chorismate pyruvate lyase,['Rv2949c'],chor_c --> 4hbz_c + pyr_c,
PHDCAt,6.14293884274129,0.018655435362386362,"[(1.0, 18), (0.9999999999999847, 1), (0.4681673089122955, 1), (0.5798084558593106, 1), (0.9426467703569333, 1), (0.6132370681440772, 1), (0.9826351308246002, 1), (0.6132370681442307, 1), (0.5731099089912634, 1), (0.6459103852402905, 1), (0.5798084558595977, 1), (0.5798084558523917, 1), (0.06266447583054169, 1), (0.6132370681875483, 1), (0.0, 1), (0.6132370681718684, 1), (0.5798084558601557, 1)]",Transport,PHDCAt,[],phdca_e <=> phdca_c,
EX_phdca,6.1429388427412555,0.018655435362386626,"[(0.0, 19), (0.5318326910877045, 1), (0.4201915441406895, 1), (0.05735322964306667, 1), (0.38676293185592286, 1), (0.01736486917539982, 1), (0.38676293185576927, 1), (0.4268900910087367, 1), (0.35408961475970957, 1), (0.42019154414040233, 1), (0.4201915441476084, 1), (0.9373355241694583, 1), (0.3867629318124518, 1), (1.0, 1), (0.3867629318281316, 1), (0.42019154413984433, 1)]",Exchange,,[],phdca_e --> ,
FHL,5.58625991963853,0.02434128533291558,"[(0.31903491510277043, 1), (0.0016682183051861064, 1), (0.059526113044759195, 1), (0.31903491509633336, 1), (0.05952611303605811, 1), (0.0016682183041384479, 1), (0.0016682183067168906, 1), (0.0, 1), (0.001668218306375438, 1), (0.001668218306492844, 1), (0.05952611318543876, 1), (0.05952611305809218, 1), (0.0016682183050239219, 1), (0.0016682183133920492, 1), (0.0016682183060660882, 1), (0.0016682183036522968, 1), (0.0016682183047232527, 1), (0.29498327761095616, 1), (0.0016682183058242608, 1), (0.0016682183067754774, 1), (0.001668218307182454, 1), (0.0016682183064092512, 1), (0.31903491509395376, 1), (0.0016682183035524635, 1), (0.8829547628114962, 1), (0.0016682183066926027, 1), (0.0016682183042484294, 1), (0.0016682183087646327, 1), (0.0016682183047233064, 1), (0.0016682183039307807, 1), (0.001670792272083525, 1), (0.0005560727685883426, 1), (0.0016682183033217366, 1), (0.0016682183092137093, 1)]",Redox Metabolism,Formate-hydrogen lyase,['Rv0084'],for_c + h_c --> co2_c + h2_c,
EX_h2,5.586259919638528,0.02434128533291558,"[(0.3190349151027703, 1), (0.0016682183051861055, 1), (0.05952611304475918, 1), (0.3190349150963333, 1), (0.0595261130360581, 1), (0.001668218304138447, 1), (0.0016682183067168914, 1), (0.0, 1), (0.0016682183063754371, 1), (0.001668218306492845, 1), (0.059526113185438746, 1), (0.05952611305809217, 1), (0.0016682183050239227, 1), (0.0016682183133920466, 1), (0.0016682183060660874, 1), (0.0016682183036522977, 1), (0.0016682183047232518, 1), (0.29498327761095616, 1), (0.0016682183058242582, 1), (0.0016682183067754765, 1), (0.0016682183071824513, 1), (0.001668218306409252, 1), (0.31903491509395376, 1), (0.0016682183035524626, 1), (0.8829547628114961, 1), (0.0016682183066926018, 1), (0.0016682183042484268, 1), (0.0016682183087646319, 1), (0.0016682183047233056, 1), (0.0016682183039307798, 1), (0.001670792272083524, 1), (0.0005560727685883426, 1), (0.0016682183033217357, 1), (0.0016682183092137084, 1)]",Exchange,,[],h2_e --> ,
H2td,5.586259919638528,0.02434128533291558,"[(0.3190349151027703, 1), (0.0016682183051861055, 1), (0.05952611304475918, 1), (0.3190349150963333, 1), (0.05952611303605811, 1), (0.001668218304138447, 1), (0.0016682183067168914, 1), (0.0, 1), (0.0016682183063754389, 1), (0.001668218306492845, 1), (0.05952611318543876, 1), (0.05952611305809218, 1), (0.0016682183050239227, 1), (0.0016682183133920484, 1), (0.001668218306066089, 1), (0.0016682183036522977, 1), (0.0016682183047232518, 1), (0.29498327761095616, 1), (0.0016682183058242582, 1), (0.0016682183067754782, 1), (0.0016682183071824513, 1), (0.001668218306409252, 1), (0.31903491509395376, 1), (0.0016682183035524626, 1), (0.8829547628114961, 1), (0.0016682183066926036, 1), (0.0016682183042484268, 1), (0.0016682183087646336, 1), (0.0016682183047233056, 1), (0.0016682183039307798, 1), (0.001670792272083524, 1), (0.0005560727685883435, 1), (0.0016682183033217357, 1), (0.0016682183092137102, 1)]",Transport,H2td,[],h2_c <=> h2_e,
ETHAt,5.333333333333333,0.027528636708523107,"[(0.33267140068367085, 34)]",Transport,Ethanolamine transport via diffusion  extracellular ,[],etha_e <=> etha_c,
ATPS4r,4.7398670879702784,0.036958377800431576,"[(0.2663689436207104, 1), (0.19068508865387823, 1), (0.3020967664357821, 1), (0.1787318012741137, 1), (0.2845117623241631, 1), (0.1581064943180417, 1), (0.24713313209164145, 1), (0.12775494599988235, 1), (0.11367709510785584, 1), (0.26638326220747643, 1), (0.30209676640767746, 1), (0.28732063140016706, 1), (0.22341663773983722, 1), (0.2663832622065154, 1), (0.12971074398748073, 1), (0.1869481884091444, 1), (0.18797086268651597, 1), (0.21016477840062997, 1), (0.1490575356619397, 1), (0.15623517261680853, 1), (0.15201276268699715, 1), (0.14492736609201984, 1), (0.2029438584553951, 1), (0.15658860792114382, 1), (0.2797369918747119, 1), (0.1862888376254075, 1), (0.12985710186052835, 1), (0.2723664312673053, 1), (0.17603959165604532, 1), (0.7143591631311024, 1), (0.1490579720682792, 1), (0.7153614699325734, 1), (0.1520127626863541, 1), (0.12985710186088006, 1)]",Oxidative Phosphorylation,ATP synthase (four protons for one ATP),"['Rv1309', 'Rv1306', 'Rv1307', 'Rv1304', 'Rv1311', 'Rv1310', 'Rv1305', 'Rv1308']",adp_c + 4.0 h_e + pi_c <=> atp_c + h2o_c + 3.0 h_c,
IPDPS,4.627281686279156,0.03912100983928056,"[(0.6409132330242748, 4), (0.9999999946507647, 1), (0.6409132330226268, 1), (0.6409132319855688, 1), (0.6409132330230412, 1), (0.9999999942384821, 1), (0.6409132330230114, 1), (0.9999999959680506, 1), (0.0, 1), (0.99999999557867, 1), (0.9999999958251018, 1), (1.0, 1), (0.9999999946187583, 1), (0.640913232025627, 1), (0.9999999958228036, 1), (0.6409132330226073, 1), (0.9999999951199556, 1), (0.6409132320256257, 1), (0.6409132319856661, 1), (0.6409132330238925, 1), (0.6409132330226637, 1), (0.9999999958265278, 1), (0.6409132325142899, 1), (0.6409132323905626, 1), (0.6409132328552722, 1), (0.6409132330220122, 1), (0.9999999958251027, 1), (0.6409132320265098, 1), (0.6409132330242744, 1), (0.21363774434142835, 1), (0.9999999958251014, 1)]",Polyprenyl Metabolism,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp),['Rv3382c'],h2mb4p_c + h_c + nadh_c --> h2o_c + ipdp_c + nad_c,
PPDK,4.330255663128594,0.045527380284118055,"[(0.0, 31), (0.8079010394550707, 1), (0.9722255507297538, 1), (0.9870916906377094, 1)]",Pyruvate Metabolism,"Pyruvate,phosphate dikinase.",['Rv1127c'],atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c,
MCD,4.196673863792184,0.04878000219905116,"[(1.2105348271063313e-06, 15), (1.0, 10), (0.0, 6), (0.5000006052674136, 3)]",Fatty Acid Metabolism,Malonyl-CoA Decarboxylase cytoplasmic,"['Rv3280', 'Rv3799c', 'Rv3285', 'Rv3281', 'Rv2247']",h_c + malcoa_c --> accoa_c + co2_c,"['Rv2247', 'Rv3280']"
PPA,4.000748580938508,0.05402697182276549,"[(0.018525990525985744, 1), (0.023431134815844253, 1), (0.022123358053241626, 1), (0.007276177967584048, 1), (0.02212335805229458, 1), (0.015099068497250113, 1), (0.02514926508596986, 1), (0.0020878821764022983, 1), (0.01818460715895446, 1), (0.01544943077973632, 1), (0.018797415212965834, 1), (0.021873974951946328, 1), (0.0199260410620298, 1), (0.015449430780347585, 1), (0.004941990165121294, 1), (0.023461332652237717, 1), (0.8060051157035081, 1), (0.022123358053469686, 1), (0.007666679473488381, 1), (0.007293710691149214, 1), (0.007666679475155827, 1), (0.007717323274869809, 1), (0.007608771849404925, 1), (0.02151055000841385, 1), (0.0015913974357204862, 1), (0.020105191965150288, 1), (0.004941990163246316, 1), (0.005292352447660263, 1), (0.007608771848751762, 1), (0.9673337401076664, 1), (0.007666679473494956, 1), (0.9815278035268504, 1), (0.00766667947499222, 1), (0.0030213875753832484, 1)]",Oxidative Phosphorylation,inorganic diphosphatase,['Rv3628'],h2o_c + ppi_c --> h_c + 2.0 pi_c,
ADK1,3.991648347522043,0.05428548780467801,"[(0.01986720676852363, 1), (0.024418786820223436, 1), (0.025202063245135378, 1), (0.008327776042334391, 1), (0.025202063244419887, 1), (0.016554428979014404, 1), (0.028674875746864437, 1), (0.005370178153739491, 1), (0.019193026462663302, 1), (0.016554428978726457, 1), (0.021889285461830953, 1), (0.02520206324660361, 1), (0.020927567258804212, 1), (0.016554428979349382, 1), (0.0076949057832431745, 1), (0.027226859507573666, 1), (0.8066731041188678, 1), (0.025202063245290035, 1), (0.008716731828440879, 1), (0.00834523936622032, 1), (0.008716731830082987, 1), (0.008767175166753042, 1), (0.00865905342000895, 1), (0.022505804252619315, 1), (0.005211008761460835, 1), (0.021106009029471434, 1), (0.0076949057815790724, 1), (0.007694905783195409, 1), (0.0, 1), (0.9645851479977982, 1), (0.00871673182843628, 1), (0.9789397879332042, 1), (0.008716731829970447, 1), (0.005781905503541895, 1)]",Purine and Pyrimidine Biosynthesis,adenylate kinase,['Rv0733'],amp_c + atp_c <=> 2.0 adp_c,
TAG,3.9832135965185893,0.05452632833082143,"[(0.4968056395213405, 13), (0.7614924347285917, 11), (1.0, 3), (0.7353132047927488, 3), (0.0, 2), (1.578849879863009e-07, 1), (0.13234339760362554, 1)]",Fatty acid biosynthesis,MNXR87026,"['Rv3130c', 'Rv2484c', 'Rv1760', 'Rv3088', 'Rv0895', 'Rv3734c', 'Rv2285', 'Rv1425', 'Rv3740c', 'Rv3087', 'Rv0221', 'Rv3480c', 'Rv3233c', 'Rv3371', 'Rv3234c']",10.0 12dgr_TB_c + arachcoa_c + hexccoa_c + nodcoa_c + pentdcoa_c + 2.0 pmtcoa_c + 3.0 stcoa_c --> 10.0 coa_c + 10.0 tag_TB_c,
LIPY,3.983192284065381,0.05452693837678747,"[(0.496806062695549, 13), (0.7614926353076482, 11), (1.0, 3), (0.7353134273879006, 2), (8.409756580077254e-07, 2), (0.0, 1), (0.13233924395737692, 1), (0.7353134273879005, 1)]",Lipid metabolism,LIPY,['Rv3097c'],10.0 h2o_c + 9.0 tag_TB_c --> 9.0 12dgr_TB_c + arach_c + 2.0 hdca_c + 2.0 hexc_c + 4.0 ocdca_c,
METSOXR1,3.753954229445169,0.06155111003258222,"[(0.9370196273413214, 29), (0.9377349451122643, 1), (0.9370062288426431, 1), (0.9370411120817284, 1), (0.9370175048068773, 1), (0.9370193784618059, 1)]",Other Amino Acid Metabolism,L-methionine-S-oxide reductase,['Rv0137c'],metsox__S__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c,
METOX1s,3.7531744910278064,0.061576663518791444,"[(0.3956794617945002, 30), (0.39598152222350297, 1), (0.3956738039506395, 1), (0.3956885342517604, 1), (0.39567856550240343, 1)]",Cysteine and methionine metabolism,Methionine oxidation (spontaneous),['none'],h2o2_c + met__L_c --> h2o_c + metsox__S__L_c,
GLUSy,3.641201127221259,0.06537245599075615,"[(0.0, 31), (0.9795190216855747, 1), (0.999080299249477, 1), (1.0, 1)]","Alanine, Aspartate, and Glutamate Metabolism",glutamate synthase (NADPH),"['Rv3859c', 'Rv3858c']",akg_c + gln__L_c + h_c + nadph_c --> 2.0 glu__L_c + nadp_c,
GLNS,3.6409679638047017,0.06538062834779056,"[(0.001533064719545377, 1), (0.0015330647224586734, 1), (0.0015330647196610163, 1), (0.0015330647227698967, 1), (0.0015330647192086976, 1), (0.0015330647221255484, 1), (0.0015330647234111398, 1), (4.787403980188731e-12, 1), (0.0015330647237711747, 1), (0.001533064722333939, 1), (0.0015330647306849498, 1), (0.00153306472009377, 1), (0.0015330647203538623, 1), (0.0015330647229928338, 1), (0.0015330647225407779, 1), (0.0015330647209768327, 1), (0.9804507316609574, 1), (0.0015330647202378622, 1), (0.0015330647226337382, 1), (0.0015330647228015137, 1), (0.0015330647228220008, 1), (0.0015330647226646787, 1), (0.0015330647205737168, 1), (0.0015330647209693257, 1), (0.0015330647226224625, 1), (0.0015330647227720304, 1), (0.0015330647223107405, 1), (0.001533064722763067, 1), (0.0015330647202004251, 1), (0.9999999999999998, 1), (0.0015330647227120775, 1), (0.9998970929751152, 1), (0.0015330647222650852, 1), (0.0015330647230622956, 1)]","Alanine, Aspartate, and Glutamate Metabolism",glutamine synthetase,"['Rv2860c', 'Rv2222c', 'Rv1878', 'Rv2220']",atp_c + glu__L_c + nh4_c --> adp_c + gln__L_c + h_c + pi_c,
NH4t,3.6254437581438,0.06592733293199383,"[(0.9999999999999999, 2), (0.4876657540067186, 1), (0.49469954641100633, 1), (0.49114374205665307, 1), (0.4946995464110801, 1), (0.49235611277324953, 1), (0.49545516910693854, 1), (0.5003364017243306, 1), (0.49648489911529214, 1), (0.49469954641189434, 1), (0.4876672225453443, 1), (0.49114374206009587, 1), (0.4923561127736586, 1), (0.49469954640937436, 1), (0.4876672225453562, 1), (0.49764063487325805, 1), (0.4995281220090931, 1), (0.49832511636102983, 1), (0.4946995464111338, 1), (0.49272365284580966, 1), (0.4959119171279403, 1), (0.015396235757730359, 1), (0.4946995464098127, 1), (0.49026555269278693, 1), (0.4974047387404067, 1), (0.49591191712790866, 1), (0.49885300559003626, 1), (0.4898526883117571, 1), (0.49469954640926916, 1), (0.4946995464111961, 1), (1.0, 1), (0.49591191712774657, 1), (0.49885300559047707, 1)]",Transport,Ammonia reversible transport,['Rv2920c'],nh4_e <=> nh4_c,
