,0
FAD_24_max,0.0
FAD_24_min,0.0
FAD_26_max,0.0
FAD_25_max,0.0
FAD_22_max,0.0
FAD_6_min,0.0
FAD_21_max,0.0
EMB_max,0.0
FAS161_min,0.0
FAS161_max,-0.20027300733764852
FAS120_max,-0.13608810082497602
FAD_21_min,0.0
FAD_1_max,0.0
FAD_1_min,0.0
FAS100_max,-0.1360881008182465
FAD_25_min,0.0
EMB_min,-0.002436424013002253
FAD_20_min,0.0
FAD_20_max,0.0
FAS140_max,-0.1360881008182465
MSHS_min,-0.002444889700110951
FAD_7_max,5.941997393608846e-18
FAS180_max,-0.13089061756913659
FAD_3_max,1.830728343659992e-16
FAS160_min,5.0740669606208e-17
NADH2r_max,-0.000891363613853648
NADH9_max,0.055574920645804965
DHFR_min,0.09087880265928582
PHETA1_min,-0.05096739117331608
TYRTA_min,-0.05088285304402811
ALAR_max,-0.008449838536466773
PHETA1_max,0.03483748631659791
TYRTA_max,0.0378471068757579
NADH10_max,0.0307630007626505
MCD_min,-0.1830704657388311
DHPPDA2_max,-0.05746445318193331
GXRA_max,0.020713853766018007
NADH2r_min,-0.002873688324934514
NADH9_min,0.03537177244941448
NADH10_min,0.03536490876224374
CYO1b_max,0.006877548840302357
VPAMTr_max,0.07370937737295195
NADH5_max,0.005422348675785847
FAS140_min,0.0799538273056256
FAS120_min,0.0799538273056256
FAS100_min,0.0799538273056256
FAD_8_min,0.023213170250614378
FAD_11_min,0.023213170250614302
FAD_16_min,0.023213170250614302
FAD_12_min,0.023213170250614302
FAD_13_min,0.023213170250614302
FAD_18_min,0.023213170250614302
FAD_15_min,0.023213170250614302
FAD_9_min,0.023213170250614295
FAD_10_min,0.023213170250614295
FAD_19_min,0.023213170250614302
FAD_14_min,0.023213170250614295
FAD_17_min,0.023213170250614423
DHPPDA_max,-0.013456953548907108
DHPPDA_min,0.14840731363241716
DHPPDA2_min,0.14867322531412164
CAT_max,-0.017919109638388497
PPCOAC_max,0.08665001739457605
NNAM_max,0.3121106617912395
