,0
CYST_II_min,0.34017049134736704
DHPPDA_min,0.0583391947025108
DHPPDA2_min,0.0583391947025108
NADH2r_min,0.1274077934774838
MAN1PT_min,0.17940628116388627
FAS200_max,0.18545090744400575
ALAR_max,0.13838341198921847
MYCSacp50_min,0.18661314556433292
MYCSacp56_max,0.038593749738142724
FBPA_max,0.18711865669205446
DHFR_max,0.1450960907303709
DHPPDA_max,0.0583391947025108
MAN1PT2_max,0.0
TMDS_min,0.21698470070163745
DHFR_min,0.15829829923655622
DHPPDA2_max,0.0583391947025108
ALAD_L_max,0.056574588581879665
MYC1M1_max,0.0
HEMEOS_max,0.0
MYC1M2_max,0.0
MSHS_max,0.0
CIGAMS_max,0.0
NAGINSP_max,0.0
MYCSacp50_max,0.0
ACChex_max,0.0
ACCC_max,0.0
DCPT_max,0.0
DCPE_max,0.0
APRAUR_max,0.0
FAS260_max,0.0
FAS240_L_max,0.0
MYCSacp58_max,0.0
DHFS_max,0.0
TDPDRR_max,0.0
EMB_max,0.0
MAN1PT_max,0.2387069291341915
PPCOAC_max,0.3796831132264893
CHORS_max,0.047731744298114144
ACCOAC_max,0.28094067008323603
FACOAL140_max,0.29121521536137396
FACOALPREPH_max,0.2921095349368726
FACOAL180_max,0.2955955712346781
MCD_max,0.0
CYST_II_max,0.34008414432631145
TMDS_max,0.1450960907303709
NNAM_max,0.5901599247580918
