,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
ASPO5,9.229447959375703,0.0038452998520325616,"[(0.0, 2), (0.5050123265102298, 1), (0.006205268107345305, 1), (0.00620526810973743, 1), (0.00620526811885444, 1), (0.5050123265014449, 1), (0.006205268107356981, 1), (0.5050123265094906, 1), (0.5050123265075332, 1), (0.5050123265067025, 1), (0.006205268107607199, 1), (0.006205268106509211, 1), (0.5032540114176162, 1), (0.5050123265093449, 1), (0.006205268106543281, 1), (0.006205268107375457, 1), (0.5050123265101484, 1), (0.006205268107632556, 1), (0.5050123265103423, 1), (0.006205268107357736, 1), (0.5050123265092987, 1), (0.006205268107427082, 1), (0.006205268107354256, 1), (0.00620526810742369, 1), (0.5050123265103905, 1), (0.5050123265092239, 1), (0.5050123265092313, 1), (0.0062052681063546715, 1), (0.5050123265093105, 1), (0.5050123265094904, 1), (0.0062052681076347335, 1), (0.006205268106509215, 1), (0.5050123265094825, 1), (0.50501232650797, 1), (0.0062052681074574005, 1), (0.5050123265103027, 1), (0.5050123265121528, 1), (0.006205268101278327, 1), (0.505012326509334, 1), (0.5050123265091115, 1), (0.5050123265103913, 1), (0.5050123265104092, 1), (0.5050123265041118, 1), (0.006205268109749278, 1), (0.006205268106502023, 1), (0.006205268106501355, 1), (0.006205268106340531, 1), (0.0062052681073577354, 1), (0.006205268106491825, 1)]","Alanine, Aspartate, and Glutamate Metabolism",L-aspartate oxidase,['Rv1595'],asp__L_c + fum_c --> h_c + iasp_c + succ_c,
NNDPR,6.400000000088029,0.014748787378032922,"[(0.5019216166050738, 2), (0.5019216166058177, 1), (6.116386043475419e-12, 1), (8.511923804688237e-12, 1), (1.771191960459051e-11, 1), (0.501921616596978, 1), (6.116610690165558e-12, 1), (0.5019216166031044, 1), (0.5019216166022684, 1), (6.368391057554046e-12, 1), (5.2635474104278934e-12, 1), (0.5019216166048208, 1), (5.297831617845361e-12, 1), (6.09879768215249e-12, 1), (0.5019216166057359, 1), (6.4107599437313034e-12, 1), (0.5019216166059309, 1), (6.117371366409774e-12, 1), (0.5019216166048808, 1), (6.187149750869203e-12, 1), (5.744875061775012e-12, 1), (6.140508240770615e-12, 1), (0.5019216166059804, 1), (0.5019216166048055, 1), (0.501921616604813, 1), (5.1080415938709045e-12, 1), (0.5019216166049031, 1), (0.5019216166050811, 1), (6.3960989282740854e-12, 1), (5.263550879874845e-12, 1), (0.5019216166050657, 1), (0.5019216166035438, 1), (5.2547228721055994e-12, 1), (6.217656597917731e-12, 1), (0.5019216166058911, 1), (0.5019216166048734, 1), (0.5019216166077095, 1), (0.0, 1), (0.5019216166049164, 1), (0.5019216166046926, 1), (0.5019216166059803, 1), (0.5019216166059983, 1), (0.5019216165996615, 1), (8.52384482441515e-12, 1), (5.256314480894808e-12, 1), (5.255644010271343e-12, 1), (5.093815126644419e-12, 1), (6.117370499048036e-12, 1), (5.246053591534405e-12, 1)]",Pantothenate and CoA Metabolism,nicotinate-nucleotide diphosphorylase (carboxylating),['Rv1596'],2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c,
QULNS,6.400000000088025,0.014748787378032922,"[(0.5019216166050737, 2), (0.5019216166058176, 1), (6.116385176113681e-12, 1), (8.5119229373265e-12, 1), (1.7711917869867033e-11, 1), (0.501921616596978, 1), (6.116610690165558e-12, 1), (0.5019216166031043, 1), (0.5019216166022683, 1), (6.368390190192308e-12, 1), (5.2635465430661554e-12, 1), (0.5019216166048208, 1), (5.297829883121885e-12, 1), (6.098796814790752e-12, 1), (0.5019216166057359, 1), (6.4107504027521856e-12, 1), (0.501921616605931, 1), (6.117371366409774e-12, 1), (0.5019216166048807, 1), (6.187148883507465e-12, 1), (5.744875061775012e-12, 1), (6.140507373408877e-12, 1), (0.5019216166059804, 1), (0.5019216166048055, 1), (0.5019216166048129, 1), (5.1080407265091665e-12, 1), (0.5019216166049032, 1), (0.5019216166050811, 1), (6.3960971935506095e-12, 1), (5.263550012513107e-12, 1), (0.5019216166050656, 1), (0.501921616603544, 1), (5.2547220047438614e-12, 1), (6.217656597917731e-12, 1), (0.5019216166058911, 1), (0.5019216166048736, 1), (0.5019216166077095, 1), (0.0, 1), (0.5019216166049164, 1), (0.5019216166046926, 1), (0.5019216166059802, 1), (0.5019216166059982, 1), (0.5019216165996615, 1), (8.52384482441515e-12, 1), (5.25631361353307e-12, 1), (5.255643142909605e-12, 1), (5.093813391920943e-12, 1), (6.117369631686298e-12, 1), (5.246051856810929e-12, 1)]",Pantothenate and CoA Metabolism,quinolinate synthase,['Rv1594'],dhap_c + iasp_c --> 2.0 h2o_c + pi_c + quln_c,
NAPRTr,6.4000000000001105,0.014748787378675408,"[(0.4980783833923036, 25), (1.0, 25)]",Pantothenate and CoA Metabolism,,"['Rv1330c', 'Rv0573c']",h_c + nac_c + prpp_c <=> nicrnt_c + ppi_c,
NNAM,6.400000000000065,0.014748787378675755,"[(0.4980783833923037, 25), (1.0, 25)]",Pantothenate and CoA Metabolism,Nicotinamidase,['Rv2043c'],h2o_c + ncam_c <=> nac_c + nh4_c,['Rv2043c']
DM_ncam_c,6.399999999999987,0.014748787378676352,"[(0.5019216166076963, 25), (0.0, 25)]",Intracellular demand,ncam_c Demand reaction,[],ncam_c --> ,
MMCD,5.251561226153149,0.026356734009907803,"[(0.0, 37), (0.8951782648981736, 2), (0.9999999999922897, 1), (0.9999999999914212, 1), (0.8951782648977995, 1), (0.8951782648923169, 1), (0.9999999999909983, 1), (0.8951782648957028, 1), (0.8951782648990907, 1), (0.9999999999887983, 1), (0.9999999999908501, 1), (0.9999999999911103, 1), (0.9999999999911101, 1)]",Fatty Acid Metabolism,Methylmalonyl-CoA decarboxylase,['Rv3799c'],h_c + mmcoa__S_c --> co2_c + ppcoa_c,
PGCD,5.023141752572342,0.029671439025395045,"[(0.20963075080785357, 20), (0.0061480810886814855, 2), (0.053017461469339305, 1), (0.038661772630061125, 1), (0.05160548786053555, 1), (0.051605487857385265, 1), (0.041435242150264326, 1), (0.03866177263058028, 1), (0.0530174614684918, 1), (0.03866177263061156, 1), (0.051605487858274054, 1), (0.04007374624377412, 1), (0.051605487857907986, 1), (0.04007374624376092, 1), (0.04007374624198058, 1), (0.0061480810886661436, 1), (0.05415432144803381, 1), (0.04007374624216253, 1), (0.0061480810886828455, 1), (0.05160548785751805, 1), (0.04002326853735923, 1), (0.05160548786107866, 1), (0.05160548785788317, 1), (0.05160548785567291, 1), (8.922723671034305e-14, 1), (0.006148081088645105, 1), (0.006148081088710351, 1), (0.0386617726305199, 1), (0.0386617726268407, 1), (0.0061480810899073104, 1)]",Glycolysis/Gluconeogenesis,phosphoglycerate dehydrogenase,"['Rv2996c', 'Rv0728c']",3pg_c + nad_c --> 3php_c + h_c + nadh_c,['Rv2996c']
PSERT,5.023141752572342,0.029671439025395045,"[(0.20963075080785357, 20), (0.0061480810886814855, 2), (0.053017461469339305, 1), (0.038661772630061125, 1), (0.05160548786053555, 1), (0.051605487857385265, 1), (0.041435242150264326, 1), (0.03866177263058028, 1), (0.0530174614684918, 1), (0.03866177263061156, 1), (0.051605487858274054, 1), (0.04007374624377412, 1), (0.051605487857907986, 1), (0.04007374624376092, 1), (0.04007374624198058, 1), (0.0061480810886661436, 1), (0.05415432144803381, 1), (0.04007374624216253, 1), (0.0061480810886828455, 1), (0.05160548785751805, 1), (0.04002326853735923, 1), (0.05160548786107866, 1), (0.05160548785788317, 1), (0.05160548785567291, 1), (8.922723671034305e-14, 1), (0.006148081088645105, 1), (0.006148081088710351, 1), (0.0386617726305199, 1), (0.0386617726268407, 1), (0.0061480810899073104, 1)]",Glycolysis/Gluconeogenesis,phosphoserine transaminase,['Rv0884c'],3php_c + glu__L_c --> akg_c + pser__L_c,
PPCOAC,4.952127912004754,0.03079141753017576,"[(1.0, 13), (0.04982316187686378, 6), (0.049823161876863725, 2), (0.04982316187646102, 2), (0.04982316187686334, 2), (0.04982316187686375, 2), (0.14942234669680715, 1), (0.04982316187645894, 1), (0.04982316187646879, 1), (0.04982316187646221, 1), (0.1494223466947932, 1), (0.04982316187650876, 1), (0.14942234669679338, 1), (0.049823161876854705, 1), (0.14942234669515786, 1), (0.1494223466968942, 1), (0.049823161876861116, 1), (0.04982316187647354, 1), (0.2296152951113219, 1), (0.1494223466969391, 1), (0.22961529511134537, 1), (0.04982316187646341, 1), (0.14942234669481325, 1), (0.04982316187646271, 1), (0.04982316187646155, 1), (0.04982316187686414, 1), (0.14942234669480364, 1), (0.049823161876508815, 1), (0.049823161876462324, 1)]",Propanoate metabolism,Propionyl-CoA carboxylase,"['Rv3280', 'Rv3285', 'Rv3281']",atp_c + hco3_c + ppcoa_c --> adp_c + h_c + mmcoa__S_c + pi_c,['Rv3280']
PSP_L,4.918843926550148,0.031331968657712074,"[(0.20303731850189183, 8), (7.765177389984501e-13, 3), (0.20303731850311954, 3), (0.046766799971941185, 1), (0.0385771557564794, 1), (0.04535791667134737, 1), (0.2064276989579516, 1), (0.04535791666820397, 1), (0.041344555138029225, 1), (0.03857715575699703, 1), (0.04676679997109554, 1), (0.21135899380205037, 1), (0.03857715575694829, 1), (0.0453579166678631, 1), (0.039986039061919464, 1), (0.04535791666872555, 1), (0.20642769895791205, 1), (0.03998603906003024, 1), (0.03998603906012722, 1), (7.612036001525269e-13, 1), (0.2064276989578943, 1), (0.047901171768346885, 1), (0.20642769895785745, 1), (0.20642769895789648, 1), (0.039986039058497534, 1), (7.778638844158081e-13, 1), (0.045357916668336475, 1), (0.03993567183325573, 1), (0.04535791667066157, 1), (0.04535791666870081, 1), (0.04535791666649539, 1), (0.2064276989578886, 1), (7.402065071993036e-13, 1), (8.053141486996651e-13, 1), (0.20642769895795943, 1), (0.038577155756880956, 1), (0.04076580020784213, 1), (7.719450079157752e-13, 1), (0.20642769895981852, 1)]",Glycolysis/Gluconeogenesis,phosphoserine phosphatase (L-serine),"['Rv0505c', 'Rv0018c', 'Rv3042c']",h2o_c + pser__L_c --> pi_c + ser__L_c,
MCD,4.88823614110871,0.031838102732969054,"[(0.0, 37), (0.49999999999999994, 10), (1.0, 3)]",Fatty Acid Metabolism,Malonyl-CoA Decarboxylase cytoplasmic,"['Rv3280', 'Rv3799c', 'Rv3285', 'Rv3281', 'Rv2247']",h_c + malcoa_c --> accoa_c + co2_c,"['Rv2247', 'Rv3280']"
SERD_L,4.520819210063668,0.03865456576628777,"[(0.0, 30), (0.15781447453227557, 1), (0.17351514357683542, 1), (0.1763760139089696, 1), (0.16438050464489587, 1), (0.1643805046451018, 1), (0.1735151435742536, 1), (0.1749839019900034, 1), (0.1643805046446047, 1), (0.17351514357303346, 1), (0.17351514357497985, 1), (0.16438050464490858, 1), (0.1643805046458545, 1), (0.16438050464522472, 1), (0.1643805046457547, 1), (0.16438050464604864, 1), (0.16291174622873505, 1), (0.1749839019903596, 1), (0.1735151435769219, 1), (0.17498390199279593, 1), (0.16438050464428858, 1)]",Cysteine and methionine metabolism,L-serine deaminase,['Rv0069c'],ser__L_c --> nh4_c + pyr_c,
PHETA1,4.496905367704395,0.03914999241109633,"[(0.3431278462874474, 31), (0.7045482308855426, 14), (0.20591519613297882, 1), (0.9999999999897344, 1), (0.2059151961310185, 1), (0.20591519612989095, 1), (2.5583979379462107e-12, 1)]",Other Amino Acid Metabolism,phenylalanine transaminase,"['Rv3565', 'Rv0337c']",akg_c + phe__L_c <=> glu__L_c + phpyr_c,['Rv3565']
PPNDH,4.496905367702019,0.03914999241114594,"[(0.6568721537132822, 31), (0.295451769115955, 14), (0.7940848038674589, 1), (7.456243955594744e-12, 1), (0.7940848038694193, 1), (0.7940848038705468, 1), (0.9999999999974415, 1)]","Tyrosine, Tryptophan, and Phenylalanine Metabolism",prephenate dehydratase,['Rv3838c'],h_c + pphn_c --> co2_c + h2o_c + phpyr_c,
HCO3E,4.362863361838803,0.042057634093732595,"[(0.5608521824486085, 7), (0.5608521824486087, 3), (0.5608521824481683, 2), (0.6011217996475196, 1), (0.560852182448166, 1), (0.7674163270536105, 1), (0.9450245791600285, 1), (0.9450245791600602, 1), (0.5608521824481768, 1), (0.9450245791603045, 1), (0.5608521824481697, 1), (0.6011217996467623, 1), (1.0, 1), (0.5608521824482041, 1), (0.6011217996475655, 1), (0.5608521824485988, 1), (0.6011217996471578, 1), (0.9450245791600673, 1), (0.6011217996476143, 1), (0.803561799782051, 1), (0.5608521824486057, 1), (0.5608521824481802, 1), (0.6335451507080874, 1), (0.9450245791602359, 1), (0.6011217996476638, 1), (0.9450245791594742, 1), (0.6335451507081109, 1), (0.5608521824481711, 1), (0.9450245791617524, 1), (0.5608521824486189, 1), (0.9450245791604, 1), (0.9450245791602321, 1), (0.6011217996467839, 1), (0.56085218244817, 1), (0.5608521824481689, 1), (0.5608521824486076, 1), (0.8035617997821862, 1), (0.6011217996467734, 1), (0.5608521824480867, 1), (0.5608521824486038, 1), (0.5608521824481698, 1)]",Miscellaneous,HCO3 equilibration reaction,"['Rv1284', 'Rv3588c', 'Rv3273']",co2_c + h2o_c <=> h_c + hco3_c,
CHSTEROLt,4.205891160833697,0.04576438885157178,"[(1.0, 34), (0.17681785755636648, 8), (0.9999999999999998, 5), (0.0, 3)]",Transport,MNXR1163,"['Rv3495c', 'Rv3497c', 'Rv3501c', 'Rv3498c', 'Rv3500c', 'Rv3499c', 'Rv3494c', 'Rv3496c']",atp_c + chsterol_e + h2o_c --> adp_c + chsterol_c + h_c + pi_c,['Rv3498c']
CHORM,3.7880176883359167,0.0574871823618882,"[(0.885897214423538, 31), (0.4141144010800714, 14), (0.9999999999970178, 1), (1.3744144711225204e-12, 1), (0.9999999999986479, 1), (0.9999999999995856, 1), (0.999999999996169, 1)]","Tyrosine, Tryptophan, and Phenylalanine Metabolism",chorismate mutase,"['Rv0948c', 'Rv1885c']",chor_c --> pphn_c,
G1PTT,3.688059010907901,0.06075522751076609,"[(0.8929705619812012, 16), (0.8528251647949219, 2), (0.8558855056762695, 2), (0.8421101570129395, 1), (0.8506278991699219, 1), (0.851076602935791, 1), (0.8558859825134277, 1), (0.8517098426818848, 1), (0.8510317802429199, 1), (0.8507623672485352, 1), (1.0, 1), (0.8558835983276367, 1), (0.850895881652832, 1), (0.8502707481384277, 1), (0.8920402526855469, 1), (0.9016547203063965, 1), (0.8558840751647949, 1), (0.8511934280395508, 1), (0.8928976058959961, 1), (0.8523540496826172, 1), (0.8819670677185059, 1), (0.7648496627807617, 1), (0.8511481285095215, 1), (0.8508954048156738, 1), (0.9008288383483887, 1), (0.906341552734375, 1), (0.881965160369873, 1), (0.8510737419128418, 1), (0.8509531021118164, 1), (0.8819665908813477, 1), (0.892972469329834, 1), (0.8518404960632324, 1), (0.8510246276855469, 1)]",Arabinogalactan biosynthesis,glucose-1-phosphate thymidylyltransferase,['Rv0334'],dttp_c + g1p_c + h_c --> dtdpglu_c + ppi_c,
TDPDRE,3.6880498789233176,0.06075553523773416,"[(0.8929710388183594, 16), (0.8528251647949219, 2), (0.8558845520019531, 2), (0.8558859825134277, 2), (0.8421106338500977, 1), (0.8506274223327637, 1), (0.851076602935791, 1), (0.8558864593505859, 1), (0.8517098426818848, 1), (0.8510322570800781, 1), (0.8507628440856934, 1), (1.0, 1), (0.8508963584899902, 1), (0.8502707481384277, 1), (0.8920407295227051, 1), (0.9016537666320801, 1), (0.851193904876709, 1), (0.8928980827331543, 1), (0.8523540496826172, 1), (0.8819675445556641, 1), (0.7648501396179199, 1), (0.8511490821838379, 1), (0.8508949279785156, 1), (0.9008288383483887, 1), (0.9063420295715332, 1), (0.8819661140441895, 1), (0.8510737419128418, 1), (0.8509531021118164, 1), (0.8819670677185059, 1), (0.8929729461669922, 1), (0.8518409729003906, 1), (0.8510251045227051, 1)]",Arabinogalactan biosynthesis,"dTDP-4-dehydrorhamnose 3,5-epimerase",['Rv3465'],dtdp4d6dg_c --> dtdp4d6dm_c,
TDPDRR,3.688004455276469,0.060757065936063843,"[(0.8929710388183594, 16), (0.8528256416320801, 2), (0.8558840751647949, 2), (0.8819670677185059, 2), (0.8558850288391113, 2), (0.8421106338500977, 1), (0.8506274223327637, 1), (0.8510770797729492, 1), (0.8558864593505859, 1), (0.851710319519043, 1), (0.8510322570800781, 1), (0.8507623672485352, 1), (1.0, 1), (0.8508963584899902, 1), (0.8502712249755859, 1), (0.8920402526855469, 1), (0.9016547203063965, 1), (0.851193904876709, 1), (0.8928976058959961, 1), (0.8523540496826172, 1), (0.7648496627807617, 1), (0.8511486053466797, 1), (0.850895881652832, 1), (0.9008293151855469, 1), (0.9063420295715332, 1), (0.8819656372070312, 1), (0.8510737419128418, 1), (0.8509535789489746, 1), (0.892972469329834, 1), (0.8518414497375488, 1), (0.8510246276855469, 1)]",Arabinogalactan biosynthesis,dTDP-4-dehydrorhamnose reductase,['Rv3266c'],dtdp4d6dm_c + h_c + nadph_c --> dtdprmn_c + nadp_c,['Rv3266c']
TDPGDH,3.6879957608701557,0.060757358927350624,"[(0.8929715156555176, 16), (0.8528251647949219, 2), (0.8558840751647949, 2), (0.8558855056762695, 2), (0.8421106338500977, 1), (0.8506278991699219, 1), (0.851076602935791, 1), (0.8558864593505859, 1), (0.8517098426818848, 1), (0.8510317802429199, 1), (0.8507623672485352, 1), (1.0, 1), (0.8508963584899902, 1), (0.8502712249755859, 1), (0.8920402526855469, 1), (0.9016547203063965, 1), (0.8511934280395508, 1), (0.8928980827331543, 1), (0.8523540496826172, 1), (0.8819670677185059, 1), (0.7648496627807617, 1), (0.8511486053466797, 1), (0.8508954048156738, 1), (0.9008288383483887, 1), (0.906341552734375, 1), (0.8819656372070312, 1), (0.8510737419128418, 1), (0.8509531021118164, 1), (0.8819665908813477, 1), (0.892972469329834, 1), (0.8518404960632324, 1), (0.8510246276855469, 1)]",Arabinogalactan biosynthesis,"dTDPglucose 4,6-dehydratase","['Rv3464', 'Rv3468c', 'Rv3784']",dtdpglu_c --> dtdp4d6dg_c + h2o_c,
UDPGALM,3.2958857439060885,0.07570343502970889,"[(0.8020176887512207, 15), (0.7687091827392578, 3), (0.7659611701965332, 2), (0.7921338081359863, 2), (0.7563371658325195, 1), (0.764035701751709, 1), (0.7643895149230957, 1), (0.7687101364135742, 1), (0.7649579048156738, 1), (0.7643499374389648, 1), (0.7641081809997559, 1), (0.8978447914123535, 1), (0.7642273902893066, 1), (0.7550368309020996, 1), (0.8011751174926758, 1), (0.808349609375, 1), (0.7687082290649414, 1), (0.7644948959350586, 1), (0.8017716407775879, 1), (0.7653989791870117, 1), (0.8001160621643066, 1), (0.6869468688964844, 1), (0.7644538879394531, 1), (0.7642269134521484, 1), (1.0, 1), (0.817659854888916, 1), (0.7921323776245117, 1), (0.7643871307373047, 1), (0.764279842376709, 1), (0.8020181655883789, 1), (0.7650761604309082, 1), (0.76434326171875, 1)]",Arabinogalactan biosynthesis,UDPgalactopyranose mutase,['Rv3809c'],udpgal_c --> udpgalfur_c,
O16RHAT,3.2958463331681984,0.07570512808213378,"[(0.8020172119140625, 15), (0.765960693359375, 2), (0.7687082290649414, 2), (0.7921338081359863, 2), (0.7687091827392578, 2), (0.7563371658325195, 1), (0.7640361785888672, 1), (0.7643904685974121, 1), (0.768709659576416, 1), (0.7649588584899902, 1), (0.764350414276123, 1), (0.7641081809997559, 1), (0.8975658416748047, 1), (0.7642278671264648, 1), (0.7550373077392578, 1), (0.8011751174926758, 1), (0.8083500862121582, 1), (0.7644953727722168, 1), (0.8017716407775879, 1), (0.7653994560241699, 1), (0.8001160621643066, 1), (0.6869463920593262, 1), (0.7644543647766113, 1), (0.7642269134521484, 1), (1.0, 1), (0.817659854888916, 1), (0.7921328544616699, 1), (0.7643876075744629, 1), (0.7642793655395508, 1), (0.8020181655883789, 1), (0.7650766372680664, 1), (0.76434326171875, 1)]",Arabinogalactan biosynthesis,rhamnosyltransferase (LPS O16 antigen biosynthesis),"['Rv3265c', 'Rv1525']",dtdprmn_c + unaga_c --> dtdp_c + h_c + ragund_c,
ACGAMT,3.2958426299073897,0.07570528717328723,"[(0.8020172119140625, 15), (0.765960693359375, 2), (0.7687087059020996, 2), (0.7921338081359863, 2), (0.768709659576416, 2), (0.7563371658325195, 1), (0.7640366554260254, 1), (0.7643904685974121, 1), (0.7687101364135742, 1), (0.7649588584899902, 1), (0.764350414276123, 1), (0.7641081809997559, 1), (0.8975658416748047, 1), (0.764228343963623, 1), (0.7550373077392578, 1), (0.801175594329834, 1), (0.8083500862121582, 1), (0.764495849609375, 1), (0.8017716407775879, 1), (0.7653994560241699, 1), (0.8001160621643066, 1), (0.6869463920593262, 1), (0.7644543647766113, 1), (0.7642273902893066, 1), (1.0, 1), (0.8176603317260742, 1), (0.7921328544616699, 1), (0.7643876075744629, 1), (0.764279842376709, 1), (0.8020181655883789, 1), (0.7650766372680664, 1), (0.7643437385559082, 1)]",Arabinogalactan biosynthesis,UDP-N-acetylglucosamine:undecaprenylphosphate N-acetylglucosamine -1-phosphate transferase,['Rv1302'],uacgam_c + udcpp_c --> ump_c + unaga_c,
DCPE,3.295817096696126,0.07570638408371634,"[(0.8001155853271484, 12), (0.8001160621643066, 4), (0.766486644744873, 3), (0.7619624137878418, 2), (0.7901363372802734, 2), (0.753995418548584, 1), (0.7617683410644531, 1), (0.7637128829956055, 1), (0.7621259689331055, 1), (0.7664871215820312, 1), (0.7627010345458984, 1), (0.7620859146118164, 1), (0.7618408203125, 1), (0.8963932991027832, 1), (0.752683162689209, 1), (0.7992658615112305, 1), (0.8065080642700195, 1), (0.7664856910705566, 1), (0.7622323036193848, 1), (0.7998666763305664, 1), (0.7631444931030273, 1), (0.7981958389282227, 1), (0.6839380264282227, 1), (0.7621908187866211, 1), (1.0, 1), (0.8159074783325195, 1), (0.790135383605957, 1), (0.7637119293212891, 1), (0.7621240615844727, 1), (0.7620143890380859, 1), (0.7628188133239746, 1), (0.7620787620544434, 1)]",Arabinogalactan biosynthesis,"decaprenylphosphoryl  ribose, arabinofuranose isomerization","['Rv3791', 'Rv3790']",decdr__tb_c <=> decda__tb_c,['Rv3790']
AFTA,3.2958150775479838,0.07570647082736293,"[(0.8020176887512207, 15), (0.7687091827392578, 3), (0.7659611701965332, 2), (0.7563371658325195, 1), (0.7640366554260254, 1), (0.7643895149230957, 1), (0.768709659576416, 1), (0.7649588584899902, 1), (0.764350414276123, 1), (0.7641081809997559, 1), (0.8973813056945801, 1), (0.7642278671264648, 1), (0.755037784576416, 1), (0.801175594329834, 1), (0.8083500862121582, 1), (0.7687082290649414, 1), (0.7644953727722168, 1), (0.8017711639404297, 1), (0.7653989791870117, 1), (0.8001160621643066, 1), (0.7921342849731445, 1), (0.6869463920593262, 1), (0.7644543647766113, 1), (0.7642273902893066, 1), (1.0, 1), (0.8176603317260742, 1), (0.7921328544616699, 1), (0.7643876075744629, 1), (0.7642793655395508, 1), (0.7921338081359863, 1), (0.8020186424255371, 1), (0.7650761604309082, 1), (0.76434326171875, 1)]",Arabinogalactan biosynthesis,arabinofuranosyl transferase (M tb),['Rv3792'],decda__tb_c + galfragund_c --> agalfragund_c + decd__tb_c,
