,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
PACt2r,12.437598960838159,0.0005575504917886101,"[(0.9999999999999996, 140), (0.4761273503006378, 2), (2.525313291812381e-12, 1), (0.9999999999999998, 1), (0.47612735029648545, 1), (0.0, 1), (0.476127350300639, 1), (0.4761273503006379, 1), (0.8902102124597185, 1), (0.9999999999999994, 1), (1.0, 1), (0.89021021247781, 1), (0.4761273502938318, 1)]",Transport,PACt2r,['none'],h_e + pac_e <=> h_c + pac_c,
PDIMAT,8.070106993157106,0.005121672760370014,"[(0.999969482421875, 89), (0.0, 59), (0.9999618530273438, 2), (0.9909896850585938, 1), (1.0, 1), (0.9991989135742188, 1)]",Transport,pdima translocase,"['Rv2937', 'Rv2938', 'Rv2942', 'Rv2945c', 'Rv2936']",pdima_c --> pdima_e,"['Rv2936', 'Rv2937', 'Rv2938']"
EX_pdima,8.070081807143808,0.00512174028002372,"[(0.9999732971191406, 78), (0.0, 59), (0.999969482421875, 11), (0.9999618530273438, 2), (0.9909896850585938, 1), (1.0, 1), (0.9991989135742188, 1)]",Exchange,,[],pdima_e --> ,
FASm280,7.097100218229218,0.008559400082453676,"[(0.38454246520996094, 88), (0.0034503936767578125, 47), (0.38799285888671875, 5), (0.0034542083740234375, 2), (0.0, 1), (0.2606945037841797, 1), (0.38301849365234375, 1), (1.0, 1), (0.0047397613525390625, 1), (0.00049591064453125, 1), (0.019311904907226562, 1), (0.002960205078125, 1), (0.003665924072265625, 1), (0.4022197723388672, 1), (0.002796173095703125, 1)]",Membrane Metabolism,FASm280,['Rv2940c'],3.0 h_c + mmcoa__S_c + 2.0 nadph_c + tmhexc_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + tamocta_c,
FASm240,7.088823965796029,0.008597201366433457,"[(0.3845405578613281, 88), (0.0034503936767578125, 46), (0.38799476623535156, 5), (0.0034465789794921875, 2), (0.0, 1), (0.2606983184814453, 1), (0.38301658630371094, 1), (0.003452301025390625, 1), (1.0, 1), (0.0011997222900390625, 1), (0.0004978179931640625, 1), (0.019311904907226562, 1), (0.002960205078125, 1), (0.0036678314208984375, 1), (0.4022216796875, 1), (0.00279998779296875, 1)]",Membrane Metabolism,FASm240,['Rv2940c'],3.0 h_c + mbhn_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + dmlgnc_c + h2o_c + 2.0 nadp_c,
FASm260,7.088794386328451,0.00859733677838882,"[(0.3845405578613281, 88), (0.0034542083740234375, 47), (0.38799285888671875, 5), (0.0034503936767578125, 2), (0.0, 1), (0.2606964111328125, 1), (0.38302040100097656, 1), (1.0, 1), (0.0012035369873046875, 1), (0.0004978179931640625, 1), (0.019319534301757812, 1), (0.0029659271240234375, 1), (0.003665924072265625, 1), (0.4022216796875, 1), (0.00279998779296875, 1)]",Membrane Metabolism,FASm260,['Rv2940c'],dmlgnc_c + 3.0 h_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + tmhexc_c,
PHTHS,7.062099510100645,0.008720448185689983,"[(0.38617706298828125, 90), (0.000492095947265625, 52), (0.38617515563964844, 2), (0.38271331787109375, 1), (0.2584972381591797, 1), (0.3846473693847656, 1), (0.0004940032958984375, 1), (1.0, 1), (0.001071929931640625, 1), (0.016397476196289062, 1), (0.0, 1), (0.3804283142089844, 1)]",Membrane Metabolism,PHTHS,"['Rv2951c', 'Rv2952']",amet_c + nadph_c + phthdl_c --> ahcys_c + nadp_c + phthiocerol_c,
PDIMAS,7.06170199108248,0.008722295194335216,"[(0.38617706298828125, 90), (0.000492095947265625, 52), (0.38617515563964844, 2), (0.38271331787109375, 1), (0.2584991455078125, 1), (0.3846473693847656, 1), (0.0004940032958984375, 1), (1.0, 1), (0.0009021759033203125, 1), (0.016399383544921875, 1), (0.0, 1), (0.38042640686035156, 1)]",Membrane Metabolism,PDIMAS,"['Rv2939', 'Rv2941']",2.0 h_c + phthiocerol_c + 2.0 tamocta_c --> 2.0 h2o_c + pdima_c,
PHTHDLS,7.061280266949402,0.008724255110993964,"[(0.38617515563964844, 92), (0.0004901885986328125, 53), (0.38271331787109375, 1), (0.2584972381591797, 1), (0.3846454620361328, 1), (1.0, 1), (0.000720977783203125, 1), (0.01639556884765625, 1), (0.0, 1), (0.38042449951171875, 1)]",Membrane Metabolism,PHTHDLS,[],h_c + prephth_c --> co2_c + phthdl_c,
GLPD2,6.0827226836238175,0.014769536308588786,"[(0.3780203090269761, 20), (0.37802030902697603, 8), (0.37802030902697614, 7), (0.0, 6), (0.2543850542392973, 6), (0.25438505423929747, 5), (0.3780203090270558, 4), (0.3780203090269762, 3), (0.2543850542392976, 3), (0.37802030902697625, 3), (0.378020309026976, 3), (0.3780203090269766, 2), (0.25438505423929714, 2), (0.3780203090265121, 2), (0.2543850542392974, 2), (0.3780203090271015, 2), (0.37802030902710154, 2), (0.2543850542394281, 2), (0.37802030902651224, 2), (0.3780203090271525, 2), (0.25438505423929764, 2), (0.3780203090265048, 1), (0.3780203090269758, 1), (0.3780203090269756, 1), (0.9999999999998168, 1), (0.37802030902710654, 1), (0.37802030902710787, 1), (0.3780203090271011, 1), (0.2543850542394278, 1), (0.2543850542348059, 1), (0.3780203090271526, 1), (0.3780994972251277, 1), (0.25438505423883345, 1), (0.254385054239297, 1), (0.25438505423929564, 1), (0.2543850542388327, 1), (0.3780203090269601, 1), (0.2543850542392971, 1), (0.37809949722512765, 1), (0.37802030902697503, 1), (0.25438505423925445, 1), (0.3780203090269759, 1), (0.2543850542392981, 1), (0.25438505423928304, 1), (0.25438505423929725, 1), (0.3780203090270983, 1), (0.2543850542392963, 1), (0.3780203090265123, 1), (0.3780203090269735, 1), (0.9999999999998646, 1), (0.3780203090269739, 1), (1.0, 1), (0.3780203090271535, 1), (0.37802030902697775, 1), (0.2543850542393842, 1), (0.3780203090269709, 1), (0.3780203090269752, 1), (0.9999999999998628, 1), (0.25438505423930247, 1), (0.37802030902697487, 1), (0.37802030902711464, 1), (0.37802030902697525, 1), (0.9999999999998608, 1), (0.25438505423941526, 1), (0.3780203090270556, 1), (0.3780203090270414, 1), (0.3780203090271066, 1), (0.3780203090269809, 1), (0.37802030902699185, 1), (0.2543850542392977, 1), (0.25438505423930285, 1), (0.25438505423930075, 1), (0.37802030902697453, 1), (0.37802030902710665, 1), (0.37802030902715245, 1), (0.3780203090271012, 1), (0.25438505423942276, 1), (0.37807310115907705, 1), (0.37802030902697764, 1), (0.25438505423929697, 1), (0.2543850542393211, 1), (0.3780203090269789, 1), (0.3780203090254744, 1), (0.25438505423929736, 1), (0.9999999999998634, 1), (0.378020309027107, 1)]",Glycerophospholipid metabolism,MNXR49865,"['Rv2249c', 'Rv3302c']",glyc3p_c + q8_c --> dhap_c + q8h2_c,
G3PD1ir,6.059008173786189,0.014961210188150066,"[(0.37806955857806046, 97), (0.2544440934681922, 44), (1.0, 6), (7.918192834122095e-05, 1), (7.918192831690707e-05, 1), (0.0, 1), (0.030727459259733525, 1), (7.918192779710065e-05, 1), (7.918192787725875e-05, 1)]",Glycerophospholipid metabolism,glycerol-3-phosphate dehydrogenase (NAD),"['Rv0564c', 'Rv2982c']",dhap_c + h_c + nadh_c <=> glyc3p_c + nad_c,['Rv2982c']
AMMQT8,5.626039461536317,0.018956123474250387,"[(0.0, 41), (0.9999999962404663, 10), (0.9999999962402086, 9), (0.9999999962404805, 4), (0.9999999960404374, 2), (0.9999999974041995, 1), (0.9999999962400662, 1), (0.9999999962410421, 1), (0.9999999959130892, 1), (0.999999996240119, 1), (0.9999999959253274, 1), (0.9999999959129524, 1), (0.999999996243183, 1), (0.9999999957977593, 1), (0.8014107459971828, 1), (0.9999999974037187, 1), (0.9999999962411865, 1), (0.9999999962418756, 1), (0.9999999962403798, 1), (0.9999999962401636, 1), (0.9999999974037239, 1), (0.9999999962399021, 1), (0.9999999962348375, 1), (0.9999999962803391, 1), (0.9999999962397993, 1), (0.9999999962403984, 1), (0.9999999962403886, 1), (0.8014107459969728, 1), (0.9999999963674796, 1), (0.9999999962365916, 1), (0.9999999962400623, 1), (0.9999999962787074, 1), (0.9999999959976505, 1), (0.99999999624016, 1), (0.999999996239892, 1), (0.9999999962401033, 1), (0.9999999974038266, 1), (0.9999999962416948, 1), (0.9999999959259167, 1), (0.999999996240383, 1), (0.9999999962398876, 1), (0.9999999962400539, 1), (0.9999999960404785, 1), (0.9999999962402388, 1), (0.9999999957977265, 1), (0.9999999962401642, 1), (0.9999999962338711, 1), (0.9999999959126016, 1), (0.9999999962400934, 1), (0.9999999969257748, 1), (0.9999999959254081, 1), (0.9999999962403819, 1), (0.9999999962402556, 1), (0.9999999962403805, 1), (0.9999999959127682, 1), (0.9999999962334533, 1), (0.9999999962095302, 1), (0.9999999959255702, 1), (0.9999999962405387, 1), (0.9999999962402873, 1), (0.9999999974035438, 1), (0.9999999958927158, 1), (0.9999999962398141, 1), (0.9999999959510223, 1), (0.9999999960402928, 1), (0.999999996239917, 1), (0.9999999957981107, 1), (0.9999999962230222, 1), (0.9999999974035059, 1), (0.9999999962398873, 1), (0.9999999960408038, 1), (0.999999996240068, 1), (0.9999999962414756, 1), (0.9999999962471882, 1), (0.9999999962882552, 1), (0.9999999962428537, 1), (0.9999999957977171, 1), (0.9999999959130405, 1), (0.9999999956919161, 1), (0.9999999962404459, 1), (0.9999999959279162, 1), (0.9999999959255677, 1), (0.9999999962401593, 1), (0.9999999962400637, 1), (0.9999999962406372, 1), (0.9999999962402768, 1), (0.9999999963010946, 1), (0.9999999962411521, 1), (0.9999999962340362, 1), (1.0, 1), (0.999999996240376, 1), (0.9999999959129431, 1)]",Cofactor and Prosthetic Group Biosynthesis,S-adenosylmethione:2-demthylmenaquinone methyltransferase (menaquinone 8),[],2dmmq8_c + amet_c + h_c --> ahcys_c + mql8_c,
GLUDx,5.4497223083839685,0.020888897078796865,"[(0.0, 133), (0.14409492407539942, 1), (1.0, 1), (0.2683591136989538, 1), (0.14375850855447705, 1), (0.08821688642735628, 1), (0.26442898656329367, 1), (0.2644289865665475, 1), (0.27884946611819433, 1), (0.26442898657090486, 1), (0.26442898656367547, 1), (0.2683591136973067, 1), (0.2788494661175983, 1), (0.26442898656308816, 1), (0.2644289865393695, 1), (0.031197751110913066, 1), (0.24888288461120597, 1), (0.051390552771340116, 1), (0.2557908433901353, 1), (0.06784162510198057, 1), (0.14409492408959587, 1)]","Alanine, Aspartate, and Glutamate Metabolism",,['Rv2476c'],glu__L_c + h2o_c + nad_c --> akg_c + h_c + nadh_c + nh4_c,
AMMQT8_2,5.214180745875599,0.023798226685313444,"[(0.0, 112), (0.999999988766835, 4), (0.9999999887665705, 2), (0.9999999887668493, 2), (0.9999999899301873, 1), (0.9999999888594449, 1), (0.999999988439312, 1), (1.0, 1), (0.9999999887665776, 1), (0.9999999887665774, 1), (0.9999999899016274, 1), (0.9999999887670121, 1), (0.9999999885668065, 1), (0.999999988766556, 1), (0.9999999899298949, 1), (0.9999999887669727, 1), (0.9999999887667648, 1), (0.9999999887665703, 1), (0.9999999887688609, 1), (0.9999999884517647, 1), (0.9999999884190846, 1), (0.9999999887665758, 1), (0.9999999887800529, 1), (0.8014107400077957, 1), (0.9999999889324862, 1), (0.9999999885670784, 1), (0.9999999887679036, 1), (0.999999988766842, 1), (0.999999988779957, 1), (0.9999999899299156, 1), (0.9999999887662562, 1), (0.9999999885670824, 1), (0.9999999884391465, 1), (0.9999999887665701, 1), (0.9999999887269374, 1), (0.9999999887668438, 1), (0.8676071562607679, 1)]",Oxidative Phosphorylation,S-adenosylmethione:2-demethylmenaquinone methyltransferase,[],2dmmq8_c + amet_c --> ahcys_c + h_c + mqn8_c,
MCOATA,4.831977604098145,0.02945887659345282,"[(1.0, 7), (0.037983094124563854, 5), (0.03798309412462314, 5), (0.037983094124622696, 5), (0.0379830941245638, 5), (0.03798309412462203, 3), (0.03798309412473083, 3), (0.03798309412462286, 2), (0.037983094124635686, 2), (0.03798309406199324, 2), (0.03798309434840608, 1), (0.03798309412477152, 1), (0.03798309434723751, 1), (0.037983094061994294, 1), (0.037983094061994405, 1), (0.03798309412455925, 1), (0.03798309406450989, 1), (0.037983095363850694, 1), (0.037983094124590555, 1), (0.03798309404010497, 1), (0.0, 1), (0.037983094347236845, 1), (0.037983094124756256, 1), (0.03798309412479428, 1), (0.03798309434712793, 1), (0.03798309412456413, 1), (0.03798309412453427, 1), (0.03798309413235623, 1), (0.03798309412467321, 1), (0.03798309412448636, 1), (0.037983094124623695, 1), (3.941291737419306e-15, 1), (0.037983094134383166, 1), (0.037983094124732, 1), (0.03798309412461581, 1), (0.037983094124624306, 1), (0.037983094125403905, 1), (0.03798309412473244, 1), (0.037983094346084156, 1), (0.037983094071960766, 1), (0.03798309412456369, 1), (0.03798309408652206, 1), (0.03798309412461742, 1), (0.03798309412469031, 1), (0.037983094347238566, 1), (0.037983094124853345, 1), (0.037983094124621586, 1), (0.03798309406451661, 1), (0.03798309434723235, 1), (0.03798309412463663, 1), (0.037983094124621086, 1), (0.037983094124580286, 1), (0.03798309412463019, 1), (0.03798309412482459, 1), (0.03798309412472839, 1), (0.0379830941246076, 1), (0.0379830941246414, 1), (0.03798309408651368, 1), (0.03798309406451805, 1), (0.037983094058125944, 1), (0.037983094039990284, 1), (0.0379830941246731, 1), (0.037983094123800965, 1), (0.03798309412462175, 1), (0.03798309412458489, 1), (0.037983094086994795, 1), (0.03798309406452105, 1), (0.037983094126638084, 1), (1.124100812432971e-13, 1), (0.037983094124604266, 1), (0.03798309412482731, 1), (0.03798309412462836, 1), (0.03798309406199257, 1), (0.0379830941238854, 1), (0.03798309412480516, 1), (0.03798309406451894, 1), (0.037983094124624805, 1), (0.037983094124581895, 1), (0.037983094124781513, 1), (0.037983094347236124, 1), (0.03798309412472972, 1), (0.03798309405823447, 1), (0.03798309412465373, 1), (0.03798309412454537, 1), (0.037983094124470373, 1), (0.037983094065770884, 1), (0.037983094124962424, 1), (0.03798309434723596, 1), (0.03798309408652151, 1), (0.03798309408652922, 1), (0.03798309408640804, 1), (0.03798309406198985, 1), (0.037983094040097365, 1), (0.037983094123435035, 1), (0.03798309408641276, 1), (0.03798309434711861, 1), (0.03798309412447931, 1), (0.03798309408650441, 1), (0.03798309412462075, 1), (0.037983094123639816, 1), (0.03798309411995049, 1), (0.03798309412472595, 1), (0.037983094124237726, 1), (0.037983094133256234, 1), (0.037983094125076555, 1), (0.03798309403998984, 1), (0.03798309406210382, 1), (0.037983094097491454, 1), (0.03798309412461465, 1), (0.03798309406468253, 1), (0.03798309412462242, 1), (0.03798309412448442, 1), (0.03798309406453765, 1), (0.037983094124623085, 1), (0.037983094124673045, 1), (0.03798309412472989, 1), (0.012661031374875509, 1), (0.03798309412462214, 1), (0.037983094123116345, 1), (0.03798309413111833, 1), (0.03798309412475137, 1), (0.03798309412401968, 1), (0.03798309454799159, 1), (0.03798309406210448, 1)]",Fatty Acid Metabolism,Malonyl-CoA-ACP transacylase,['Rv2243'],ACP_c + malcoa_c <=> coa_c + malACP_c,['Rv2243']
PHDCATA,4.675478398533179,0.03217080916289086,"[(0.9972081183100279, 31), (0.997208118310028, 15), (0.9972081183100324, 10), (0.9972081183146312, 7), (0.997208118293673, 4), (1.0, 3), (0.9972081183100323, 3), (0.9972081183128364, 3), (0.9972081183144537, 3), (0.9972081182936731, 2), (0.9972081183100131, 2), (0.9972081182935726, 1), (0.9972081183100162, 1), (1.768334367824309e-10, 1), (0.997208118310033, 1), (0.9972081183144547, 1), (0.9972081181534083, 1), (0.997208118310022, 1), (0.997208118316247, 1), (0.997208118310018, 1), (0.9972081183100322, 1), (0.9972081183101077, 1), (0.9972081183094675, 1), (0.9972081183100278, 1), (0.9972081183082386, 1), (0.9972081183097534, 1), (0.9972081182942969, 1), (0.9972081183134417, 1), (0.9972081183100325, 1), (0.9972081183100282, 1), (0.997208118310007, 1), (0.9972081182936733, 1), (0.9972081183100365, 1), (0.9972081183100411, 1), (0.997208118310029, 1), (7.799405565833695e-11, 1), (0.9972081183128396, 1), (0.9972081183149156, 1), (0.9972081183162486, 1), (0.997208118310117, 1), (0.9972081183100295, 1), (0.9972081183129627, 1), (0.9972081183144536, 1), (0.9972081183098422, 1), (0.9972081183100299, 1), (0.0, 1), (0.9972081183100271, 1), (0.9972081183104592, 1), (6.09725603339939e-11, 1), (0.9972081183100281, 1), (0.9972081183100272, 1), (0.9972081183149155, 1), (0.9972081183100515, 1), (9.777156861900949e-11, 1), (0.9972081183141586, 1), (0.9972081183098387, 1), (0.9972081183128363, 1), (0.9972081183128377, 1), (9.772227471671613e-11, 1), (0.997208118314632, 1), (0.9972081183162484, 1), (0.997208118310202, 1), (0.9972081182936736, 1), (0.9972081183128362, 1), (0.9972081183105466, 1), (0.9972081183105962, 1), (0.9972081183100101, 1), (0.9972081183099204, 1), (0.9972081183092671, 1), (0.9972081183099946, 1), (0.9972081183162487, 1), (0.9972081183129355, 1), (0.9972081183100288, 1), (0.9972081183144182, 1), (0.9972081183144513, 1), (0.9990693727700093, 1), (0.9972081183092688, 1), (0.9972081183100184, 1), (0.9972081183101147, 1), (0.9972081182571744, 1), (9.78870318135705e-11, 1)]",Fatty Acid Metabolism,PHDCATA,[],ACP_c + phdcacoa_c <=> coa_c + phdcaACP_c,
