,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
FAS240_L,inf,0.0,"[(0.999999905972105, 1), (0.9999999059714486, 1), (0.999999905969142, 1), (0.9999999061688338, 1), (0.9999999059706945, 1), (0.9999999058175779, 1), (0.9999999061688418, 1), (0.9999999059714371, 1), (0.9999999058620428, 1), (0.9999999058621489, 1), (0.9999999059716147, 1), (0.9999999059714451, 1), (0.999999905971453, 1), (0.9999999051202961, 1), (0.9999999061693339, 1), (0.999999906138503, 1), (0.9999999059706457, 1)]",Fatty Acid Metabolism,Fatty acid synthase  n C240   lumped reaction,"['Rv2524c', 'Rv2947c', 'Rv1484', 'Rv1350']",9.0 h_c + 3.0 malcoa_c + 6.0 nadph_c + ocdca_c --> 3.0 co2_c + 3.0 coa_c + 3.0 h2o_c + 6.0 nadp_c + ttc_c,['Rv1484']
FASm1601,inf,0.0,"[(0.9999998411141373, 3), (0.9999998411141231, 2), (0.9999998411141728, 2), (0.999999841115077, 1), (0.9999998411139881, 1), (0.9999998411156188, 1), (0.999999841108477, 1), (0.9999998411136666, 1), (0.9999998411141222, 1), (0.9999998411144015, 1), (0.999999840372471, 1), (0.9999998892649442, 1), (0.9999998411133295, 1)]",Membrane Metabolism,FASm1601,"['Rv1663', 'Rv1662']",3.0 h_c + hdca_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + m1ocdca_c + 2.0 nadp_c,
FASm180,inf,0.0,"[(0.9999998411141366, 3), (0.9999998411141224, 2), (0.9999998411141726, 2), (0.9999998411150728, 1), (0.9999998411139879, 1), (0.9999998411156177, 1), (0.9999998411122297, 1), (0.9999998411135798, 1), (0.9999998411141207, 1), (0.9999998411144009, 1), (0.9999998403724695, 1), (0.9999998411151163, 1), (0.9999998411133284, 1)]",Fatty Acid Metabolism,FASm180,"['Rv1663', 'Rv1662']",15.0 h_c + 4.0 malcoa_c + mmcoa__S_c + 10.0 nadph_c + octa_c --> 5.0 co2_c + 5.0 coa_c + 5.0 h2o_c + mocdca_c + 10.0 nadp_c,
FASm1801,inf,0.0,"[(0.9999998411141373, 3), (0.9999998411141231, 2), (0.9999998411141728, 2), (0.999999841115077, 1), (0.9999998411139881, 1), (0.9999998411156188, 1), (0.999999841108477, 1), (0.9999998411136666, 1), (0.9999998411141222, 1), (0.9999998411144015, 1), (0.999999840372471, 1), (0.9999998892649442, 1), (0.9999998411133295, 1)]",Membrane Metabolism,FASm1801,"['Rv1663', 'Rv1662']",3.0 h_c + m1ocdca_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + dmarach_c + h2o_c + 2.0 nadp_c,
FASm2001,inf,0.0,"[(0.9999998411141373, 3), (0.9999998411141231, 2), (0.9999998411141728, 2), (0.999999841115077, 1), (0.9999998411139881, 1), (0.9999998411156188, 1), (0.999999841108477, 1), (0.9999998411136666, 1), (0.9999998411141222, 1), (0.9999998411144015, 1), (0.999999840372471, 1), (0.9999998892649442, 1), (0.9999998411133295, 1)]",Membrane Metabolism,FASm2001,"['Rv1663', 'Rv1662']",dmarach_c + 3.0 h_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + tmbhn_c,
FASm2201,inf,0.0,"[(0.9999998411141373, 3), (0.9999998411141231, 2), (0.9999998411141728, 2), (0.999999841115077, 1), (0.9999998411139881, 1), (0.9999998411156188, 1), (0.999999841108477, 1), (0.9999998411136666, 1), (0.9999998411141222, 1), (0.9999998411144015, 1), (0.999999840372471, 1), (0.9999998892649442, 1), (0.9999998411133295, 1)]",Membrane Metabolism,FASm2201,['Rv2940c'],3.0 h_c + mmcoa__S_c + 2.0 nadph_c + tmbhn_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + tamlgnc_c,
FASm2401,inf,0.0,"[(0.9999998411141373, 3), (0.9999998411141231, 2), (0.9999998411141728, 2), (0.999999841115077, 1), (0.9999998411139881, 1), (0.9999998411156188, 1), (0.999999841108477, 1), (0.9999998411136666, 1), (0.9999998411141222, 1), (0.9999998411144015, 1), (0.999999840372471, 1), (0.9999998892649442, 1), (0.9999998411133295, 1)]",Membrane Metabolism,FASm2401,['Rv2940c'],3.0 h_c + mmcoa__S_c + 2.0 nadph_c + tamlgnc_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + pmhexc_c,
FASm2601,inf,0.0,"[(0.9999998411141373, 3), (0.9999998411141231, 2), (0.9999998411141728, 2), (0.999999841115077, 1), (0.9999998411139881, 1), (0.9999998411156188, 1), (0.999999841108477, 1), (0.9999998411136666, 1), (0.9999998411141222, 1), (0.9999998411144015, 1), (0.999999840372471, 1), (0.9999998892649442, 1), (0.9999998411133295, 1)]",Membrane Metabolism,FASm2601,['Rv2940c'],3.0 h_c + mmcoa__S_c + 2.0 nadph_c + pmhexc_c --> co2_c + coa_c + h2o_c + hmocta_c + 2.0 nadp_c,
FASm2602,inf,0.0,"[(0.9999998411141373, 3), (0.9999998411141231, 2), (0.9999998411141728, 2), (0.9999998411150766, 1), (0.9999998411139881, 1), (0.9999998411156179, 1), (0.999999841108477, 1), (0.9999998411136661, 1), (0.9999998411141222, 1), (0.9999998411144015, 1), (0.999999840372471, 1), (0.9999998411151165, 1), (0.9999998411133295, 1)]",Membrane Metabolism,FASm2602,['Rv2940c'],3.0 h_c + mmcoa__S_c + 2.0 nadph_c + tmlgnc_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + tamhexc_c,
FASm2801,inf,0.0,"[(0.9999998411141373, 3), (0.9999998411141231, 2), (0.9999998411141728, 2), (0.999999841115077, 1), (0.9999998411139881, 1), (0.9999998411156188, 1), (0.999999841108477, 1), (0.9999998411136666, 1), (0.9999998411141222, 1), (0.9999998411144015, 1), (0.9999998403724701, 1), (0.9999998892649442, 1), (0.9999998411133295, 1)]",Membrane Metabolism,FASm2801,['Rv2940c'],3.0 h_c + hmocta_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + hpmtria_c + 2.0 nadp_c,
FASm2802,inf,0.0,"[(0.9999998411141373, 3), (0.9999998411141231, 2), (0.9999998411141728, 2), (0.9999998411150766, 1), (0.9999998411139881, 1), (0.9999998411156179, 1), (0.999999841108477, 1), (0.9999998411136661, 1), (0.9999998411141222, 1), (0.9999998411144015, 1), (0.999999840372471, 1), (0.9999998411151165, 1), (0.9999998411133295, 1)]",Membrane Metabolism,FASm2802,['Rv2940c'],3.0 h_c + mmcoa__S_c + 2.0 nadph_c + tamhexc_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + pmocta_c,
FASm300,inf,0.0,"[(0.9999998411141373, 3), (0.9999998411141231, 2), (0.9999998411141728, 2), (0.9999998411150766, 1), (0.9999998411139881, 1), (0.9999998411156179, 1), (0.999999841108477, 1), (0.9999998411136661, 1), (0.9999998411141222, 1), (0.9999998411144015, 1), (0.999999840372471, 1), (0.9999998411151165, 1), (0.9999998411133295, 1)]",Membrane Metabolism,FASm300,['Rv2940c'],3.0 h_c + mmcoa__S_c + 2.0 nadph_c + pmocta_c --> co2_c + coa_c + h2o_c + hmtria_c + 2.0 nadp_c,
FASm320,inf,0.0,"[(0.9999998411141373, 3), (0.9999998411141231, 2), (0.9999998411141728, 2), (0.9999998411150766, 1), (0.9999998411139881, 1), (0.9999998411156179, 1), (0.999999841108477, 1), (0.9999998411136661, 1), (0.9999998411141222, 1), (0.9999998411144015, 1), (0.999999840372471, 1), (0.9999998411151165, 1), (0.9999998411133295, 1)]",Membrane Metabolism,FASm320,['Rv2940c'],3.0 h_c + hmtria_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + hpmdtria_c + 2.0 nadp_c,
FCLT,inf,0.0,"[(0.9999998411141373, 3), (0.9999998411141231, 2), (0.9999998411141733, 2), (0.9999998411150761, 1), (0.9999998411139881, 1), (0.9999998411156188, 1), (0.9999998411134086, 1), (0.9999998411136684, 1), (0.9999998411141213, 1), (0.9999998411144007, 1), (0.9999998403724693, 1), (0.9999998411151165, 1), (0.9999998411133291, 1)]",Cofactor and Prosthetic Group Biosynthesis,Ferrochelatase,['Rv1485'],fe2_c + ppp9_c --> 2.0 h_c + pheme_c,
G16MTM7,inf,0.0,"[(0.9999998411141371, 3), (0.9999998411141233, 2), (0.9999998411141731, 2), (0.9999998411150732, 1), (0.9999998411139883, 1), (0.9999998411156181, 1), (0.9999998411014019, 1), (0.999999841113562, 1), (0.9999998411141211, 1), (0.9999998411144004, 1), (0.9999998403724699, 1), (0.9999998411151172, 1), (0.9999998411133297, 1)]",Fatty Acid Metabolism,G16MTM7,[],PIM2_c + gdpmann_c --> PIM3_c + gdp_c + h_c,
GMPS2,inf,0.0,"[(0.9999998461270678, 1), (0.9999998461262565, 1), (0.9999998463283437, 1), (0.9999998464322815, 1), (0.9999998465067734, 1), (0.9999998463588011, 1), (0.9999998463427033, 1), (0.9999998459400024, 1), (0.9999998464336213, 1), (0.9999998459357577, 1), (0.9999998463290751, 1), (0.9999998460836119, 1), (0.9999998464976847, 1), (0.9999998455937327, 1), (0.9999998466319191, 1), (0.999999845853917, 1), (0.9999998462693998, 1)]",Purine and Pyrimidine Biosynthesis,GMP synthase,['Rv3396c'],atp_c + gln__L_c + h2o_c + xmp_c --> amp_c + glu__L_c + gmp_c + 2.0 h_c + ppi_c,
HISTP,inf,0.0,"[(0.9999998411141373, 3), (0.9999998411141231, 2), (0.9999998411141728, 2), (0.9999998411150735, 1), (0.9999998411139885, 1), (0.9999998411156183, 1), (0.9999998411134081, 1), (0.9999998411135618, 1), (0.9999998411141218, 1), (0.9999998411144007, 1), (0.9999998403724701, 1), (0.9999998411151183, 1), (0.9999998411133295, 1)]",Histidine Metabolism,histidinol-phosphatase,['Rv1601'],h2o_c + hisp_c --> histd_c + pi_c,
MN6PP,inf,0.0,"[(0.9999998411141371, 3), (0.9999998411141233, 2), (0.9999998411141731, 2), (0.9999998411150741, 1), (0.9999998411139883, 1), (0.9999998411156181, 1), (0.9999998411134083, 1), (0.9999998411135615, 1), (0.9999998411141215, 1), (0.9999998411144013, 1), (0.9999998403724699, 1), (0.9999998411151176, 1), (0.9999998411133293, 1)]",Alternate Carbon Metabolism,Mannose 6-phosphate phosphatase,[],h2o_c + man6p_c --> man_c + pi_c,
MSHS,inf,0.0,"[(0.9999998411141375, 3), (0.9999998411141233, 2), (0.9999998411141731, 2), (0.9999998411150741, 1), (0.9999998411139888, 1), (0.999999841115619, 1), (0.9999998410842086, 1), (0.9999998411135615, 1), (0.9999998411141224, 1), (0.9999998411144013, 1), (0.9999998403724699, 1), (0.9999998411151176, 1), (0.9999998411133297, 1)]",Sulfur metabolism,mycothiol synthase,['Rv0819'],accoa_c + cigam_c --> coa_c + msh_c,['Rv0819']
NADS2,inf,0.0,"[(0.9999779821448356, 1), (0.9999779821438901, 1), (0.9999779822290256, 1), (0.9999779818186769, 1), (0.999977982138359, 1), (0.9999779821435335, 1), (0.999977981753748, 1), (0.9999779817785872, 1), (0.9999779811604079, 1), (0.9999779819938932, 1), (0.9999779823475672, 1), (0.9999779817948586, 1), (0.9999779817256118, 1), (0.9999779815738981, 1), (0.9999779819299985, 1), (0.9999779817908068, 1), (0.9999779815461043, 1)]","Alanine, Aspartate, and Glutamate Metabolism",NAD synthase (glutamine-hydrolysing),['Rv2438c'],atp_c + dnad_c + gln__L_c + h2o_c --> amp_c + glu__L_c + h_c + nad_c + ppi_c,
NDPK8,inf,0.0,"[(0.9999998411141375, 3), (0.9999998411141233, 2), (0.9999998411141731, 2), (0.9999998411150737, 1), (0.9999998411139883, 1), (0.9999998411156186, 1), (0.9999998411134083, 1), (0.9999998411135615, 1), (0.9999998411141215, 1), (0.9999998411144018, 1), (0.9999998403724699, 1), (0.9999998411151176, 1), (0.9999998411133293, 1)]",Purine and Pyrimidine Biosynthesis,nucleoside-diphosphate kinase (ATP:dADP),['Rv2445c'],atp_c + dadp_c <=> adp_c + datp_c,
OCBT,inf,0.0,"[(0.0006972990102513813, 2), (0.0006972990102514158, 2), (0.0006972990102520442, 1), (0.0006972990102512872, 1), (0.0006972990102524241, 1), (0.0006972990102508828, 1), (0.0006972990097208246, 1), (0.0006972990102557396, 1), (0.00069729901025138, 1), (0.0006972990102515754, 1), (0.0006972990102473784, 1), (0.0006972990102513913, 1), (0.0006972990080335196, 1), (0.0006972990102520743, 1), (0.0006972990102508277, 1)]",Arginine and Proline Metabolism,ornithine carbamoyltransferase,['Rv1656'],cbp_c + orn_c <=> citr__L_c + h_c + pi_c,
OMPDC,inf,0.0,"[(0.9999998407670343, 1), (0.9999998407659494, 1), (0.9999998407675015, 1), (0.9999998407660693, 1), (0.9999998407651589, 1), (0.9999998407658588, 1), (0.9999998407660973, 1), (0.9999998407660848, 1), (0.9999998407660804, 1), (0.9999998407661346, 1), (0.999999840766362, 1), (0.9999998407660982, 1), (0.9999998407669597, 1), (0.9999998400261865, 1), (0.9999998416440692, 1), (0.9999998407676245, 1), (0.9999998407653037, 1)]",Purine and Pyrimidine Biosynthesis,orotidine-5'-phosphate decarboxylase,['Rv1385'],h_c + orot5p_c --> co2_c + ump_c,
OXACOAL,inf,0.0,"[(1.0190500428386625e-14, 17)]",Glyoxylate Metabolism,OXACOAL,[],atp_c + coa_c + oxa_c <=> amp_c + oxalcoa_c + ppi_c,
PGPP160,inf,0.0,"[(0.9999998411141378, 3), (0.999999841114124, 2), (0.9999998411141728, 2), (0.9999998411150743, 1), (0.999999841113989, 1), (0.9999998411156188, 1), (0.9999998411134086, 1), (0.9999998411135622, 1), (0.9999998411141218, 1), (0.9999998411144011, 1), (0.9999998403724701, 1), (0.9999998411151183, 1), (0.9999998411133295, 1)]",Membrane Metabolism,Phosphatidylglycerol phosphate phosphatase (n-C16:0),[],h2o_c + pgp160_c --> pg160_c + pi_c,
TMPPP,inf,0.0,"[(0.9999998411141364, 3), (0.9999998411141227, 2), (0.999999841114172, 2), (0.9999998411150726, 1), (0.9999998411139872, 1), (0.9999998411156183, 1), (0.9999998411134077, 1), (0.9999998411135609, 1), (0.9999998411141204, 1), (0.9999998411143998, 1), (0.9999998403724693, 1), (0.9999998411145707, 1), (0.9999998411133282, 1)]",Thiamine Metabolism,thiamine-phosphate diphosphorylase,['Rv0414c'],2mahmp_c + 4mpetz_c + h_c --> ppi_c + thmmp_c,
UAMAGS,inf,0.0,"[(0.9999998411141371, 3), (0.9999998411141238, 2), (0.9999998411141731, 2), (0.9999998411150723, 1), (0.9999998411139879, 1), (0.999999841115329, 1), (0.9999998411132884, 1), (0.9999998411135647, 1), (0.999999841114122, 1), (0.9999998411144018, 1), (0.999999840372469, 1), (0.9999998444478508, 1), (0.9999998411133293, 1)]",Peptidoglycan Metabolism,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase,['Rv2155c'],atp_c + glu__D_c + uama_c --> adp_c + h_c + pi_c + uamag_c,
HEMEOS,inf,0.0,"[(0.9999998411141373, 3), (0.9999998411141231, 2), (0.9999998411141728, 2), (0.9999998411150761, 1), (0.9999998411139881, 1), (0.9999998411156188, 1), (0.9999998411134086, 1), (0.9999998411135618, 1), (0.9999998411141213, 1), (0.9999998411144011, 1), (0.9999998403724693, 1), (0.9999998411151165, 1), (0.9999998411133295, 1)]",Cofactor and Prosthetic Group Biosynthesis,Heme O synthase,['Rv1451'],frdp_c + h2o_c + pheme_c --> hemeO_c + ppi_c,['Rv1451']
GGTT,30.0,6.371813592403325e-05,"[(0.9999998411141731, 2), (0.9999998411150746, 1), (0.9999998411139883, 1), (0.9999998411156186, 1), (0.9999998411141238, 1), (0.9999998411084772, 1), (0.999999841113562, 1), (0.9999998411141384, 1), (0.9999998411368527, 1), (0.9999998411141224, 1), (0.9999998411144022, 1), (0.9999998411141358, 1), (0.9999998411141371, 1), (0.9999998403724704, 1), (0.9999998411151176, 1), (0.9999998411133293, 1)]",Lipid metabolism,geranylgeranyltranstransferase,['Rv3398c'],ggdp_c + ipdp_c --> pendp_c + ppi_c,
PPGPPDP,30.0,6.371813592403325e-05,"[(3.898258030840565e-14, 17)]",Purine and Pyrimidine Biosynthesis,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase",[],h2o_c + ppgpp_c --> gdp_c + ppi_c,
TRDR,23.200741988274217,0.00022634814713372108,"[(0.9970095396931242, 1), (0.9994754514789488, 1), (0.0003173262395571118, 1), (0.9918768762827075, 1), (0.9999990262492121, 1), (0.9999999987515199, 1), (0.12846823935707355, 1), (0.00031732623955607684, 1), (0.00031732623942617544, 1), (0.00031732623942513157, 1), (0.0003173262395560959, 1), (0.9954048845854248, 1), (0.1277767457853198, 1), (0.11097927136598315, 1), (0.12846824000494242, 1), (0.9995335171278327, 1), (0.9999999987514124, 1)]",Purine and Pyrimidine Biosynthesis,thioredoxin reductase (NADPH),['Rv3913'],h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,
EX_so4,23.20074198827386,0.00022634814713373745,"[(0.00299074442703684, 1), (0.0005245983540205224, 1), (0.9997776539767869, 1), (0.008123895493704403, 1), (9.738387252156144e-07, 1), (1.2440191099472031e-09, 1), (0.8716145651935725, 1), (0.9997776539767878, 1), (0.9997776539769176, 1), (0.9997776539769186, 1), (0.9997776539767864, 1), (0.004595551993612168, 1), (0.8723061244643866, 1), (0.8891051948179168, 1), (0.8716145645456422, 1), (0.0004665271882979827, 1), (1.2441265795359868e-09, 1)]",Exchange,,[],so4_e <=> ,
SADT,23.20074198827386,0.00022634814713373745,"[(0.9970092555729634, 1), (0.9994754016459791, 1), (0.000222346023213223, 1), (0.9918761045062955, 1), (0.9999990261612748, 1), (0.9999999987559809, 1), (0.12838543480642745, 1), (0.00022234602321233006, 1), (0.0002223460230824163, 1), (0.00022234602308138988, 1), (0.00022234602321358893, 1), (0.9954044480063878, 1), (0.12769387553561348, 1), (0.11089480518208317, 1), (0.1283854354543578, 1), (0.999533472811702, 1), (0.9999999987558734, 1)]",Purine and Pyrimidine Biosynthesis,sulfate adenylyltransferase,"['Rv1285', 'Rv1286']",atp_c + h_c + so4_c --> aps_c + ppi_c,
APSR,23.20074198827386,0.00022634814713373745,"[(0.9970092555729632, 1), (0.9994754016459794, 1), (0.00022234602321322307, 1), (0.9918761045062955, 1), (0.9999990261612748, 1), (0.9999999987559809, 1), (0.12838543480642745, 1), (0.00022234602321233012, 1), (0.00022234602308241635, 1), (0.00022234602308138983, 1), (0.00022234602321358898, 1), (0.9954044480063878, 1), (0.12769387553561348, 1), (0.11089480518208317, 1), (0.1283854354543578, 1), (0.999533472811702, 1), (0.9999999987558734, 1)]",Sulfur metabolism,APS Reductase,['Rv2392'],aps_c + trdrd_c --> amp_c + 2.0 h_c + so3_c + trdox_c,
SULabc,23.200741988273837,0.00022634814713373875,"[(0.9970092555729632, 1), (0.9994754016459795, 1), (0.00022234602321322312, 1), (0.9918761045062956, 1), (0.9999990261612748, 1), (0.9999999987559809, 1), (0.12838543480642747, 1), (0.00022234602321232996, 1), (0.0002223460230824163, 1), (0.00022234602308138977, 1), (0.00022234602321358893, 1), (0.9954044480063878, 1), (0.12769387553561348, 1), (0.11089480518208324, 1), (0.1283854354543578, 1), (0.999533472811702, 1), (0.9999999987558734, 1)]",Transport,sulfate transport via ABC system,"['Rv2397c', 'Rv1739c', 'Rv2398c', 'Rv2400c', 'Rv2399c']",atp_c + h2o_c + so4_e --> adp_c + h_c + pi_c + so4_c,
SIRA2,23.200741988273826,0.000226348147133739,"[(0.002990777149453727, 1), (0.0005246040933366558, 1), (0.9997885929477787, 1), (0.008123984380002391, 1), (9.738488528920897e-07, 1), (1.2435057428206164e-09, 1), (0.8716241018803941, 1), (0.9997885929477794, 1), (0.9997885929479094, 1), (0.9997885929479103, 1), (0.9997885929477782, 1), (0.0045956022748774306, 1), (0.8723156687178377, 1), (0.8891149228767804, 1), (0.8716241012324566, 1), (0.00046653229223347914, 1), (1.2436132124094001e-09, 1)]",Redox Metabolism,MNXR84814,['Rv2391'],6.0 fdxox_c + 3.0 h2o_c + h2s_c <=> 6.0 fdxrd_c + 8.0 h_c + so3_c,
EX_h2s,23.200741988271695,0.0002263481471338372,"[(0.0, 5), (0.9970085904555439, 1), (0.9994752849883061, 1), (0.9918742977990589, 1), (0.9999990259553296, 1), (0.999999998766394, 1), (0.12819159167498675, 1), (0.9954034259870156, 1), (0.1274998786047248, 1), (0.11069707221295667, 1), (0.12819159232300686, 1), (0.9995333690685896, 1), (0.9999999987662268, 1)]",Exchange,,[],h2s_e --> ,
H2St1,23.200741988262042,0.0002263481471342817,"[(4.890411289114454e-16, 5), (0.9970085904555438, 1), (0.999475284988306, 1), (0.9918742977990588, 1), (0.9999990259553295, 1), (0.9999999987664644, 1), (0.12819159167498717, 1), (0.9954034259870155, 1), (0.12749987860472525, 1), (0.11069707221470076, 1), (0.1281915923230073, 1), (0.9995333690685895, 1), (0.9999999987662266, 1)]",Transport,H2St1,[],h2s_c --> h2s_e,
BKDC1,22.207014419103118,0.00027782764041094223,"[(1.0392605688464956e-11, 4), (0.5451462857231663, 1), (0.5451462857232983, 1), (1.0827341221927352e-11, 1), (0.5451462857257524, 1), (0.9999999982537686, 1), (0.999999998297477, 1), (1.0392410727046376e-11, 1), (1.0392867565821594e-11, 1), (0.5451462857231264, 1), (1.0392508207755666e-11, 1), (0.0, 1), (0.9999999983079269, 1), (0.9999999983003494, 1)]",Lipid metabolism,BKDC1,['Rv2495c'],2mbdhl_c + coa_c <=> 2mbcoa_c + dhlam_c,
BKDA1,22.207014419103114,0.00027782764041094223,"[(6.532889727538798e-10, 2), (0.54514628601559, 1), (0.5451462860157221, 1), (6.537238237931038e-10, 1), (0.5451462860181762, 1), (0.9999999982537687, 1), (0.9999999982974775, 1), (6.532888470628908e-10, 1), (6.532890804890132e-10, 1), (6.532891005570052e-10, 1), (0.5451462860155503, 1), (6.532889577153311e-10, 1), (6.532890804515784e-10, 1), (6.428963670720962e-10, 1), (0.9999999983079269, 1), (0.9999999983003494, 1)]",Lipid metabolism,BKDA1,"['Rv2497c', 'Rv2496c']",3mop_c + h_c + lpam_c --> 2mbdhl_c + co2_c,
HACD9,22.207014419103107,0.0002778276404109431,"[(6.532889411863872e-10, 4), (6.532888137541866e-10, 2), (0.5451462860155905, 1), (0.5451462860157227, 1), (6.537237235267075e-10, 1), (0.5451462860181767, 1), (0.9999999982537696, 1), (0.9999999982974784, 1), (6.532884114216429e-10, 1), (0.5451462860155507, 1), (6.428963355046036e-10, 1), (0.9999999983079277, 1), (0.9999999983003504, 1)]","Valine, Leucine, and Isoleucine Metabolism",3-hydroxyacyl-CoA dehydrogenase (2-Methylacetoacetyl-CoA),"['Rv3774', 'Rv1144']",3hmbcoa_c + nad_c --> 2maacoa_c + h_c + nadh_c,
