,0
FAS80_L_min,0.0
FAS80_L_max,0.0
FAS260_min,0.0
FAS240_L_min,0.0
CHSTEROLt_max,0.0
MSHS_min,0.0
FAD_2_min,0.0
ACChex_min,0.0
FAD_27_min,0.0
DHFS_min,0.0
TDPDRR_min,0.0
ECHA191_max,0.0
ECHA191_min,0.0
ECHA192_max,0.0
DCPT_min,0.0
ECHA192_min,0.0
EMB_min,0.0
DCPE_min,0.0
ACCC_min,0.0
ACCOAC_min,0.16972443348740904
FAD_2_max,0.0
FAD_1_min,0.0
FAD_20_max,0.0
FAD_20_min,0.0
FAD_1_max,0.0
FAD_21_min,0.0
FAD_24_min,0.0
FAD_21_max,0.0
FAD_24_max,0.0
FAD_26_max,0.0
FAD_23_min,0.0
FAD_26_min,0.0
FAD_25_max,0.0
FAD_23_max,0.0
FAD_27_max,0.0
FAD_22_min,0.0
FAD_22_max,0.0
FAD_25_min,0.0
FAD_7_max,8.473519497105306e-17
FAS180_max,3.811864235564054e-17
FAS160_min,1.5131350964251109e-16
FAS160_max,1.1449385651715515e-16
MCOATA_max,0.072251322229189
KGD2_max,0.30072682029052006
VPAMTr_max,0.06208841878164368
PHETA1_max,0.06208841878164368
TYRTA_max,0.06208841878164371
PPDIMAT_min,0.0936793180593809
PREPTHS2_min,0.0936793180593809
PGCD_min,0.03613037363335724
NARK_max,0.20809159811567243
MCOATA_min,0.09716299983929717
PGCD_max,0.04122516597187069
KGD2_min,0.2963031993076602
CAT_min,0.12915460032443551
ASNt2r_max,0.08229800908618186
ASPt2r_max,0.08253205526374281
Kabc_min,0.1467420743366248
Kabc_max,0.16572822323237152
ALAR_min,0.07627649821487176
OXCDC_max,0.13397347529957157
MAN1PT2_min,0.23809338910100838
MYC1M2_min,0.19563894814998664
OXCDC_min,0.18306430605485735
PPDIMAT_max,0.23048580142355177
PREPTHS2_max,0.23048580142355177
PDIMAT_max,0.28963890017431076
FACOAL200_max,0.28963890017431076
PREPTHS_max,0.28963890017431076
NNAM_min,0.2109759401364705
CYST_II_min,0.31251208933440666
DHPPDA_min,0.07697137856774915
DHPPDA2_min,0.07697137856774915
NADH2r_min,0.11525824247238492
MAN1PT_min,0.24753450819020748
FAS200_max,0.23769525125985713
ALAR_max,0.11943476062300297
MYCSacp50_min,0.22172234963363946
MYCSacp56_max,0.07523720375773893
FBPA_max,0.13348403585893504
DHFR_max,0.13233721748114594
DHPPDA_max,0.08464813840496987
MAN1PT2_max,0.06734293325257788
TMDS_min,0.2568451225960137
DHFR_min,0.17030017165935518
DHPPDA2_max,0.09033734603540705
ALAD_L_max,0.10634702074812745
MYC1M1_max,0.07895819311583749
HEMEOS_max,0.07895833529462065
MYC1M2_max,0.07895855385055893
MSHS_max,0.07895856202042394
CIGAMS_max,0.07895856202042394
NAGINSP_max,0.07895856202042394
MYCSacp50_max,0.07895857227700993
ACChex_max,0.07895864234159478
ACCC_max,0.07895864234159478
DCPT_max,0.07895866651348013
DCPE_max,0.07895866651348013
APRAUR_max,0.0789586676254613
FAS260_max,0.0789586714948774
FAS240_L_max,0.0789586714948774
MYCSacp58_max,0.07895869931570701
DHFS_max,0.07895874212020564
TDPDRR_max,0.07895875324575315
EMB_max,0.07895875324575315
MAN1PT_max,0.2673013908469759
PPCOAC_max,0.37592436719286826
CHORS_max,0.1111118252634203
ACCOAC_max,0.22035731952814608
FACOAL140_max,0.2874380154013426
FACOALPREPH_max,0.2775032748250686
FACOAL180_max,0.2783078574457622
MCD_max,0.09992439845044893
CYST_II_max,0.3312023982845244
TMDS_max,0.22613808010042594
NNAM_max,0.5952715195333904
