,0
NAGINSP_max,-0.1072256139801732
FAD_26_min,0.0
ACCC_max,-0.1072256772461498
FAD_25_min,0.0
ASNt2r_max,0.016800985204191852
FAD_26_max,0.0
CHSTEROLt_min,0.0
CIGAMS_max,-0.1072256139801732
CYSK2_I_max,0.0
CYSK2_I_min,0.0
DCPE_max,-0.1072256772461498
DCPT_max,-0.1072256772461498
DHFS_max,-0.1072236053571401
ECHA191_max,0.0
ECHA191_min,0.0
ECHA192_max,0.0
ECHA192_min,0.0
EMB_max,-0.10722681105842234
FACOAL200_min,0.09362399270763
APRAUR_max,-0.10722567724614979
ALAD_L_min,0.013697193167810586
CHSTEROLt_max,0.0
FAD_22_min,0.0
FAD_23_min,0.0
FAD_22_max,0.0
FAD_21_min,0.0
FAD_21_max,0.0
FAD_20_min,0.0
FAD_20_max,0.0
FAD_23_max,0.0
FAD_24_max,0.0
FAD_24_min,0.0
ACChex_max,-0.1072256772461498
FAD_25_max,0.0
FAD_1_max,0.0
FAD_1_min,0.0
FAD_3_max,-7.013545167868224e-17
MSHS_max,-0.1072256139801732
ASPt2r_max,0.016836975711351582
FAS260_max,-0.10722568267696142
PREPTHS_min,0.09362399270763005
FAS160_min,1.6812845933011918e-16
FAD_13_max,0.1433827930195057
FAD_12_max,0.1433827930195057
FAD_11_max,0.1433827930195057
FAD_14_max,0.14370261780636587
FAD_17_max,0.14364061835910094
FAD_16_max,0.14364061835021552
FAD_18_max,0.14364061835910094
FAD_19_max,0.14364061835910094
FAD_15_max,0.14364061835910094
G3PD1ir_max,-0.03693267497440245
PHETA1_min,-0.08157621732224438
TYRTA_min,-0.09380646340999999
ALAD_L_max,0.04886458644289465
GXRA_max,0.009046017907520385
VPAMTr_min,-0.0738819841032906
FAD_15_min,-0.010682483458598707
FAD_19_min,-0.010682483458598707
FAD_18_min,-0.010682483458598707
FAD_11_min,-0.010682482731454284
FAD_12_min,-0.010682482731454284
FAD_13_min,-0.010682482731454284
FAD_16_min,-0.010682483458598707
FAD_9_min,-0.010682482731454265
FAD_10_min,-0.010682482731454265
FAD_14_min,-0.010682482154803908
FAD_8_min,-0.010682482731454274
FAD_17_min,-0.010682483458598685
MCOATA_max,0.1058236734122459
FAS200_max,-0.10345445114478687
DHFR_min,0.05783217656215089
TMDS_min,0.028539758032483594
MAN1PT_max,0.06315245592193659
MAN1PT2_min,0.022011251561452838
MAN1PT_min,0.03174034377045818
PGCD_max,0.06609265258467172
NARK_min,0.09657142674960895
NARK_max,0.10394296506146938
PGCD_min,0.07544101485574498
PREPTHS2_max,-0.08139326047563412
PPDIMAT_max,-0.08139326047563412
CYSM_II_min,0.009140696781964575
CYSM_II_max,0.012994470631972552
CAT_max,0.10884891966900012
ADNCYC_min,0.32066142649088963
PPCOAC_min,-0.02092799106545316
KGD2_max,0.07437408922667949
KGD2_min,0.07943704172836472
VPAMTr_max,-0.10896491623303899
PHETA1_max,-0.08112425292529661
PYK_min,0.03143016459008897
DHPPDA2_max,-0.022396491522992983
DHPPDA_max,-0.05335144556265975
ASNt2r_min,-0.0455917936777012
ASPt2r_min,-0.06773565169974198
TYRTA_max,-0.08244113109898071
DHFR_max,0.12129793426382811
MCD_min,0.1135855115550813
PPCOAC_max,0.03509540680860984
FAS80_L_max,0.11405072055554517
FAS160_max,0.11718529645873622
FAS100_max,0.12142650981030452
FAS140_max,0.12142650981030452
FAS120_max,0.12142650981120805
FAS181_max,0.13155149233004082
Kabc_max,-0.06441340397418327
FAS180_max,0.13649988410404687
Kabc_min,0.04580714307592595
OXCDC_min,0.1548927559791533
ACCOAC_min,0.37869195791588856
MCD_max,0.28304266951431895
FAS161_max,0.20080219623011164
OXCDC_max,0.17889639234706747
ACCOAC_max,0.32097161791888995
