,0
FAS161_min,0.0
FAS161_max,0.20027300733764852
FAS120_max,0.13608810082497602
FAD_21_min,0.0
FAD_1_max,0.0
FAD_1_min,0.0
FAS100_max,0.1360881008182465
FAD_25_min,0.0
EMB_min,0.002436424013002253
FAD_20_min,0.0
FAD_20_max,0.0
FAS140_max,0.1360881008182465
MSHS_min,0.0024448897001109887
FAD_7_max,6.364895554514002e-17
FAS180_max,0.1308906175691367
FAD_3_max,1.830728343659992e-16
FAS160_min,8.182552494761436e-17
NADH2r_max,0.0013853892102593003
NADH9_max,0.061626065576704886
DHFR_min,0.09087880265928582
PHETA1_min,0.06027375974102176
TYRTA_min,0.060249412695124634
ALAR_max,0.020044102877337468
PHETA1_max,0.03483748631659791
TYRTA_max,0.0378471068757579
NADH10_max,0.03724825897188011
MCD_min,0.22042556502402488
DHPPDA2_max,0.15086378688199367
GXRA_max,0.10896772781990177
NADH2r_min,0.087791701444708
NADH9_min,0.04044370073554029
NADH10_min,0.040450564422711034
CYO1b_max,0.06900970622506321
VPAMTr_max,0.07370937737295195
NADH5_max,0.15338265813894428
FAS140_min,0.0799538273056256
FAS120_min,0.0799538273056256
FAS100_min,0.0799538273056256
FAD_8_min,0.13669448436063683
FAD_11_min,0.13669448436063672
FAD_16_min,0.13669448436063672
FAD_12_min,0.13669448436063672
FAD_13_min,0.13669448436063672
FAD_18_min,0.13669448436063672
FAD_15_min,0.13669448436063672
FAD_9_min,0.13669448436063672
FAD_10_min,0.13669448436063672
FAD_19_min,0.13669448436063672
FAD_14_min,0.13669448436063672
FAD_17_min,0.13669448436063694
DHPPDA_max,0.19540310987842843
DHPPDA_min,0.19561448520015112
DHPPDA2_min,0.19588039688185563
CAT_max,0.26749593177718006
PPCOAC_max,0.1920627757890462
NNAM_max,0.3121106617912395
