,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
EX_his_L,9.396971800146027,0.004392125811804635,"[(0.857150038840893, 1), (0.6987860310968719, 1), (0.8568664896310634, 1), (0.6766236483022066, 1), (0.9999999999999485, 1), (0.6763400990922417, 1), (0.6086278201195952, 1), (0.8725745253677273, 1), (0.9703318245588748, 1), (0.9703318245583965, 1), (0.8568664896309279, 1), (0.9703318245585244, 1), (0.9703318245585035, 1), (0.8568664896309308, 1), (0.38059139788298046, 1), (0.6142393031207738, 1), (0.9022427008097842, 1), (0.9703318245584795, 1), (0.8571500388402071, 1), (0.5710358960431505, 1), (0.8571500388408855, 1), (0.5480420584676071, 1), (0.8571500388408899, 1), (0.8571500388408888, 1), (0.29787328592565365, 1), (0.9703318245584729, 1), (0.8725745253683146, 1), (0.8571500388410354, 1), (0.9703318245589023, 1), (0.005414916585392282, 1), (0.5710358960431399, 1), (0.3241444436685055, 1), (0.8725745253680526, 1), (0.7593927396506732, 1)]",Exchange,,[],his__L_e --> ,
FASm1601,8.879071893054293,0.005469534316105904,"[(0.3804237936778857, 2), (0.3804292510686253, 2), (0.38045653802232343, 2), (0.38045926671769326, 2), (0.3804892823667612, 1), (0.37331827093489195, 1), (0.24310765658277292, 1), (0.3804674528038027, 1), (0.3804469875885291, 1), (0.400365099440481, 1), (0.33589148524253326, 1), (0.38044016585010454, 1), (0.3968314389365728, 1), (0.38046335976074797, 1), (0.380478367585282, 1), (0.3804074215056668, 1), (0.24990210805360794, 1), (0.517761760335957, 1), (0.291838062844583, 1), (0.38043743715473477, 1), (0.3804742745422272, 1), (0.3803910493334479, 1), (0.3804225998736614, 1), (0.38044289454547436, 1), (0.38041560759177623, 1), (0.3803801345519687, 1), (0.3803583049890102, 1), (0.08214345160863412, 1), (0.30124524013201426, 1), (0.3275907939275613, 1)]",Membrane Metabolism,FASm1601,"['Rv1663', 'Rv1662']",3.0 h_c + hdca_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + m1ocdca_c + 2.0 nadp_c,
EX_o2,8.61385725081304,0.006128681543098158,"[(0.7623504361438646, 1), (0.6007939766204798, 1), (0.92189199759734, 1), (0.9999999999999974, 1), (0.7623504361439034, 1), (0.8404584385469763, 1), (0.8404584385469743, 1), (0.4530778579002789, 1), (0.9218919975972647, 1), (0.9218919975968788, 1), (0.7623504361439356, 1), (0.7623504361439527, 1), (0.7623504361439236, 1), (0.7623504361439514, 1), (0.6693800957726191, 1), (0.6007939766204623, 1), (0.45307785790073385, 1), (0.9218919975978682, 1), (0.9218919975969705, 1), (0.6238162034415581, 1), (0.921891997596951, 1), (0.7833577648945177, 1), (0.7623504361439292, 1), (0.7623504361439303, 1), (0.3749749775879804, 1), (0.9218919975969461, 1), (0.4530778579007403, 1), (0.7623504361443859, 1), (0.7623504361446994, 1), (0.06651589595948038, 1), (0.6238162034415385, 1), (0.37497497758794884, 1), (0.6126194193534776, 1), (0.45307785790073607, 1)]",Exchange,,[],o2_e <=> ,
VIUB,8.574427565698395,0.006233774907469939,"[(0.9759773770466238, 3), (0.9759773770466178, 2), (0.7404578146783671, 2), (0.74045781467836, 2), (0.97597737704663, 1), (0.7460039365435718, 1), (0.9759773770465865, 1), (0.7527570359839038, 1), (0.9759773770458464, 1), (0.9759773770469611, 1), (0.9759773770465003, 1), (0.9759773770466231, 1), (0.9956848145402657, 1), (0.9759773770466151, 1), (0.4450880739103027, 1), (0.9759773770466187, 1), (0.9759773770460167, 1), (0.740457814678362, 1), (0.9759773770466202, 1), (0.44508807391031047, 1), (0.9759773770465756, 1), (0.9759773770466134, 1), (0.9759773770466273, 1), (0.9911550479071327, 1), (3.2529534621517087e-14, 1), (0.7404578146783576, 1), (0.4492700369013507, 1), (0.9759773770465814, 1), (0.9831275428923139, 1)]",Transport,VIUB,"['Rv1349', 'Rv1348', 'Rv2895c']",atp_c + fe3_e + h2o_c + 0.0005 mcbts_c + 0.0005 mcbtt_c --> adp_c + fe3_c + pi_c,
FTHFCL,8.52583667938615,0.006365964785557824,"[(0.7586833794219057, 2), (0.7586833794219052, 2), (0.9999999999712286, 1), (0.7586833794219123, 1), (0.9999999999712428, 1), (0.7586833794219048, 1), (0.9999999999711897, 1), (0.7586833794219077, 1), (0.9999999999704994, 1), (0.9999999999715796, 1), (0.999999999971086, 1), (0.9999999999712443, 1), (0.9999999999712255, 1), (0.9999999999712212, 1), (0.9999999999712372, 1), (0.45604343334716546, 1), (0.7586833794219066, 1), (0.9999999999712343, 1), (0.999999999971227, 1), (0.9999999999704647, 1), (0.9999999999712319, 1), (0.9999999999712263, 1), (0.9999999999712337, 1), (0.4560434333471717, 1), (0.9999999999712379, 1), (0.9999999999712341, 1), (0.9999999999712434, 1), (0.9999999999713718, 1), (3.4861002973229915e-14, 1), (0.45604343334324327, 1), (0.9999999999709892, 1), (0.9999999999712466, 1)]",Cofactor and Prosthetic Group Biosynthesis,5 formethyltetrahydrofolate cyclo ligase,['Rv0992c'],5fthf_c + atp_c --> adp_c + methf_c + pi_c,
CDAPPA190,8.52583667937736,0.0063659647855820005,"[(0.9999999999528836, 1), (0.75868337940799, 1), (0.9999999999517449, 1), (0.758683379406578, 1), (0.9999999999528423, 1), (0.7586833794079918, 1), (0.7586833794084314, 1), (0.9999999999521515, 1), (0.9999999999532357, 1), (0.9999999999527512, 1), (0.9999999999576642, 1), (0.9999999999528885, 1), (0.9999999999528749, 1), (0.9999999999528949, 1), (0.45604343333879604, 1), (0.7586833794079871, 1), (0.9999999999528913, 1), (0.9999999999528816, 1), (0.999999999952122, 1), (0.7586833794079867, 1), (0.999999999954846, 1), (0.7586833794079854, 1), (0.9999999999528782, 1), (0.999999999952892, 1), (0.4560434333388038, 1), (0.9999999999528851, 1), (0.9999999999528905, 1), (0.9999999999528953, 1), (0.999999999953017, 1), (3.441691376337985e-14, 1), (0.7586833794079887, 1), (0.45604343333880026, 1), (0.9999999999526424, 1), (0.9999999999467252, 1)]",Glycerophospholipid metabolism,CDAPPA190,['Rv2289'],cdpc19c19g_c + h2o_c --> cmp_c + 2.0 h_c + pa190190_c,
RBK,8.525836679365543,0.006365964785614528,"[(0.99999999999138, 1), (0.7586833794372143, 1), (0.9999999999928355, 1), (0.7586833794371906, 1), (0.9999999999913316, 1), (0.7586833794371761, 1), (0.7586833794371508, 1), (0.9999999999906528, 1), (0.9999999999917086, 1), (0.9999999999912286, 1), (0.9999999999913805, 1), (0.999999999991378, 1), (0.9999999999913654, 1), (0.9999999999913864, 1), (0.4560434333563621, 1), (0.7586833794371797, 1), (0.999999999991382, 1), (0.9999999999913707, 1), (0.9999999999906051, 1), (0.7586833794371914, 1), (0.9999999999913924, 1), (0.7586833794371974, 1), (0.99999999999136, 1), (0.9999999999913916, 1), (0.4560434333563588, 1), (0.9999999999914047, 1), (0.9999999999913896, 1), (0.9999999999913876, 1), (0.9999999999915192, 1), (4.3298697960381105e-14, 1), (0.7586833794371952, 1), (0.45604343335623, 1), (0.9999999999911655, 1), (0.999999999991334, 1)]",Pentose Phosphate Pathway,ribokinase,['Rv2436'],atp_c + rib__D_c --> adp_c + h_c + r5p_c,
G3PT,8.525836679363442,0.0063659647856203,"[(0.7586833794372018, 2), (0.9999999999913881, 2), (0.9999999999913823, 2), (0.9999999999913877, 1), (0.7586833794371984, 1), (0.9999999999914083, 1), (0.7586833794371944, 1), (0.9999999999913479, 1), (0.7586833794371991, 1), (0.9999999999906471, 1), (0.9999999999921384, 1), (0.9999999999912542, 1), (0.9999999999913803, 1), (0.9999999999913692, 1), (0.9999999999913965, 1), (0.45604343335635156, 1), (0.7586833794371962, 1), (0.9999999999906285, 1), (0.7586833794371998, 1), (0.999999999991391, 1), (0.7586833794371927, 1), (0.9999999999913921, 1), (0.4560434333563589, 1), (0.9999999999914112, 1), (0.9999999999913917, 1), (0.9999999999913901, 1), (0.9999999999915156, 1), (3.3306690738754696e-14, 1), (0.45604343335635844, 1), (0.9999999999911414, 1), (0.9999999999914025, 1)]",Glycerophospholipid metabolism,glycerol-3-phosphatase,['Rv1692'],glyc3p_c + h2o_c --> glyc_c + pi_c,
ARBabc,8.525836679363321,0.006365964785620628,"[(0.9999999999913779, 2), (0.9999999999913812, 2), (0.7586833794372035, 1), (0.9999999999913957, 1), (0.7586833794371978, 1), (0.9999999999913342, 1), (0.7586833794371918, 1), (0.7586833794371971, 1), (0.9999999999906702, 1), (0.9999999999917394, 1), (0.9999999999912413, 1), (0.9999999999913763, 1), (0.9999999999913735, 1), (0.9999999999913923, 1), (0.4560434333563511, 1), (0.7586833794371991, 1), (0.999999999991391, 1), (0.9999999999905776, 1), (0.7586833794371924, 1), (0.9999999999913786, 1), (0.7586833794372069, 1), (0.9999999999913832, 1), (0.4560434333563649, 1), (0.9999999999913883, 1), (0.9999999999913857, 1), (0.9999999999913963, 1), (0.9999999999915611, 1), (3.697042672001771e-14, 1), (0.7586833794371973, 1), (0.4560434333563598, 1), (0.9999999999910955, 1), (0.9999999999913897, 1)]",Transport,ARBabc,[],arab__L_e + atp_c + h2o_c --> adp_c + arab__L_c + h_c + pi_c,
PROabc,8.525836679363206,0.006365964785620941,"[(0.9999999999913912, 2), (0.9999999999913808, 1), (0.7586833794371989, 1), (0.999999999991395, 1), (0.7586833794371918, 1), (0.9999999999913399, 1), (0.7586833794371891, 1), (0.7586833794371916, 1), (0.9999999999906583, 1), (0.9999999999913237, 1), (0.9999999999912473, 1), (0.9999999999913843, 1), (0.9999999999913768, 1), (0.9999999999913839, 1), (0.9999999999913957, 1), (0.4560434333563571, 1), (0.7586833794371898, 1), (0.9999999999913852, 1), (0.999999999991381, 1), (0.9999999999906127, 1), (0.7586833794371924, 1), (0.9999999999913866, 1), (0.7586833794371984, 1), (0.9999999999913788, 1), (0.9999999999913832, 1), (0.4560434333563562, 1), (0.9999999999913837, 1), (0.9999999999920509, 1), (1.2656542480726785e-14, 1), (0.7586833794372089, 1), (0.45604343335633335, 1), (0.9999999999911421, 1), (0.9999999999913872, 1)]",Transport,L-proline transport via ABC system,"['Rv3759c', 'Rv3757c', 'Rv3756c', 'Rv3758c']",atp_c + h2o_c + pro__L_e --> adp_c + h_c + pi_c + pro__L_c,
TREP,8.525836679363088,0.006365964785621287,"[(0.9999999999913618, 2), (0.9999999999913594, 2), (0.999999999991354, 1), (0.7586833794371806, 1), (0.9999999999913665, 1), (0.758683379437175, 1), (0.9999999999913212, 1), (0.7586833794371823, 1), (0.7586833794371941, 1), (0.9999999999907379, 1), (0.9999999999917091, 1), (0.999999999991229, 1), (0.9999999999913731, 1), (0.9999999999913065, 1), (0.9999999999913414, 1), (0.9999999999913716, 1), (0.4560434333563488, 1), (0.7586833794371783, 1), (0.9999999999913574, 1), (0.9999999999905989, 1), (0.7586833794371735, 1), (0.9999999999913565, 1), (0.7586833794371828, 1), (0.9999999999913602, 1), (0.45604343335635433, 1), (0.9999999999913634, 1), (0.9999999999915423, 1), (4.440892098500626e-14, 1), (0.7586833794371839, 1), (0.4560434333563457, 1), (0.9999999999911182, 1), (0.9999999999913776, 1)]",Alternate Carbon Metabolism,,['Rv3401'],pi_c + tre_c --> g1p_c + glc__D_c,
ACP1_FMN,8.525836679363033,0.006365964785621444,"[(0.9999999999913889, 4), (0.9999999999913811, 4), (0.7586833794372025, 2), (0.7586833794371834, 1), (0.9999999999913947, 1), (0.758683379437191, 1), (0.9999999999913542, 1), (0.7586833794371814, 1), (0.7586833794372065, 1), (0.9999999999906461, 1), (0.9999999999917439, 1), (0.9999999999912461, 1), (0.9999999999913736, 1), (0.4560434333563623, 1), (0.9999999999913776, 1), (0.9999999999906211, 1), (0.7586833794371948, 1), (0.45604343335636033, 1), (0.9999999999913849, 1), (0.9999999999913869, 1), (0.9999999999913927, 1), (0.9999999999915279, 1), (2.6978419498391304e-14, 1), (0.7586833794372374, 1), (0.45604343335635833, 1), (0.9999999999911344, 1), (0.9999999999913967, 1)]",Riboflavin Metabolism,ACP1 FMN,['Rv3310'],fmn_c + h2o_c --> pi_c + ribflv_c,
MALT,8.525836679362973,0.006365964785621599,"[(0.9999999999913824, 3), (0.9999999999914007, 2), (0.7586833794372032, 2), (0.9999999999913876, 2), (0.7586833794372023, 1), (0.9999999999913953, 1), (0.7586833794372185, 1), (0.9999999999913449, 1), (0.7586833794371983, 1), (0.7586833794372012, 1), (0.9999999999907603, 1), (0.9999999999917468, 1), (0.9999999999912585, 1), (0.9999999999913252, 1), (0.9999999999913722, 1), (0.9999999999913933, 1), (0.456043433356363, 1), (0.7586833794371999, 1), (0.9999999999913842, 1), (0.9999999999914042, 1), (0.9999999999906279, 1), (0.758683379437193, 1), (0.9999999999913978, 1), (0.45604343335637143, 1), (0.9999999999914251, 1), (0.9999999999915714, 1), (4.4853010194856324e-14, 1), (0.4560434333563572, 1), (0.9999999999911457, 1)]",Alternate Carbon Metabolism,alpha-glucosidase,['Rv2471'],h2o_c + malt_c --> 2.0 glc__D_c,
ACYP_2,8.525836679362907,0.0063659647856217725,"[(0.7586833794372035, 2), (0.9999999999914072, 2), (0.9999999999913863, 2), (0.999999999991391, 1), (0.7586833794371987, 1), (0.9999999999913473, 1), (0.7586833794372007, 1), (0.9999999999906387, 1), (0.9999999999917316, 1), (0.9999999999912458, 1), (0.9999999999913952, 1), (0.9999999999913839, 1), (0.9999999999913728, 1), (0.9999999999913963, 1), (0.4560434333563773, 1), (0.7586833794372044, 1), (0.9999999999913877, 1), (0.9999999999906238, 1), (0.7586833794371993, 1), (0.9999999999913888, 1), (0.7586833794372, 1), (0.9999999999913883, 1), (0.45604343335636777, 1), (0.9999999999913923, 1), (0.9999999999913859, 1), (0.9999999999913977, 1), (0.9999999999915273, 1), (4.141131881851834e-14, 1), (0.7586833794371964, 1), (0.4560434333563622, 1), (0.9999999999911472, 1)]",Pyruvate Metabolism,acylphosphatase (2),['Rv2922A'],actp_c + h2o_c --> ac_c + h_c + pi_c,
CDAPPA160,8.525836679362852,0.0063659647856219295,"[(0.7586833794372001, 2), (0.9999999999913924, 2), (0.9999999999913873, 1), (0.7586833794372005, 1), (0.9999999999914015, 1), (0.7586833794371937, 1), (0.9999999999913456, 1), (0.7586833794372014, 1), (0.999999999990653, 1), (0.9999999999917379, 1), (0.9999999999912481, 1), (0.9999999999913853, 1), (0.9999999999913776, 1), (0.9999999999913947, 1), (0.45604343335635567, 1), (0.758683379437201, 1), (0.9999999999913951, 1), (0.9999999999913793, 1), (0.9999999999906246, 1), (0.7586833794371926, 1), (0.9999999999913844, 1), (0.7586833794371961, 1), (0.9999999999913818, 1), (0.9999999999913893, 1), (0.4560434333563641, 1), (0.9999999999913871, 1), (0.9999999999913955, 1), (0.9999999999915172, 1), (3.597122599785507e-14, 1), (0.4560434333563592, 1), (0.999999999991148, 1), (0.9999999999914044, 1)]",Glycerophospholipid metabolism,CDP-Diacylglycerol pyrophostatase (n-C16:0),['Rv2289'],cdpdhdecg_c + h2o_c --> cmp_c + 2.0 h_c + pa160_c,
NTPP4,8.525836679362808,0.006365964785622039,"[(0.9999999999913896, 3), (0.7586833794371983, 2), (0.9999999999913944, 2), (0.9999999999913867, 1), (0.7586833794372005, 1), (0.9999999999913984, 1), (0.7586833794371903, 1), (0.9999999999913429, 1), (0.7586833794371992, 1), (0.9999999999906517, 1), (0.9999999999917348, 1), (0.999999999991245, 1), (0.9999999999913836, 1), (0.9999999999913753, 1), (0.45604343335635456, 1), (0.9999999999913773, 1), (0.9999999999906222, 1), (0.7586833794371914, 1), (0.9999999999913844, 1), (0.7586833794371943, 1), (0.9999999999913793, 1), (0.9999999999913907, 1), (0.4560434333563608, 1), (0.9999999999913864, 1), (0.9999999999915186, 1), (3.441691376337985e-14, 1), (0.7586833794371972, 1), (0.45604343335635655, 1), (0.9999999999911442, 1), (0.9999999999914029, 1)]",Purine and Pyrimidine Biosynthesis,Nucleoside triphosphate pyrophosphorylase (ctp),['Rv1160'],ctp_c + h2o_c --> cmp_c + h_c + ppi_c,
FUSA1,8.525836679362754,0.006365964785622195,"[(0.7586833794372543, 4), (0.9999999999914566, 3), (0.9999999999914524, 2), (0.7586833794372441, 2), (0.9999999999914444, 2), (0.9999999999914484, 2), (0.45604343335639164, 2), (0.7586833794372461, 2), (0.9999999999914726, 1), (0.9999999999914202, 1), (0.9999999999907256, 1), (0.9999999999918279, 1), (0.9999999999913194, 1), (0.9999999999914686, 1), (0.9999999999914606, 1), (0.9999999999914644, 1), (0.9999999999906937, 1), (0.45604343335638764, 1), (0.9999999999914646, 1), (0.9999999999915938, 1), (3.8413716652030416e-14, 1), (0.9999999999912184, 1), (0.9999999999914748, 1)]",Miscellaneous,,['Rv0684'],gtp_c + h2o_c --> gdp_c + h_c + pi_c,
Kabc,8.525836679362753,0.006365964785622195,"[(0.9999999999913933, 3), (0.7586833794372019, 2), (0.758683379437205, 2), (0.9999999999914002, 2), (0.999999999991404, 2), (0.9999999999913982, 1), (0.7586833794372088, 1), (0.9999999999914053, 1), (0.9999999999913523, 1), (0.7586833794372068, 1), (0.999999999990669, 1), (0.9999999999917368, 1), (0.9999999999912517, 1), (0.9999999999913862, 1), (0.9999999999913871, 1), (0.4560434333563612, 1), (0.99999999999139, 1), (0.9999999999906282, 1), (0.7586833794372001, 1), (0.9999999999913953, 1), (0.758683379437199, 1), (0.999999999991392, 1), (0.456043433356367, 1), (0.999999999991535, 1), (3.397282455352979e-14, 1), (0.456043433356363, 1), (0.9999999999911564, 1), (0.9999999999914082, 1)]",Transport,Potassium ABC transporter,"['Rv3529c', 'Rv1031', 'Rv1030', 'Rv1373', 'Rv1029', 'Rv2267c']",atp_c + h2o_c + k_e --> adp_c + h_c + k_c + pi_c,['Rv1031']
NTPP7,8.525836679362747,0.0063659647856222105,"[(0.9999999999913903, 3), (0.9999999999913817, 3), (0.999999999991387, 2), (0.9999999999913834, 1), (0.7586833794372024, 1), (0.9999999999913959, 1), (0.7586833794371927, 1), (0.9999999999913468, 1), (0.758683379437194, 1), (0.7586833794371962, 1), (0.9999999999906507, 1), (0.9999999999917267, 1), (0.9999999999912433, 1), (0.9999999999913752, 1), (0.45604343335635444, 1), (0.758683379437198, 1), (0.9999999999906201, 1), (0.7586833794371955, 1), (0.7586833794371936, 1), (0.9999999999913761, 1), (0.9999999999913861, 1), (0.4560434333563598, 1), (0.9999999999913914, 1), (0.9999999999915198, 1), (3.774758283725532e-14, 1), (0.7586833794371951, 1), (0.4560434333563571, 1), (0.9999999999911441, 1), (0.9999999999913979, 1)]",Nucleotide Salvage Pathway,Nucleoside triphosphate pyrophosphorylase (dttp),[],dttp_c + h2o_c --> dtmp_c + h_c + ppi_c,
CTPS2,8.525836679362731,0.006365964785622259,"[(0.7586833794372009, 2), (0.9999999999913872, 2), (0.9999999999913868, 1), (0.9999999999914121, 1), (0.7586833794371942, 1), (0.9999999999913588, 1), (0.7586833794372055, 1), (0.999999999990666, 1), (0.9999999999917414, 1), (0.9999999999912496, 1), (0.9999999999913823, 1), (0.9999999999913641, 1), (0.9999999999913979, 1), (0.4560434333563669, 1), (0.7586833794372, 1), (0.9999999999913828, 1), (0.9999999999913908, 1), (0.9999999999906154, 1), (0.7586833794371902, 1), (0.9999999999913848, 1), (0.7586833794371858, 1), (0.9999999999913892, 1), (0.4560434333563458, 1), (0.9999999999914045, 1), (0.999999999991405, 1), (0.9999999999913946, 1), (0.9999999999915269, 1), (3.3084646133829665e-14, 1), (0.7586833794371658, 1), (0.456043433356354, 1), (0.9999999999911463, 1), (0.9999999999914088, 1)]",Purine and Pyrimidine Biosynthesis,CTP synthase (glutamine),['Rv1699'],atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c,
