,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
NDPK7,11.917003293452442,0.0007217277406542703,"[(0.9999999997853715, 41), (0.9999999997853573, 16), (0.999999999785407, 12), (0.9999999997854065, 12), (0.9999999997854074, 4), (0.9999999997845632, 3), (0.9999999997845739, 3), (0.9999999997853959, 2), (0.49999999989339083, 2), (0.9999999997609386, 1), (0.9999999997847107, 1), (0.0, 1), (0.9999999997536133, 1), (0.9999999997845503, 1), (0.9999999997482962, 1), (0.9999999997854927, 1), (0.9999999997839011, 1), (0.9999999997845637, 1), (0.9999999997800504, 1), (0.9999999997853568, 1), (0.999999999785292, 1), (0.9999999999999998, 1), (0.9999999997854949, 1), (0.9999999997846383, 1), (0.9999999997851925, 1), (0.9999999997827456, 1), (0.9999999997856241, 1), (0.9999999997414435, 1), (0.9999999997784548, 1), (0.99999999978169, 1), (0.9999999997882096, 1), (0.999999934636649, 1), (0.9999999997811846, 1), (0.999999999784672, 1), (0.9999999997855025, 1), (2.220446049250313e-16, 1), (0.9999999997939544, 1), (0.9999999997853772, 1), (0.9999999996624707, 1), (0.9999999998126741, 1), (0.9999999997845583, 1), (0.9999999997871727, 1), (0.9999999997769298, 1), (0.9999999997348425, 1), (0.4999999998934903, 1), (1.035171948160496e-12, 1), (0.9999999997862214, 1), (0.9999999998267273, 1), (4.197975300712642e-12, 1), (0.9999999997853533, 1), (0.9999999996259474, 1), (0.9999999997134854, 1), (0.9999999997751463, 1), (0.99999999972302, 1), (0.9999999997854616, 1), (0.9999999997854025, 1), (0.9999999997838656, 1), (0.9999999997915971, 1), (0.9999999997325484, 1), (0.999999999497067, 1), (0.9999999997819649, 1), (0.9999999997854936, 1), (0.9999999997845654, 1), (0.9999999997856388, 1), (0.9999999997846365, 1), (0.9999999997842661, 1), (0.9999999997845561, 1)]",Purine and Pyrimidine Biosynthesis,nucleoside-diphosphate kinase (ATP:dCDP),['Rv2445c'],atp_c + dcdp_c <=> adp_c + dctp_c,
PPTGS_TB2,11.917003293452442,0.0007217277406542703,"[(0.9999999997853715, 41), (0.9999999997853568, 17), (0.999999999785407, 12), (0.9999999997854061, 12), (0.9999999997845628, 4), (0.9999999997854074, 4), (0.9999999997845734, 3), (0.49999999989339083, 2), (0.9999999997853954, 1), (0.9999999997609381, 1), (0.9999999997847107, 1), (0.0, 1), (0.9999999997534712, 1), (0.9999999997845499, 1), (0.9999999997482958, 1), (0.9999999997854918, 1), (0.999999999783973, 1), (0.9999999997800499, 1), (0.9999999997852915, 1), (0.9999999999999998, 1), (0.999999999785494, 1), (0.9999999997846378, 1), (0.9999999997851925, 1), (0.9999999997827447, 1), (0.9999999997859448, 1), (0.999999999741443, 1), (0.9999999997784539, 1), (0.9999999997816895, 1), (0.9999999997882087, 1), (0.9999999346366486, 1), (0.9999999997811846, 1), (0.9999999997846711, 1), (0.999999999785502, 1), (2.220446049250313e-16, 1), (0.9999999997939544, 1), (0.9999999997853768, 1), (0.9999999996624702, 1), (0.9999999998126741, 1), (0.9999999997845583, 1), (0.9999999997871722, 1), (0.9999999997769293, 1), (0.9999999997348421, 1), (0.4999999998934903, 1), (1.035171948160496e-12, 1), (0.9999999997862219, 1), (0.9999999998267339, 1), (4.197753256107717e-12, 1), (0.9999999997853528, 1), (0.9999999996259474, 1), (0.999999999713485, 1), (0.9999999997751454, 1), (0.99999999972302, 1), (0.9999999997854612, 1), (0.9999999997854021, 1), (0.9999999997838651, 1), (0.9999999997915971, 1), (0.9999999997325479, 1), (0.9999999994970661, 1), (0.9999999997853959, 1), (0.999999999781964, 1), (0.9999999997854936, 1), (0.9999999997845654, 1), (0.9999999997856388, 1), (0.999999999784636, 1), (0.9999999997842652, 1), (0.9999999997845557, 1)]",Peptidoglycan Metabolism,PPTGS TB2,"['Rv2163c', 'Rv3627c']",uaaGgla_c --> h_c + peptido__TB2_c + udcpdp_c,
PAPPT1,11.917003293451506,0.0007217277406546067,"[(0.999999999785371, 41), (0.9999999997853573, 16), (0.9999999997854065, 14), (0.999999999785407, 10), (0.9999999997854074, 4), (0.9999999997845628, 3), (0.9999999997845739, 3), (0.9999999997853954, 2), (0.49999999989339083, 2), (0.9999999997609377, 1), (0.9999999997847102, 1), (0.0, 1), (0.9999999997534708, 1), (0.9999999997845499, 1), (0.9999999997482958, 1), (0.9999999997854918, 1), (0.9999999997841014, 1), (0.9999999997845632, 1), (0.9999999997800499, 1), (0.9999999997853568, 1), (0.999999999785292, 1), (0.9999999999999998, 1), (0.999999999785494, 1), (0.9999999997846383, 1), (0.999999999785192, 1), (0.9999999997827447, 1), (0.9999999997856219, 1), (0.999999999741443, 1), (0.9999999997784543, 1), (0.9999999997816895, 1), (0.9999999997882087, 1), (0.9999999346366486, 1), (0.9999999997811846, 1), (0.9999999997846716, 1), (0.999999999785502, 1), (4.440892098500626e-16, 1), (0.9999999997939544, 1), (0.9999999997853772, 1), (0.9999999996624702, 1), (0.9999999998126741, 1), (0.9999999997845579, 1), (0.9999999997871722, 1), (0.9999999997769293, 1), (0.9999999997348417, 1), (0.49999999989348987, 1), (1.035171948160496e-12, 1), (0.9999999997862223, 1), (0.9999999998267339, 1), (4.197753256107717e-12, 1), (0.9999999997853528, 1), (0.9999999996259465, 1), (0.999999999713485, 1), (0.999999999775145, 1), (0.9999999997230196, 1), (0.9999999997854612, 1), (0.9999999997854021, 1), (0.9999999997838651, 1), (0.9999999997915967, 1), (0.9999999997325475, 1), (0.9999999994970661, 1), (0.9999999997819644, 1), (0.9999999997854931, 1), (0.9999999997845654, 1), (0.9999999997856392, 1), (0.999999999784636, 1), (0.9999999997842652, 1), (0.9999999997845561, 1)]",Peptidoglycan Metabolism,PAPPT1,['Rv2156c'],uAgla_c + udcpp_c --> uaAgla_c + ump_c,
INSH,11.917003293451424,0.0007217277406546347,"[(0.9999999997853712, 41), (0.9999999997853575, 17), (0.9999999997854072, 12), (0.9999999997854068, 12), (0.9999999997854081, 4), (0.999999999784563, 3), (0.9999999997845741, 3), (0.9999999997853957, 2), (0.0, 2), (0.4999999998933906, 2), (0.9999999997609388, 1), (0.9999999997847109, 1), (0.9999999997534705, 1), (0.9999999997845497, 1), (0.9999999997482965, 1), (0.9999999997854925, 1), (0.9999999997840825, 1), (0.9999999997845634, 1), (0.9999999997800502, 1), (0.9999999997852922, 1), (1.0, 1), (0.9999999997854947, 1), (0.999999999784638, 1), (0.9999999997851923, 1), (0.9999999997827449, 1), (0.9999999997856222, 1), (0.9999999997414424, 1), (0.9999999997784541, 1), (0.9999999997816897, 1), (0.999999999788209, 1), (0.9999999346366488, 1), (0.9999999997811844, 1), (0.9999999997846718, 1), (0.9999999997855022, 1), (0.9999999997939546, 1), (0.999999999785377, 1), (0.9999999996624704, 1), (0.9999999998126743, 1), (0.999999999784559, 1), (0.999999999787172, 1), (0.9999999997769291, 1), (0.9999999997348414, 1), (0.4999999998934901, 1), (1.035171948160496e-12, 1), (0.9999999997862217, 1), (0.9999999998267453, 1), (4.197531211502792e-12, 1), (0.999999999785353, 1), (0.9999999996259463, 1), (0.9999999997134852, 1), (0.9999999997751452, 1), (0.9999999997230198, 1), (0.9999999997854618, 1), (0.9999999997854023, 1), (0.9999999997838653, 1), (0.9999999997915969, 1), (0.9999999997325482, 1), (0.9999999994970667, 1), (0.9999999997819646, 1), (0.9999999997854938, 1), (0.9999999997845661, 1), (0.999999999785639, 1), (0.9999999997846358, 1), (0.9999999997842655, 1), (0.9999999997845563, 1)]",Purine and Pyrimidine Biosynthesis,Inosine hydrolase,['Rv3393'],h2o_c + ins_c --> hxan_c + rib__D_c,
MN6PP,11.917003293451344,0.0007217277406546623,"[(0.9999999997853712, 41), (0.9999999997853575, 16), (0.9999999997854068, 12), (0.9999999997854059, 12), (0.999999999784563, 4), (0.9999999997854072, 4), (0.9999999997845737, 3), (0.9999999997853952, 2), (0.4999999998933906, 2), (0.9999999997609383, 1), (0.9999999997847104, 1), (0.0, 1), (0.9999999997534705, 1), (0.9999999997845497, 1), (0.9999999997482965, 1), (0.9999999997854916, 1), (0.9999999997840034, 1), (0.9999999997800502, 1), (0.999999999785357, 1), (0.9999999997852917, 1), (1.0, 1), (0.9999999997854947, 1), (0.9999999997846376, 1), (0.9999999997851927, 1), (0.9999999997827449, 1), (0.9999999997856217, 1), (0.9999999997414428, 1), (0.9999999997784541, 1), (0.9999999997816897, 1), (0.999999999788209, 1), (0.9999999346366484, 1), (0.9999999997811848, 1), (0.9999999997846718, 1), (0.9999999997855022, 1), (4.440892098500626e-16, 1), (0.9999999997939546, 1), (0.9999999997853766, 1), (0.9999999996624704, 1), (0.9999999998126738, 1), (0.9999999997845581, 1), (0.9999999997871725, 1), (0.9999999997769295, 1), (0.9999999997348419, 1), (0.4999999998934901, 1), (1.035393992765421e-12, 1), (0.9999999997862217, 1), (0.9999999998267302, 1), (4.197753256107717e-12, 1), (0.999999999785353, 1), (0.9999999996259468, 1), (0.9999999997134852, 1), (0.9999999997751452, 1), (0.9999999997230198, 1), (0.9999999997854614, 1), (0.9999999997854023, 1), (0.9999999997838649, 1), (0.9999999997915969, 1), (0.9999999997325482, 1), (0.9999999994970663, 1), (0.9999999997819646, 1), (0.9999999997854938, 1), (0.9999999997845652, 1), (0.999999999785639, 1), (0.9999999997846358, 1), (0.9999999997842659, 1), (0.9999999997845554, 1)]",Alternate Carbon Metabolism,Mannose 6-phosphate phosphatase,[],h2o_c + man6p_c --> man_c + pi_c,
MAS3,11.917003293451344,0.0007217277406546623,"[(0.9999999997853715, 41), (0.9999999997853577, 17), (0.999999999785407, 12), (0.9999999997854065, 12), (0.9999999997854079, 4), (0.9999999997854949, 3), (0.9999999997845632, 3), (0.9999999997845739, 3), (0.9999999997853959, 2), (0.49999999989339083, 2), (0.9999999997609386, 1), (0.9999999997847107, 1), (0.0, 1), (0.9999999997534712, 1), (0.9999999997845499, 1), (0.9999999997482962, 1), (0.9999999997854923, 1), (0.9999999997839606, 1), (0.9999999997845641, 1), (0.9999999997800504, 1), (0.999999999785292, 1), (1.0000000000000002, 1), (0.9999999997846383, 1), (0.9999999997851929, 1), (0.9999999997827451, 1), (0.999999999741443, 1), (0.9999999997784548, 1), (0.9999999997816904, 1), (0.9999999997882096, 1), (0.9999999346366486, 1), (0.9999999997811846, 1), (0.999999999784672, 1), (0.9999999997855029, 1), (2.220446049250313e-16, 1), (0.9999999997939544, 1), (0.9999999997853772, 1), (0.9999999996624702, 1), (0.9999999998126741, 1), (0.9999999997845583, 1), (0.9999999997871731, 1), (0.9999999997769298, 1), (0.9999999997348425, 1), (0.4999999998934903, 1), (1.035171948160496e-12, 1), (0.9999999997862228, 1), (0.9999999998267268, 1), (4.198197345317567e-12, 1), (0.9999999997853533, 1), (0.999999999625947, 1), (0.9999999997134854, 1), (0.9999999997751459, 1), (0.99999999972302, 1), (0.9999999997854616, 1), (0.9999999997854025, 1), (0.999999999783866, 1), (0.9999999997915971, 1), (0.9999999997325484, 1), (0.9999999994970674, 1), (0.9999999997819649, 1), (0.9999999997845663, 1), (0.9999999997856392, 1), (0.999999999784636, 1), (0.9999999997842657, 1), (0.9999999997845561, 1)]",Lipid metabolism,MAS3,['Rv2940c'],mas_c + pmtcoa_c --> coa_c + hdcaMAS_c,
CLPNS160190,11.917003293451266,0.0007217277406546835,"[(0.9999999997853719, 41), (0.9999999997853573, 16), (0.999999999785407, 12), (0.9999999997854065, 12), (0.9999999997854079, 4), (0.9999999997845632, 3), (0.9999999997845743, 3), (0.9999999997853959, 2), (0.4999999998933913, 2), (0.9999999997609386, 1), (0.9999999997847107, 1), (0.0, 1), (0.9999999997534708, 1), (0.9999999997845499, 1), (0.9999999997482962, 1), (0.9999999997854927, 1), (0.9999999997839442, 1), (0.9999999997845637, 1), (0.9999999997800499, 1), (0.9999999997853568, 1), (0.9999999997852924, 1), (1.0000000000000002, 1), (0.9999999997854949, 1), (0.9999999997846383, 1), (0.9999999997851925, 1), (0.9999999997827451, 1), (0.9999999997856224, 1), (0.999999999741443, 1), (0.9999999997784543, 1), (0.99999999978169, 1), (0.9999999997882092, 1), (0.999999934636649, 1), (0.999999999781185, 1), (0.999999999784672, 1), (0.9999999997855029, 1), (2.220446049250313e-16, 1), (0.9999999997939544, 1), (0.9999999997853768, 1), (0.9999999996624707, 1), (0.9999999998126745, 1), (0.9999999997845588, 1), (0.9999999997871722, 1), (0.9999999997769293, 1), (0.9999999997348421, 1), (0.49999999989349075, 1), (1.035393992765421e-12, 1), (0.9999999997862223, 1), (0.9999999998267215, 1), (4.197975300712642e-12, 1), (0.9999999997853533, 1), (0.999999999625947, 1), (0.9999999997134854, 1), (0.9999999997751459, 1), (0.9999999997230196, 1), (0.9999999997854616, 1), (0.9999999997854025, 1), (0.9999999997838656, 1), (0.9999999997915971, 1), (0.9999999997325484, 1), (0.9999999994970665, 1), (0.9999999997819649, 1), (0.999999999785494, 1), (0.9999999997845659, 1), (0.9999999997856392, 1), (0.999999999784636, 1), (0.9999999997842661, 1), (0.9999999997845561, 1)]",Glycerophospholipid metabolism,CLPNS160190,['Rv1822'],2.0 pg160190_c <=> clpn160190_c + glyc_c,
PKS2,11.917003293451186,0.0007217277406547185,"[(0.9999999997853715, 41), (0.9999999997853577, 17), (0.9999999997854074, 12), (0.999999999785407, 12), (0.9999999997854079, 4), (0.9999999997845632, 3), (0.9999999997845743, 3), (0.9999999997853959, 2), (0.49999999989339083, 2), (0.999999999760939, 1), (0.9999999997847107, 1), (0.0, 1), (0.9999999997534716, 1), (0.9999999997845503, 1), (0.9999999997482967, 1), (0.9999999997854931, 1), (0.9999999997838429, 1), (0.9999999997845641, 1), (0.9999999997800504, 1), (0.9999999997852924, 1), (1.0000000000000002, 1), (0.9999999997854949, 1), (0.9999999997846387, 1), (0.9999999997851934, 1), (0.9999999997827456, 1), (0.9999999997856908, 1), (0.9999999997414435, 1), (0.9999999997784548, 1), (0.9999999997816904, 1), (0.9999999997882096, 1), (0.999999934636649, 1), (0.999999999781185, 1), (0.9999999997846725, 1), (0.9999999997855029, 1), (4.440892098500626e-16, 1), (0.9999999997939548, 1), (0.9999999997853777, 1), (0.9999999996624707, 1), (0.9999999998126745, 1), (0.9999999997845588, 1), (0.9999999997871731, 1), (0.9999999997769298, 1), (0.9999999997348425, 1), (0.49999999989349075, 1), (1.035393992765421e-12, 1), (0.9999999997862223, 1), (0.9999999998267202, 1), (4.198197345317567e-12, 1), (0.9999999997853537, 1), (0.9999999996259474, 1), (0.9999999997134854, 1), (0.9999999997751459, 1), (0.99999999972302, 1), (0.9999999997854621, 1), (0.999999999785403, 1), (0.999999999783866, 1), (0.9999999997915976, 1), (0.9999999997325484, 1), (0.9999999994970674, 1), (0.9999999997819649, 1), (0.999999999785494, 1), (0.9999999997845663, 1), (0.9999999997856397, 1), (0.9999999997846369, 1), (0.9999999997842661, 1), (0.9999999997845566, 1)]",Lipid metabolism,PKS2,['Rv3825c'],23.0 h_c + hdcaMAS_c + malcoa_c + 7.0 mmcoa__S_c + 15.0 nadph_c --> 8.0 co2_c + 7.0 coa_c + 7.0 h2o_c + hphthiocnylcoa_c + mas_c + 15.0 nadp_c,
PPM1,11.917003293451186,0.0007217277406547185,"[(0.9999999997853717, 41), (0.9999999997853575, 15), (0.9999999997854063, 12), (0.9999999997854068, 8), (0.9999999997854072, 4), (0.9999999997854077, 4), (0.9999999997845626, 3), (0.9999999997845741, 3), (0.9999999997853952, 2), (0.49999999989339106, 2), (0.9999999997609388, 1), (0.9999999997847109, 1), (0.0, 1), (0.9999999997534705, 1), (0.9999999997845492, 1), (0.999999999748296, 1), (0.9999999997854925, 1), (0.999999999783963, 1), (0.9999999997845634, 1), (0.9999999997800502, 1), (0.999999999785357, 1), (0.9999999997852917, 1), (1.0, 1), (0.9999999997854943, 1), (0.9999999997846385, 1), (0.9999999997851927, 1), (0.9999999997827445, 1), (0.9999999997857225, 1), (0.9999999997414428, 1), (0.9999999997784541, 1), (0.9999999997816902, 1), (0.999999999788209, 1), (0.9999999346366484, 1), (0.9999999997811848, 1), (0.9999999997846714, 1), (0.9999999997855022, 1), (2.220446049250313e-16, 1), (0.9999999997939542, 1), (0.9999999997853766, 1), (0.9999999996624704, 1), (0.9999999998126738, 1), (0.9999999997845586, 1), (0.9999999997871725, 1), (0.9999999997769295, 1), (0.9999999997348423, 1), (0.49999999989349053, 1), (0.9999999997853579, 1), (1.035171948160496e-12, 1), (0.9999999997862221, 1), (0.9999999998267426, 1), (4.197753256107717e-12, 1), (0.9999999997853526, 1), (0.9999999996259472, 1), (0.9999999997134852, 1), (0.9999999997751456, 1), (0.9999999997230198, 1), (0.9999999997854614, 1), (0.9999999997854023, 1), (0.9999999997838653, 1), (0.9999999997915965, 1), (0.9999999997325482, 1), (0.9999999994970663, 1), (0.9999999997819646, 1), (0.9999999997854934, 1), (0.9999999997845648, 1), (0.999999999785639, 1), (0.9999999997846358, 1), (0.9999999997842655, 1), (0.9999999997845559, 1)]",Mycolic acid pathway,MNXR76028,['Rv2051c'],gdpmann_c + udcpp_c --> gdp_c + ppm_c,
RNDR2,11.917003293451025,0.0007217277406547746,"[(0.9999999997853721, 41), (0.9999999997853579, 17), (0.9999999997854077, 12), (0.9999999997854072, 12), (0.9999999997854081, 4), (0.9999999997845634, 3), (0.9999999997845745, 3), (0.9999999997853957, 2), (0.4999999998933906, 2), (0.9999999997609388, 1), (0.9999999997847113, 1), (0.0, 1), (0.9999999997534714, 1), (0.9999999997845506, 1), (0.9999999997482965, 1), (0.9999999997854934, 1), (0.9999999997839564, 1), (0.9999999997845639, 1), (0.9999999997800506, 1), (0.9999999997852922, 1), (1.0, 1), (0.9999999997854951, 1), (0.9999999997846385, 1), (0.9999999997851932, 1), (0.9999999997827453, 1), (0.9999999997855538, 1), (0.9999999997414433, 1), (0.999999999778455, 1), (0.9999999997816911, 1), (0.9999999997882099, 1), (0.9999999346366488, 1), (0.9999999997811857, 1), (0.9999999997846727, 1), (0.9999999997855027, 1), (2.220446049250313e-16, 1), (0.9999999997939555, 1), (0.9999999997853775, 1), (0.9999999996624704, 1), (0.9999999998126747, 1), (0.9999999997845594, 1), (0.9999999997871729, 1), (0.9999999997769295, 1), (0.9999999997348432, 1), (0.49999999989349053, 1), (1.035171948160496e-12, 1), (0.9999999997862226, 1), (0.999999999826735, 1), (4.197975300712642e-12, 1), (0.9999999997853539, 1), (0.9999999996259477, 1), (0.9999999997134852, 1), (0.9999999997751461, 1), (0.9999999997230202, 1), (0.9999999997854623, 1), (0.9999999997854032, 1), (0.9999999997838658, 1), (0.9999999997915974, 1), (0.999999999732549, 1), (0.9999999994970672, 1), (0.9999999997819651, 1), (0.9999999997854938, 1), (0.9999999997845661, 1), (0.9999999997856399, 1), (0.9999999997846363, 1), (0.9999999997842659, 1), (0.9999999997845568, 1)]",Purine and Pyrimidine Biosynthesis,ribonucleoside-diphosphate reductase (GDP),"['Rv3048c', 'Rv3051c']",gdp_c + trdrd_c --> dgdp_c + h2o_c + trdox_c,
NDPK5,11.917003293450248,0.0007217277406550548,"[(0.9999999997853719, 41), (0.9999999997853577, 17), (0.999999999785407, 12), (0.9999999997854061, 12), (0.9999999997854074, 4), (0.9999999997845632, 3), (0.9999999997845739, 3), (0.9999999997853954, 2), (0.4999999998933904, 2), (0.999999999760939, 1), (0.9999999997847111, 1), (0.0, 1), (0.9999999997534712, 1), (0.9999999997845503, 1), (0.9999999997482967, 1), (0.9999999997854927, 1), (0.9999999997838562, 1), (0.9999999997845637, 1), (0.9999999997800504, 1), (0.9999999997852924, 1), (1.0000000000000002, 1), (0.9999999997854949, 1), (0.9999999997846387, 1), (0.9999999997851929, 1), (0.9999999997827451, 1), (0.999999999785558, 1), (0.9999999997414435, 1), (0.9999999997784548, 1), (0.9999999997816904, 1), (0.9999999997882096, 1), (0.999999934636649, 1), (0.999999999781185, 1), (0.9999999997846716, 1), (0.9999999997855029, 1), (2.220446049250313e-16, 1), (0.9999999997939548, 1), (0.9999999997853772, 1), (0.9999999996624702, 1), (0.9999999998126745, 1), (0.9999999997845583, 1), (0.9999999997871722, 1), (0.9999999997769293, 1), (0.9999999997348421, 1), (0.4999999998934903, 1), (1.035393992765421e-12, 1), (0.9999999997862219, 1), (0.9999999998267401, 1), (4.197975300712642e-12, 1), (0.9999999997853533, 1), (0.9999999996259474, 1), (0.999999999713485, 1), (0.9999999997751459, 1), (0.99999999972302, 1), (0.9999999997854612, 1), (0.999999999785403, 1), (0.9999999997838651, 1), (0.9999999997915971, 1), (0.9999999997325488, 1), (0.999999999497067, 1), (0.9999999997819649, 1), (0.9999999997854931, 1), (0.9999999997845654, 1), (0.9999999997856392, 1), (0.999999999784636, 1), (0.9999999997842661, 1), (0.9999999997845561, 1)]",Purine and Pyrimidine Biosynthesis,nucleoside-diphosphate kinase (ATP:dGDP),['Rv2445c'],atp_c + dgdp_c <=> adp_c + dgtp_c,
UAMAS,11.917003293449525,0.0007217277406553208,"[(0.9999999997853712, 41), (0.9999999997853579, 16), (0.9999999997854063, 13), (0.9999999997854072, 10), (0.9999999997854077, 4), (0.9999999997845626, 2), (0.49999999989339106, 2), (0.9999999997845621, 2), (0.9999999997845745, 2), (0.9999999997853952, 1), (0.999999999761461, 1), (0.9999999997847109, 1), (0.0, 1), (0.9999999997534714, 1), (0.9999999997845497, 1), (0.9999999997482965, 1), (0.999999999785492, 1), (0.999999999783884, 1), (0.9999999997800422, 1), (0.9999999997853566, 1), (0.9999999997852922, 1), (1.0, 1), (0.9999999997854943, 1), (0.9999999997846385, 1), (0.9999999997852065, 1), (0.999999999782919, 1), (0.9999999997859375, 1), (0.9999999997414428, 1), (0.9999999997784546, 1), (0.9999999997816897, 1), (0.999999999788209, 1), (0.9999999346366493, 1), (0.9999999997811853, 1), (0.9999999997846722, 1), (0.9999999997845741, 1), (0.9999999997855022, 1), (4.440892098500626e-16, 1), (0.999999999793955, 1), (0.9999999997856892, 1), (0.9999999996625988, 1), (0.9999999998131073, 1), (0.9999999997845577, 1), (0.9999999997871729, 1), (0.9999999997769291, 1), (0.9999999997348419, 1), (0.4999999998934892, 1), (1.0094147739891923e-12, 1), (0.9999999997862226, 1), (0.9999999998242521, 1), (4.105382700458904e-12, 1), (0.9999999997853526, 1), (0.9999999996259468, 1), (0.9999999997854068, 1), (0.9999999997134856, 1), (0.9999999997751461, 1), (0.9999999997230198, 1), (0.999999999785461, 1), (0.9999999997854028, 1), (0.9999999997838649, 1), (0.9999999997915996, 1), (0.9999999997325477, 1), (0.9999999994970663, 1), (0.9999999997853957, 1), (0.9999999997819646, 1), (0.9999999997854929, 1), (0.9999999997845657, 1), (0.9999999997855609, 1), (0.9999999997846358, 1), (0.9999999997842659, 1), (0.9999999997845559, 1)]",Peptidoglycan Metabolism,UDP-N-acetylmuramoyl-L-alanine synthetase,['Rv2152c'],ala__L_c + atp_c + uamr_c --> adp_c + h_c + pi_c + uama_c,
UAPGR,11.91700329344717,0.0007217277406561544,"[(0.9999999997853708, 41), (0.9999999997853575, 16), (0.9999999997854063, 13), (0.9999999997854072, 11), (0.9999999997854077, 4), (0.9999999997845634, 2), (0.4999999998933906, 2), (0.999999999784563, 2), (0.9999999997845745, 2), (0.9999999997853446, 1), (0.9999999997618905, 1), (0.9999999997847109, 1), (0.0, 1), (0.9999999997534719, 1), (0.9999999997845497, 1), (0.999999999748296, 1), (0.9999999997854911, 1), (0.9999999997838285, 1), (0.9999999997800368, 1), (0.9999999997853566, 1), (0.9999999997852922, 1), (1.0, 1), (0.9999999997854943, 1), (0.9999999997846389, 1), (0.9999999997852176, 1), (0.9999999997829772, 1), (0.9999999997859139, 1), (0.9999999997414428, 1), (0.9999999997784541, 1), (0.9999999997816902, 1), (0.9999999997882085, 1), (0.9999999346366488, 1), (0.9999999997811848, 1), (0.9999999997846722, 1), (0.9999999997845737, 1), (0.9999999997855014, 1), (2.220446049250313e-16, 1), (0.9999999997939546, 1), (0.9999999997859454, 1), (0.999999999662585, 1), (0.9999999998130904, 1), (0.9999999997845581, 1), (0.9999999997871729, 1), (0.9999999997769291, 1), (0.9999999997348428, 1), (0.49999999989348964, 1), (9.883205365213144e-13, 1), (0.9999999997862226, 1), (0.9999999998222293, 1), (4.021449839797242e-12, 1), (0.9999999997853526, 1), (0.9999999996259468, 1), (0.9999999997134861, 1), (0.9999999997751456, 1), (0.9999999997230193, 1), (0.999999999785461, 1), (0.9999999997854028, 1), (0.9999999997838649, 1), (0.9999999997916027, 1), (0.9999999997325473, 1), (0.9999999994970663, 1), (0.9999999997853961, 1), (0.9999999997819646, 1), (0.9999999997854929, 1), (0.9999999997845657, 1), (0.9999999997854965, 1), (0.9999999997846358, 1), (0.9999999997842659, 1), (0.9999999997845559, 1)]",Alternate Carbon Metabolism,UDP-N-acetylenolpyruvoylglucosamine reductase,['Rv0482'],h_c + nadph_c + uaccg_c --> nadp_c + uamr_c,
UAGCVT,11.91700329344709,0.0007217277406561822,"[(0.999999999785371, 41), (0.9999999997853573, 17), (0.9999999997854065, 13), (0.9999999997854074, 11), (0.9999999997845628, 4), (0.9999999997854079, 4), (0.49999999989339083, 2), (0.9999999997845748, 2), (0.9999999997853448, 1), (0.9999999997618907, 1), (0.9999999997847107, 1), (0.0, 1), (0.9999999997534716, 1), (0.9999999997845499, 1), (0.9999999997482962, 1), (0.9999999997854918, 1), (0.9999999997839388, 1), (0.9999999997800366, 1), (0.9999999997852924, 1), (0.9999999999999998, 1), (0.9999999997854949, 1), (0.9999999997846387, 1), (0.9999999997852178, 1), (0.9999999997829769, 1), (0.9999999997859275, 1), (0.999999999741443, 1), (0.9999999997784543, 1), (0.99999999978169, 1), (0.9999999997882083, 1), (0.999999934636649, 1), (0.999999999781185, 1), (0.9999999997846725, 1), (0.9999999997845739, 1), (0.9999999997855016, 1), (6.661338147750939e-16, 1), (0.9999999997939548, 1), (0.9999999997859457, 1), (0.9999999996625852, 1), (0.9999999998130902, 1), (0.9999999997845583, 1), (0.9999999997871731, 1), (0.9999999997769289, 1), (0.999999999734843, 1), (0.4999999998934894, 1), (9.887646257311644e-13, 1), (0.9999999997862228, 1), (0.9999999998222175, 1), (4.022115973612017e-12, 1), (0.9999999997853533, 1), (0.9999999996259465, 1), (0.999999999713485, 1), (0.9999999997751454, 1), (0.99999999972302, 1), (0.9999999997854612, 1), (0.9999999997854021, 1), (0.9999999997838651, 1), (0.9999999997916034, 1), (0.9999999997325475, 1), (0.999999999497067, 1), (0.9999999997853963, 1), (0.9999999997819644, 1), (0.9999999997854936, 1), (0.9999999997845659, 1), (0.9999999997854963, 1), (0.999999999784636, 1), (0.9999999997842661, 1), (0.9999999997845561, 1)]",Alternate Carbon Metabolism,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,['Rv1315'],pep_c + uacgam_c --> pi_c + uaccg_c,
