,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
DMBI,27.0,1.7985245242361115e-05,"[(0.9999999999999999, 29)]",Cofactor and Prosthetic Group Biosynthesis,MNXR18583,[],fmnh2_c + h_c + nadh_c + o2_c <=> barb_c + dmbzid_c + e4p_c + h2o_c + nad_c,
EGTB,27.0,1.7985245242361115e-05,"[(0.44595517050406325, 29)]",Ergothioneine biosynthesis,EGTB,['Rv3703c'],glucys_c + hercyn_c + o2_c --> gluhercyso_c,
EGTC,27.0,1.7985245242361115e-05,"[(0.44595517050406325, 29)]",Ergothioneine biosynthesis,EGTC,['Rv3702c'],fadh2_c + gluhercyso_c --> fad_c + glu__L_c + hercyso_c,
EGTE,27.0,1.7985245242361115e-05,"[(0.44595517050406325, 29)]",Ergothioneine biosynthesis,EGTE,['Rv3700c'],hercyso_c --> ergoth_c + nh4_c + pyr_c,
DM_ergoth_c,27.0,1.7985245242361115e-05,"[(0.44595517050406325, 29)]",Intracellular demand,ergoth_c Demand reaction,[],ergoth_c --> ,
PUNP2,13.5,0.0010407853299258798,"[(0.9999147591439576, 29)]",Purine and Pyrimidine Biosynthesis,purine-nucleoside phosphorylase (Deoxyadenosine),['Rv3307'],dad__2_c + pi_c <=> 2dr1p_c + ade_c,
ACCOAC,9.44519868370793,0.0047969645280935445,"[(0.3285422415736936, 1), (0.32964249432096265, 1), (0.32866809576284817, 1), (0.8621986818515566, 1), (0.3282358572731822, 1), (0.32693764563644184, 1), (0.33100047325792353, 1), (0.8696738143177645, 1), (0.009197769713670978, 1), (0.0048573048997403445, 1), (0.32823585727346954, 1), (0.07618175500203131, 1), (0.9113385005622132, 1), (0.33107316780489143, 1), (0.9943069477010562, 1), (0.32866809576288364, 1), (0.9921394190353403, 1), (0.9140611340395084, 1), (0.9263090975897139, 1), (0.9296189523463096, 1), (0.982685425394876, 1), (0.3296424943208316, 1), (0.9309867004446843, 1), (0.3286072712593746, 1), (0.9926642771795473, 1), (0.931995685436199, 1), (0.8621986818516094, 1), (0.9368360911706135, 1), (0.9904135083199361, 1)]",Pyruvate Metabolism,Acetyl-CoA carboxylase,"['Rv3285', 'Rv2247']",accoa_c + atp_c + hco3_c <=> adp_c + h_c + malcoa_c + pi_c,['Rv2247']
MCD,8.431180204158688,0.007266553728528714,"[(0.015657429074109244, 10), (0.0024022152433869222, 9), (0.0, 5), (0.9788416375073485, 1), (0.9730097383336013, 1), (0.9588664826670495, 1), (0.9880882027423161, 1), (0.9739765803631573, 1)]",Fatty Acid Metabolism,Malonyl-CoA Decarboxylase cytoplasmic,"['Rv3280', 'Rv3799c', 'Rv3285', 'Rv3281', 'Rv2247']",h_c + malcoa_c --> accoa_c + co2_c,"['Rv2247', 'Rv3280']"
FUMt2r,6.75,0.0150003448262223,"[(0.8708998355263227, 29)]",Transport,Fumarate reversible transport via symport,['Rv2443'],fum_e + h_e <=> fum_c + h_c,
ADA,5.4,0.02790764155884315,"[(0.1012715033657442, 29)]",Purine and Pyrimidine Biosynthesis,Adenosine deaminase,['Rv3313c'],adn_c + h2o_c + h_c --> ins_c + nh4_c,
EX_pac,5.4,0.02790764155884315,"[(0.9698050140930762, 29)]",Exchange,,[],pac_e --> ,
HMPK2,5.320197044334975,0.028987365559158165,"[(0.0, 27), (0.9999999985092244, 1), (0.9999999988366646, 1)]",Cofactor and Prosthetic Group Biosynthesis,HMPK2,['Rv0422c'],4ahmmp_c + ctp_c --> 4ampm_c + cdp_c + h_c,
FOLR2,5.320197044334965,0.028987365559158287,"[(1.0, 27), (1.1339907257827251e-08, 1), (0.0, 1)]",Folate Metabolism,folate reductase,['Rv2671'],dhf_c + h_c + nadph_c --> nadp_c + thf_c,
DHFR,5.320197016718135,0.02898736594071269,"[(5.771430000578448e-10, 21), (5.771432221024497e-10, 3), (1.0, 2), (1.2494193568635126e-08, 1), (5.802842650837192e-10, 1), (1.9238088899697914e-10, 1)]",Folate Metabolism,dihydrofolate reductase,['Rv2763c'],dhf_c + h_c + nadph_c <=> nadp_c + thf_c,['Rv2763c']
HMPK1,4.929978824795137,0.03497827008218107,"[(0.0, 14), (0.9999999988360109, 4), (0.9999999985085705, 1), (0.9999999983935286, 1), (0.9999999988336175, 1), (0.9999999985847418, 1), (0.9999999999902414, 1), (0.9999999988333637, 1), (0.9999999986360133, 1), (0.9999999986362398, 1), (0.9999999986928934, 1), (0.9999999988354229, 1), (0.8676071649968906, 1)]",Cofactor and Prosthetic Group Biosynthesis,hydroxymethylpyrimidine kinase (ATP),['Rv0422c'],4ahmmp_c + atp_c --> 4ampm_c + adp_c + h_c,
GLUt2r,4.895746366989683,0.035566083454665214,"[(0.992584228515625, 16), (0.9925537109375, 1), (0.9926071166992188, 1), (0.9926528930664062, 1), (0.9925003051757812, 1), (0.9925384521484375, 1), (0.9924392700195312, 1), (0.9975433349609375, 1), (1.0, 1), (0.9925308227539062, 1), (0.9925765991210938, 1), (0.9925918579101562, 1), (0.99261474609375, 1), (0.9924545288085938, 1)]",Transport,L glutamate transport via proton symport  reversible,[],glu__L_e + h_e <=> glu__L_c + h_c,
GLYCLTt,4.5,0.043221733716206225,"[(0.6753834264279924, 29)]",Transport,Glycolate transport via diffusion,[],glyclt_e <=> glyclt_c,
FACOAE180,4.490603052537607,0.04342457184247738,"[(0.0, 22), (0.9999999999999999, 2), (0.9999999999952296, 1), (0.8811689062314877, 1), (0.9999999999997153, 1), (0.8811689061521577, 1), (1.0, 1)]",Fatty Acid Metabolism,Fatty-acid-CoA thioesterase (octadecanoate),"['Rv1618', 'Rv2605c', 'Rv0098']",h2o_c + stcoa_c --> coa_c + h_c + ocdca_c,
P5CRx,4.044721725720774,0.054391104444004856,"[(3.918778480924509e-05, 4), (0.8335513913722575, 1), (0.6773007187814435, 1), (0.6519248431147865, 1), (3.918778480918185e-05, 1), (0.6523509206865438, 1), (0.8551410496507489, 1), (0.6632718648900748, 1), (0.0, 1), (0.6318805328116303, 1), (0.44362002545063056, 1), (0.6534498551213819, 1), (0.8108343103692147, 1), (3.918778480918177e-05, 1), (0.6354048593870333, 1), (0.14561106209836483, 1), (0.6152474198498805, 1), (0.15351566993942786, 1), (3.9187784808931644e-05, 1), (0.09268520652108242, 1), (3.918778476982409e-05, 1), (3.918778479084707e-05, 1), (0.6449879201108892, 1), (0.11716435919414227, 1), (1.3062594936417288e-05, 1), (0.1519884306476463, 1)]",Arginine and Proline Metabolism,P5CRx,['Rv0500'],1pyr5c_c + 2.0 h_c + nadh_c --> nad_c + pro__L_c,
FUM,3.8944275449722103,0.05876244611644982,"[(0.15754251359597815, 1), (0.3357754070584521, 1), (0.38238969566309344, 1), (0.860422539697625, 1), (0.3832238330033507, 1), (0.1345781139077582, 1), (0.3565476425646146, 1), (0.8242945250034683, 1), (0.387133213265588, 1), (0.3823585184998476, 1), (0.38205492293687604, 1), (0.16622389012489425, 1), (0.5917129284636841, 1), (0.3859730058841149, 1), (0.7614539440531971, 1), (0.4214025866006279, 1), (0.7758534905071413, 1), (0.5868152966112973, 1), (0.5222955914596009, 1), (0.5134232884279314, 1), (0.7628040969172456, 1), (0.13227027524129653, 1), (0.6801862210736451, 1), (0.37458926316121577, 1), (0.768784359453999, 1), (0.023051760300621282, 1), (0.8604225396974373, 1), (0.011869153423667012, 1), (0.7558726591890521, 1)]",Citric Acid Cycle,fumarase,['Rv1098c'],fum_c + h2o_c <=> mal__L_c,
FACOAE140,3.7707737317027044,0.06265656304761641,"[(0.0, 21), (0.9999999999989908, 1), (0.7938845713014796, 1), (0.5073211108143819, 1), (1.0, 1), (0.7938845713283879, 1), (0.5562252756379837, 1), (0.999999999998995, 1), (0.11245055127697684, 1)]",Fatty Acid Metabolism,Fatty-acid-CoA thioesterase (tetradecanoate),"['Rv1618', 'Rv0098', 'Rv2605c']",2.0 h_c + tdcoa_c --> coa_c + 2.0 h2o_c + ttdca_c,
CHSTEROLt,3.7544691801964403,0.06319139969125694,"[(1.0, 10), (0.0, 10), (0.8195145461204039, 9)]",Transport,MNXR1163,"['Rv3495c', 'Rv3497c', 'Rv3501c', 'Rv3498c', 'Rv3500c', 'Rv3499c', 'Rv3494c', 'Rv3496c']",atp_c + chsterol_e + h2o_c --> adp_c + chsterol_c + h_c + pi_c,['Rv3498c']
ME1,3.656265803063554,0.0665238440016703,"[(0.0, 4), (0.2934550656646152, 1), (0.27389479192734023, 1), (0.8593167228182376, 1), (0.26603974791161605, 1), (0.33525191559989187, 1), (0.8355661621062164, 1), (0.4048093309896007, 1), (0.2736738408113624, 1), (0.2725285903565623, 1), (0.6637176944371499, 1), (0.2717312399567072, 1), (0.7194674005607452, 1), (0.3992188927332722, 1), (0.7244863905220075, 1), (0.6672326483628622, 1), (0.6219370351750708, 1), (0.6220322797398454, 1), (0.7124826368621955, 1), (0.7774536930987329, 1), (0.3448172000793435, 1), (0.7254250982366449, 1), (0.12113945257851584, 1), (0.8593167228181733, 1), (0.11805992318947857, 1), (0.7132653092730765, 1)]",Pyruvate Metabolism,malic enzyme (NAD),['Rv2332'],mal__L_c + nad_c --> co2_c + nadh_c + pyr_c,
EX_val_L,3.5884330741670465,0.06894164947441747,"[(0.0, 23), (0.7545676047328413, 1), (0.7365702011016326, 1), (0.790087557706381, 1), (0.7537669818441469, 1), (0.7509370605875003, 1), (0.7748760213389857, 1)]",Exchange,,[],val__L_e --> ,
VALt2r,3.588433074167011,0.06894164947441873,"[(1.0, 22), (0.24543239526715865, 1), (0.26342979889836726, 1), (0.20991244229361905, 1), (0.24623301815585297, 1), (0.24906293941249957, 1), (0.2251239786610142, 1), (0.9999999999999997, 1)]",Transport,L-valine reversible transport via proton symport,[],h_e + val__L_e <=> h_c + val__L_c,
ACLS,3.569419705704141,0.06963708446508404,"[(0.020034907052524115, 1), (0.0200349065886202, 1), (0.7594848198440671, 1), (0.020034906588681567, 1), (0.741847992512554, 1), (0.020034906588285953, 1), (0.020034906589130277, 1), (0.019096708567352738, 1), (0.794293133879978, 1), (0.7587002373677645, 1), (0.7559270133109713, 1), (0.00039442149725687006, 1), (0.020034906588559387, 1), (0.7793863592210957, 1), (0.020034906586356212, 1), (0.0200349065870154, 1), (0.020034906586718852, 1), (0.020034906588366416, 1), (0.020034906588685, 1), (0.020034906588946307, 1), (0.02003490658774238, 1), (0.020034906587743775, 1), (0.0200349065878863, 1), (0.020034906588684086, 1), (0.020034906588523402, 1), (0.0003944214977390655, 1), (0.020034906588686327, 1), (0.0, 1), (0.020034906588371426, 1)]","Valine, Leucine, and Isoleucine Metabolism",acetolactate synthase,"['Rv3002c', 'Rv1820', 'Rv3003c', 'Rv3509c']",h_c + 2.0 pyr_c --> alac__S_c + co2_c,
DHAD1,3.5694197057041404,0.06963708446508404,"[(0.020034907052524115, 1), (0.0200349065886202, 1), (0.759484819844067, 1), (0.020034906588681567, 1), (0.741847992512554, 1), (0.020034906588285953, 1), (0.020034906589130277, 1), (0.01909670856735273, 1), (0.794293133879978, 1), (0.7587002373677647, 1), (0.7559270133109713, 1), (0.00039442149725686963, 1), (0.020034906588559387, 1), (0.7793863592210957, 1), (0.020034906586356212, 1), (0.0200349065870154, 1), (0.020034906586718852, 1), (0.020034906588366416, 1), (0.020034906588685, 1), (0.020034906588946307, 1), (0.02003490658774238, 1), (0.020034906587743775, 1), (0.0200349065878863, 1), (0.020034906588684093, 1), (0.020034906588523402, 1), (0.0003944214977390651, 1), (0.020034906588686334, 1), (0.0, 1), (0.020034906588371426, 1)]","Valine, Leucine, and Isoleucine Metabolism","dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)",['Rv0189c'],23dhmb_c --> 3mob_c + h2o_c,
KARA1i,3.5694197057041404,0.06963708446508404,"[(0.020034907052524115, 1), (0.0200349065886202, 1), (0.7594848198440671, 1), (0.020034906588681567, 1), (0.741847992512554, 1), (0.020034906588285953, 1), (0.020034906589130277, 1), (0.01909670856735273, 1), (0.794293133879978, 1), (0.7587002373677647, 1), (0.7559270133109713, 1), (0.00039442149725687006, 1), (0.020034906588559387, 1), (0.7793863592210957, 1), (0.020034906586356212, 1), (0.0200349065870154, 1), (0.020034906586718852, 1), (0.020034906588366423, 1), (0.020034906588685, 1), (0.020034906588946307, 1), (0.02003490658774238, 1), (0.020034906587743775, 1), (0.0200349065878863, 1), (0.020034906588684093, 1), (0.020034906588523402, 1), (0.0003944214977390655, 1), (0.020034906588686327, 1), (0.0, 1), (0.020034906588371426, 1)]","Valine, Leucine, and Isoleucine Metabolism",acetohydroxy acid isomeroreductase,['Rv3001c'],alac__S_c + h_c + nadph_c --> 23dhmb_c + nadp_c,
EX_lac_L,3.455002567645109,0.07399371232431684,"[(0.0, 20), (0.41832576757106493, 1), (0.4613238449236976, 1), (1.0, 1), (0.5297307853886857, 1), (0.9172318802502437, 1), (0.9102477455183843, 1), (0.47675218243466266, 1), (0.9237730092643592, 1), (0.9093607316016636, 1)]",Exchange,,[],lac__L_e --> ,
L_LACt2r,3.45500256764507,0.0739937123243185,"[(0.9999999999999865, 12), (0.9999999999999866, 2), (0.9999999999999863, 2), (0.5816742324289272, 1), (0.9999999999999861, 1), (0.5386761550762951, 1), (0.9999999999999862, 1), (0.9999999999999871, 1), (0.0, 1), (0.4702692146113079, 1), (0.08276811974975518, 1), (0.0897522544816145, 1), (0.5232478175653302, 1), (0.07622699073563977, 1), (0.999999999999987, 1), (0.09063926839833514, 1)]",Transport,L lactate reversible transport via proton symport,['Rv0191'],h_e + lac__L_e <=> h_c + lac__L_c,
VPAMTr,3.290096181445829,0.08082834276266221,"[(0.16201370443973118, 1), (0.016734541830519367, 1), (0.39977669122965687, 1), (0.18435105100645732, 1), (0.3991967339931698, 1), (0.08465821406222152, 1), (0.002448362188992803, 1), (0.18474137759050924, 1), (0.4362026625426363, 1), (0.3995847654222101, 1), (0.40032077174460423, 1), (0.15112804967727955, 1), (0.1843510510064562, 1), (0.4179459153187556, 1), (1.631805801594055e-12, 1), (1.6695533844313104e-12, 1), (0.022111658575498794, 1), (0.18435105100645166, 1), (5.77915493238379e-12, 1), (0.9996096734158603, 1), (0.0064116224937647015, 1), (0.055154440989402476, 1), (0.1843510510067401, 1), (0.0113835340881272, 1), (0.0024483621876063566, 1), (0.18435105100645754, 1), (0.18435105100645777, 1), (0.18461126872916078, 1), (0.0024483621878440553, 1)]","Valine, Leucine, and Isoleucine Metabolism",Valine-pyruvate aminotransferase,['Rv3565'],3mob_c + ala__L_c <=> pyr_c + val__L_c,['Rv3565']
HCO3E,3.2849463985521172,0.08105306447046386,"[(0.009606246068323438, 1), (0.011229108263106113, 1), (0.009791879734861031, 1), (0.7925742966417624, 1), (0.9653749545963254, 1), (0.003069401706060437, 1), (0.013232114171285678, 1), (0.8034979553731613, 1), (0.026147649440166967, 1), (0.0245247871752794, 1), (0.9724532388723418, 1), (0.02452478717299289, 1), (0.865055057958984, 1), (0.9707211651504076, 1), (0.991602802458921, 1), (0.87314382196394, 1), (0.9884057184649224, 1), (0.869070916226235, 1), (0.8871365449973413, 1), (0.8920185490197827, 1), (0.9744611685148681, 1), (0.01122910826284827, 1), (0.9154913498140721, 1), (0.005532083487152903, 1), (0.9850097985054798, 1), (0.8955242075329986, 1), (0.7925742966418404, 1), (0.9025956995920751, 1), (0.9816899360237727, 1)]",Miscellaneous,HCO3 equilibration reaction,"['Rv1284', 'Rv3588c', 'Rv3273']",co2_c + h2o_c <=> h_c + hco3_c,
P5CR,3.199193924884357,0.08490177905609261,"[(0.0, 22), (0.8405198952507611, 1), (0.058623876972130964, 1), (0.4339976927277587, 1), (0.3950968597482249, 1), (0.6403494965631102, 1), (0.6227049412240799, 1), (0.45057023322098244, 1)]",Arginine and Proline Metabolism,pyrroline-5-carboxylate reductase,['Rv0500'],1pyr5c_c + 2.0 h_c + nadph_c --> nadp_c + pro__L_c,
DHPPDA2,3.0445586287182347,0.09238231677185998,"[(1.0, 22), (0.0, 7)]",Riboflavin Metabolism,diaminohydroxyphosphoribosylaminopryrimidine deaminase (25drapp),"['Rv1409', 'Rv2671']",25drapp_c + h2o_c + h_c --> 5apru_c + nh4_c,['Rv1409']
GTPCII2,3.0445586287182347,0.09238231677185998,"[(1.0, 22), (0.0, 7)]",Cofactor and Prosthetic Group Biosynthesis,GTP cyclohydrolase II (25drapp),"['Rv1415', 'Rv1940']",gtp_c + 3.0 h2o_c --> 25drapp_c + for_c + 2.0 h_c + ppi_c,
FACOAL161,3.0041351415786846,0.09446050230018983,"[(0.0, 19), (0.3207975047794136, 1), (0.25180061214953686, 1), (0.27479772283409926, 1), (0.3143718687964011, 1), (0.25180061214799176, 1), (0.2896437490254157, 1), (0.3207975047793268, 1), (0.32079750477941343, 1), (0.32079750477902197, 1), (0.3275177312862545, 1)]",Fatty Acid Metabolism,fatty-acid--CoA ligase (hexadecenoate),"['Rv1550', 'Rv2950c', 'Rv3826', 'Rv0214', 'Rv1529', 'Rv1185c', 'Rv2590', 'Rv0099', 'Rv2930', 'Rv3801c', 'Rv3561', 'Rv3515c', 'Rv1427c', 'Rv3506', 'Rv0270', 'Rv0119', 'Rv0035', 'Rv0852', 'Rv1750c', 'Rv1925', 'Rv2948c', 'Rv2941', 'Rv0404', 'Rv1193', 'Rv1058', 'Rv1549', 'Rv3089', 'Rv1521', 'Rv0166', 'Rv2187', 'Rv0551c', 'Rv1206', 'Rv2505c', 'Rv3513c']",atp_c + coa_c + hdcea_c <=> amp_c + hdcoa_c + ppi_c,['Rv2930']
RNDR4,2.9941724453100944,0.0949808992527796,"[(0.9999999988360105, 5), (0.9999999985085706, 1), (0.9999999988356278, 1), (0.9999999985085705, 1), (0.9999999988356902, 1), (0.9999999983935285, 1), (0.9999999988336162, 1), (0.9999999988758693, 1), (0.8014107480773119, 1), (0.9999999990782225, 1), (0.9999999999547344, 1), (0.9999999985189283, 1), (0.9999999988333591, 1), (0.9999999988356898, 1), (0.9999999986360132, 1), (0.9999999985211981, 1), (0.9999999985085694, 1), (0.9999999985306275, 1), (0.9999999988357545, 1), (0.9999999986362402, 1), (0.9999999986362397, 1), (0.9999999986928937, 1), (0.9999999988357441, 1), (0.8676071649968905, 1), (0.0, 1)]",Purine and Pyrimidine Biosynthesis,ribonucleoside-diphosphate reductase (UDP),"['Rv1981c', 'Rv3048c', 'Rv0570', 'Rv3051c']",trdrd_c + udp_c --> dudp_c + h2o_c + trdox_c,
ALAD_L,2.8539868429256336,0.10266461912475457,"[(0.8155769637806211, 20), (0.6000672043696259, 1), (0.6006473880674608, 1), (0.5636270094804551, 1), (0.6002592051172264, 1), (0.5995229114024695, 1), (0.5818908855798339, 1), (1.0, 1), (0.9999999999952325, 1), (0.0, 1)]","Alanine, Aspartate, and Glutamate Metabolism",L-alanine dehydrogenase,['Rv2780'],ala__L_c + h2o_c + nad_c --> h_c + nadh_c + nh4_c + pyr_c,['Rv2780']
PROD2,2.790586182756994,0.10637346386836961,"[(0.0, 11), (0.8360197846341149, 1), (0.6792990394715077, 1), (0.6538468217134751, 1), (0.654274181118969, 1), (0.8576743943525668, 1), (0.6652279804534726, 1), (0.633742209074629, 1), (0.6542313024428137, 1), (0.6553764216454387, 1), (0.8278335554146741, 1), (0.6372771384157233, 1), (0.2540889388799233, 1), (0.6170590561992043, 1), (0.2523297925701338, 1), (0.252391968236497, 1), (0.6468890293130347, 1), (0.2725507142668904, 1), (0.26461257889968876, 1)]",Arginine and Proline Metabolism,Proline dehydrogenase,['Rv1188'],fad_c + pro__L_c --> 1pyr5c_c + fadh2_c + h_c,
DAGK160,2.765306718855447,0.10789529952988135,"[(0.08320454814733955, 27), (0.11498195299921296, 1), (0.0, 1)]",Glycerophospholipid metabolism,Diacylglycerol kinase (n-C16:0),"['Rv2252', 'Rv0499']",12dgr160_c + atp_c --> adp_c + h_c + pa160_c,
2AGPEAT160,2.5559702116075154,0.12151669506641388,"[(0.9593716921745986, 26), (1.0, 1), (0.9587175097226643, 1), (0.9618248763693521, 1)]",Fatty Acid Metabolism,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C16:0),[],2agpe160_c + atp_c + hdca_c --> amp_c + pe160_c + ppi_c,
HETZK,2.4897654637654414,0.12623458814346786,"[(0.9857268792662717, 25), (0.9859940139218993, 1), (0.9554070958525259, 1), (0.985459744610644, 1), (0.0, 1)]",Cofactor and Prosthetic Group Biosynthesis,hydroxyethylthiazole kinase,[],4mhetz_c + atp_c <=> 4mpetz_c + adp_c + h_c,
PREPHACPH,2.458512931045177,0.1285359748402991,"[(0.0, 20), (0.9999999999946984, 2), (0.9999999999871303, 2), (0.9999999999913846, 1), (0.9999999999936012, 1), (1.0, 1), (0.9999999999836829, 1), (0.9999999999840239, 1)]",Membrane Metabolism,PREPHACPH,['Rv2928'],h2o_c + prephthACP_c --> ACP_c + h_c + prephth_c,
PREPTTA,2.4585129310322773,0.1285359748412593,"[(3.597122599785507e-14, 16), (0.9999999999946982, 8), (3.3497510321112145e-12, 4), (0.9999999999999999, 1)]",Membrane Metabolism,PREPTTA,[],ACP_c + prephthcoa_c <=> coa_c + prephthACP_c,
FACOALPREPH,2.458512931030512,0.12853597484139054,"[(3.595734821004726e-14, 16), (0.9999999999999999, 9), (3.3497371543234067e-12, 4)]",Membrane Metabolism,FACOALPREPH,['Rv2930'],atp_c + coa_c + prephth_c <=> amp_c + ppi_c + prephthcoa_c,['Rv2930']
DHPPDA,2.4370841197530755,0.13014238959824048,"[(4.411640386337012e-09, 22), (0.9999999987521466, 1), (0.9999999999993165, 1), (0.24682035363380983, 1), (0.999999999994071, 1), (0.9999999999940083, 1), (0.4978802357541814, 1), (0.9999999999939133, 1)]",Riboflavin Metabolism,Diaminohydroxyphosphoribosylaminopyrimidine deaminase,['Rv1409'],25dhpp_c + h2o_c + h_c --> 5apru_c + nh4_c,['Rv1409']
GTPCII,2.4370841197530737,0.13014238959824048,"[(4.4116399422478025e-09, 22), (0.9999999987521457, 1), (0.9999999999993152, 1), (0.2468203536338085, 1), (0.9999999999940687, 1), (0.9999999999940075, 1), (0.4978802357541805, 1), (0.9999999999939115, 1)]",Riboflavin Metabolism,GTP cyclohydrolase II,"['Rv1415', 'Rv1940']",gtp_c + 3.0 h2o_c --> 25dhpp_c + for_c + 2.0 h_c + ppi_c,
SUCCt2r,2.394574427196156,0.13339941026188526,"[(0.010312260180558752, 1), (0.5580894810539416, 1), (0.2806915881978562, 1), (0.8572621641743013, 1), (0.28202180455567305, 1), (0.01846520138068697, 1), (0.5745533483592942, 1), (0.8319465122753884, 1), (0.28909450392004477, 1), (0.2805603849637561, 1), (0.2802764804780431, 1), (0.0143224841192795, 1), (0.8014659441226337, 1), (0.287129780915806, 1), (0.8123950669084262, 1), (0.6705779715701776, 1), (0.8288307058536082, 1), (0.7944389572594612, 1), (0.6228538789922309, 1), (0.6155203676470644, 1), (0.8079819914125576, 1), (0.019659772788848118, 1), (0.7854290076039563, 1), (0.6146502488849368, 1), (0.8192121814592555, 1), (0.14048820231605674, 1), (0.8572621641741921, 1), (0.13615845336679522, 1), (0.8072046027677804, 1)]",Transport,Succinate transport via proton symport,['Rv2443'],h_e + succ_e <=> h_c + succ_c,
EX_succ,2.394574427196133,0.13339941026188692,"[(0.9896877398194411, 1), (0.4419105189460585, 1), (0.7193084118021439, 1), (0.14273783582569854, 1), (0.7179781954443268, 1), (0.9815347986193129, 1), (0.4254466516407057, 1), (0.16805348772461148, 1), (0.7109054960799551, 1), (0.7194396150362438, 1), (0.7197235195219568, 1), (0.9856775158807204, 1), (0.19853405587736617, 1), (0.7128702190841939, 1), (0.18760493309157367, 1), (0.32942202842982227, 1), (0.1711692941463917, 1), (0.20556104274053844, 1), (0.377146121007769, 1), (0.3844796323529357, 1), (0.19201800858744233, 1), (0.9803402272111518, 1), (0.2145709923960436, 1), (0.3853497511150631, 1), (0.18078781854074444, 1), (0.8595117976839431, 1), (0.1427378358258078, 1), (0.8638415466332047, 1), (0.1927953972322195, 1)]",Exchange,,[],succ_e --> ,
G6PDH2,2.3275862123773825,0.13872863617571582,"[(0.2769492185702953, 28), (0.27834634264731445, 1)]",Pentose Phosphate Pathway,,"['Rv1121', 'Rv1447c']",g6p_c + nadp_c --> 6pgl_c + h_c + nadph_c,
GLYt2r,2.3275862068968047,0.1387286366218728,"[(0.9999999985541017, 21), (0.9999999985541008, 1), (0.9999999985543979, 1), (0.9999999985540993, 1), (0.0, 1), (0.9999999985541015, 1), (0.9999999985540347, 1), (0.9999999985541965, 1), (0.99999999855427, 1)]",Transport,glycine reversible transport via proton symport,['Rv1704c'],gly_e + h_e <=> gly_c + h_c,
